Nome_ID,Case,Simulation,Barras,Fase,TimeMaxPU,ValueMaxPU,TimeMinPU,ValueMinPU,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
1,1,1,bus_xfmr_pri_33998182,A,Time_40,0.9999675710975969,Time_46,0.9999638630750385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999675710975969,0.9999663363638012,0.9999660348771751,0.9999639437772512,0.9999639288839107,0.9999650233621984,0.9999638630750385,0.9999652828181793,0.9999640989157391,0.9999646318911805,0.9999656360328036,0.9999658420019315,0.9999655318432177,0.9999657469440697,0.9999655122483357,0.9999657495159859,0.9999655648653248,0.9999648989205207,0.9999652280357426,0.9999657288136985,0.9999662833062821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1,1,bus_xfmr_sec_33998182,A,Time_40,0.993055264062569,Time_46,0.9921244816697579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993055264062569,0.9929074922727827,0.9927594968595492,0.9923121591146229,0.9923320085910178,0.9926397492367619,0.9921244816697579,0.9926969715979364,0.9922854522670166,0.9925562160958772,0.9929686744485727,0.9930431731675619,0.9926664255384121,0.9926043138719273,0.9927242300174385,0.9926616237839253,0.9926985196531571,0.9924900955566736,0.9926793113925363,0.99282327717271,0.9928793884193577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1,1,bus_33998182_001,A,Time_51,0.9916076195941588,Time_46,0.990345091266246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914372913601205,0.9913635217957186,0.9911749185531673,0.99051319020119,0.9904917796642497,0.99098731746653,0.990345091266246,0.9911418369675864,0.990565897143513,0.9909808883126164,0.9915340340681636,0.9916076195941588,0.9910919093719528,0.9910407948989293,0.991219471767198,0.9910753248145411,0.9911313026169544,0.9908861999268596,0.9911430075749648,0.9913050381275615,0.9913176061215783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1,1,bus_33998182_013,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1,1,bus_33998182_006,A,Time_40,0.9909429903999508,Time_46,0.9893269034314759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9909429903999508,0.9906707295020079,0.9902832621283082,0.9894408318543575,0.989491701585294,0.9900019941336894,0.9893269034314759,0.9901832034821666,0.9894818254599029,0.989987270042649,0.9906777348504233,0.9907867094869697,0.990260206475598,0.9899468063061629,0.9902607389964858,0.9901707774815043,0.9902802783822269,0.9899326820008296,0.9902056108775463,0.9904476680449974,0.9905296085707326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,1,1,bus_33998182_014,A,Time_51,0.9916076199577935,Time_46,0.9903450916296337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914372917234823,0.9913635221591748,0.9911749189166271,0.9905131905647462,0.9904917800278196,0.990987317830102,0.9903450916296337,0.9911418373311154,0.9905658975069918,0.9909808886761472,0.9915340344317782,0.9916076199577935,0.9910919097353885,0.9910407952623582,0.9912194721306936,0.991075325177968,0.9911313029804145,0.9908862002902964,0.9911430079384734,0.9913050384910802,0.991317606485057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,1,1,bus_33998182_002,A,Time_51,0.9912865806715031,Time_46,0.9899368298591417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9911441277761427,0.9910473424722158,0.9908250910824146,0.9901082688048757,0.9900920356587604,0.9906110316773845,0.9899368298591417,0.9907782487056115,0.9901584716233597,0.9906061910216973,0.9912026405206161,0.9912865806715031,0.9907468344505063,0.9906609081699138,0.9908666215732546,0.9907196920816451,0.9907853332003616,0.9905180621665598,0.9907896087392256,0.9909674722443611,0.9909867388220118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1,1,bus_33998182_003,A,Time_51,0.9901817707287215,Time_46,0.9885913950495073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9897385926534371,0.9897911258454569,0.9895949449288303,0.988729744965187,0.9886481285186454,0.9893549770837482,0.9885913950495073,0.9896182571323494,0.988888382181062,0.9894460398730096,0.9901231779879678,0.9901817707287215,0.9895185963485407,0.9895281254197361,0.9897466510747932,0.9895008727398972,0.9895686121534291,0.9893056959809349,0.9896301641209581,0.9897944123999135,0.9897417910279608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,1,1,bus_33998182_015,A,Time_51,0.9912174935985681,Time_46,0.9898434067678966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9910831844003665,0.99097965935258,0.9907482813808461,0.9900163251362213,0.9900015956549851,0.9905269488052165,0.9898434067678966,0.9906973758238029,0.9900654509798813,0.9905220517883991,0.9911305561517609,0.9912174935985681,0.9906709734082775,0.99057570907355,0.9907886445187739,0.9906410905652382,0.9907092873028491,0.9904357530806862,0.9907114644388636,0.9908938163760909,0.9909151583778576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,1,1,bus_33998182_016,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,1,1,bus_33998182_004,A,Time_51,0.9908077419317839,Time_46,0.9893263629563847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990710260291083,0.9905767474781285,0.9903049731275776,0.9895043021115953,0.9894958424690063,0.9900504351706039,0.9893263629563847,0.9902359192721518,0.9895499002997891,0.9900460586953002,0.9907078407150499,0.9908077419317839,0.990232045375887,0.9900958861200154,0.9903403796906856,0.9901901355037083,0.9902694125145995,0.9899682360825068,0.990262134818264,0.9904642973363171,0.9904948454488544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,1,1,bus_33998182_005,A,Time_51,0.9897946973488071,Time_44,0.9881551562410452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893634025257719,0.9894270917890198,0.989197980062605,0.9882566859411517,0.9881551562410452,0.9889118008105184,0.9881842769561601,0.9892207127287467,0.9884617326615357,0.9890587470135241,0.9897464787029396,0.9897946973488071,0.9891500286603051,0.9891312473604829,0.9893739638309735,0.9891190118068686,0.9891921793934768,0.9889317642159259,0.9892567589596403,0.9894122541291812,0.9893498460230639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,1,1,bus_33998182_017,A,Time_51,0.9896218896179363,Time_46,0.9878460152362307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9890109596290739,0.9891334674030586,0.9889480332549738,0.9879971535847375,0.9878889487584732,0.9886983487100689,0.9878460152362307,0.9890051720548791,0.9881973056478153,0.9888215466322074,0.9895674292444641,0.9896218896179363,0.9888625294656608,0.9889212096593625,0.9891522330414354,0.9888502752378985,0.9889224972109076,0.9886478726311836,0.9890122999373082,0.9891818816091666,0.9890950105428028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,1,1,bus_33998182_018,A,Time_51,0.9906714941870968,Time_46,0.9891420912727681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9905900290491723,0.9904432397744796,0.9901534629896893,0.9893230091193487,0.9893175301642994,0.9898846188593172,0.9891420912727681,0.9900764035813302,0.9893664332075449,0.989880105987461,0.9905656695113336,0.9906714941870968,0.9900824040475389,0.989927801853785,0.9901865635962923,0.990035081322358,0.9901194108747152,0.9898058790609331,0.9901080029894901,0.9903190190920491,0.9903536555868541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,1,1,bus_33998182_019,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,1,1,bus_33998182_020,A,Time_51,0.9897400111164749,Time_44,0.988099743915239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893108430529299,0.9893750935525943,0.9891442315004992,0.9882042774465847,0.988099743915239,0.9888579605736199,0.988129342542786,0.9891658236295842,0.9884068386501376,0.9890060923443192,0.989692237935975,0.9897400111164749,0.989095123788889,0.989075020560603,0.9893194275312106,0.9890646520100221,0.9891373459169744,0.988877803494862,0.9892050155143461,0.9893573292102089,0.989295506123125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,1,1,bus_33998182_021,A,Time_51,0.9896818406037344,Time_44,0.9879784587215783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892546595090579,0.9893245102784453,0.9890777028011373,0.9880879283982273,0.9879784587215783,0.9887633535208594,0.9880596594922135,0.9891017770555491,0.9883250329590809,0.9889429739676586,0.9896393806266022,0.9896818406037344,0.989048893668571,0.9890145992904169,0.9892697737799745,0.989008915191499,0.9890861077707179,0.9888260450432593,0.989148160004981,0.9893027772817737,0.9892334717531853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,1,1,bus_33998182_022,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,1,1,bus_33998182_007,A,Time_40,0.9896221575222304,Time_46,0.9875701217877996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9896221575222304,0.9892680659914532,0.9887322694691824,0.9876408270112289,0.9877112897055641,0.9883488962465798,0.9875701217877996,0.9886061356014316,0.9877224967417798,0.9883736807947967,0.9892389425830322,0.9893702785901992,0.9887498674580327,0.9882824272195413,0.9887148689303037,0.9886092787665138,0.9887628208529805,0.9883268683058497,0.988652712915912,0.9889572055654948,0.9890574932000942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,1,1,bus_33998182_023,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,1,1,bus_33998182_008,A,Time_40,0.989200277200505,Time_46,0.9870139739552064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989200277200505,0.9888297510657319,0.9882403489705607,0.9870383006323044,0.9871049163300339,0.9877981052048708,0.9870139739552064,0.9881014206658933,0.98715351876128,0.9878611842467472,0.9887797674693753,0.9889151088360498,0.9882840874680948,0.9877645680161452,0.9882379004550448,0.9881229490725738,0.9882905556399868,0.9878327020932495,0.9881700897309058,0.9884895296552735,0.9885889280842345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,1,1,bus_33998182_009,A,Time_40,0.9890948714726755,Time_46,0.9868749830217536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9890948714726755,0.9887063113534831,0.9881138450641055,0.9869360541339962,0.9870184160453469,0.9877029385393626,0.9868749830217536,0.9879833359134451,0.9870308328342847,0.9877361361006886,0.9886704918160893,0.9888094869195995,0.9881443609549319,0.9876162955352055,0.9880949307055791,0.9879845144537066,0.9881559382761188,0.9876830471102738,0.9880310109661087,0.9883617431561517,0.9884709023661776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,1,1,bus_33998182_010,A,Time_40,0.9894770068565104,Time_46,0.9873681079651935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9894770068565104,0.9891111752022654,0.9885593369528606,0.9874415438079049,0.9875146874858957,0.9881633202220849,0.9873681079651935,0.9884261194446615,0.9875212017225513,0.9881879692260528,0.9890743917660689,0.9892110128963889,0.988578629460396,0.9880946887634762,0.9885399024207353,0.9884331871858407,0.9885912632455516,0.9881443252468148,0.9884774994790012,0.9887898625599723,0.988893757689417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,1,1,bus_33998182_024,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,1,1,bus_33998182_011,A,Time_40,0.9886332857984079,Time_43,0.9862484740961216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9886332857984079,0.9882482835797362,0.9875927780530375,0.9862484740961216,0.9863070485418756,0.9870736636638205,0.9862956864011955,0.9874408864060971,0.9864155050418912,0.9871939272741926,0.9881737957881146,0.9883105372531222,0.9876740002946024,0.9870910636132821,0.9876143151179266,0.9874864235159109,0.9876710779886464,0.9871899982447109,0.9875382772337099,0.9878732532543716,0.9879682616814394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,1,1,bus_33998182_025,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,1,1,bus_33998182_026,A,Time_40,0.9890656309875201,Time_46,0.9868590756710306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9890656309875201,0.9886770792596037,0.9880839599677421,0.9869062304223707,0.9869914304736932,0.9876856251642309,0.9868590756710306,0.9879682993781916,0.9870173303933006,0.9877228331158664,0.9886561684986328,0.9887867742290667,0.988117393452606,0.9875884652300682,0.9880666112913135,0.9879569882108457,0.9881291714326688,0.9876548484825441,0.9880010772831388,0.9883328004152001,0.988441516031311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,1,1,bus_33998182_027,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,1,1,bus_33998182_012,A,Time_40,0.9881365188032387,Time_46,0.9855713617316647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9881365188032387,0.9876849676204311,0.9869830425678983,0.9856406002999736,0.985740036005145,0.9864941888084684,0.9855713617316647,0.9868156757832005,0.9857279194657972,0.9865382261277076,0.9876074058636495,0.9877779845490373,0.9870352404817309,0.9863888233348521,0.9869604341070449,0.9868377028520365,0.987043420028367,0.9865032724732555,0.9868971495612813,0.9872755753081934,0.9874008211095114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,1,1,bus_33998182_028,A,Time_40,0.9889820480911417,Time_46,0.9867019667630346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9889820480911417,0.9885810554537183,0.987971612875056,0.9867659720665864,0.986851186336712,0.9875473481768632,0.9867019667630346,0.987833603160877,0.9868585835490125,0.9875803721019181,0.9885371252347195,0.9886817231695845,0.9880039117192317,0.9874583722895371,0.9879505306133212,0.9878389289359593,0.988015154825624,0.9875306306374619,0.9878863580323323,0.9882254243771029,0.9883384082598996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,1,1,bus_33998182_029,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,1,1,bus_33998182_030,A,Time_40,0.9893871085865054,Time_46,0.9872302006229753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893871085865054,0.9890113543130815,0.9884459807918923,0.9873059680516227,0.9873813831682301,0.9880393039170609,0.9872302006229753,0.9883067783550988,0.9873839046606785,0.9880638162859173,0.9889680979807953,0.9891091858661653,0.9884666920343741,0.9879688263817872,0.988424816318787,0.9883171577248289,0.9884790593099051,0.9880228449889069,0.9883622085885293,0.9886812178086137,0.9887881656909108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,1,1,bus_33998182_031,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,1,1,bus_33998182_032,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,1,1,bus_33998182_033,A,Time_40,0.9885243507840654,Time_43,0.9860838407016176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9885243507840654,0.9881269221087237,0.9874549087370615,0.9860838407016176,0.9861453728728218,0.9869230382425938,0.9861274011986877,0.9872955602942479,0.9862481836872513,0.9870425715854785,0.9880444706780559,0.9881868568444314,0.9875375669995217,0.9869376019566464,0.9874740234746486,0.9873450606083533,0.9875343970797872,0.9870417909006473,0.9873978049532942,0.9877410498188058,0.9878399670437634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,1,1,bus_33998182_034,A,Time_40,0.9885412677025015,Time_43,0.9861053211519042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9885412677025015,0.9881616856083341,0.9874910156050128,0.9861053211519042,0.9861571003236096,0.9869478314721051,0.9861904247205873,0.9873403521590975,0.9862998399629935,0.9870961786014902,0.988083392709129,0.9882151707123037,0.9875887284486272,0.9869924371469089,0.9875264197308397,0.9873934291150918,0.9875815627327957,0.9871008559446737,0.9874466265522217,0.9877807971340946,0.9878698264824478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,1,1,bus_33998182_035,A,Time_40,0.987936849431778,Time_46,0.9852661434985538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987936849431778,0.9874636705095919,0.9867317478702132,0.9853403672299618,0.9854448195189511,0.9862194421505187,0.9852661434985538,0.9865513443861328,0.9854239763944833,0.9862634017493742,0.9873719813169705,0.9875523734850831,0.9867872943029604,0.9861098775704931,0.9867055041502806,0.9865805883994841,0.986794857689117,0.9862342999513838,0.9866418178010462,0.9870348555129276,0.9871666938865568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,1,1,bus_33998182_036,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,1,1,bus_33998182_037,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,1,1,bus_33998182_038,A,TBD,0,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,1,1,bus_33998182_039,A,Time_40,0.9879185487813693,Time_46,0.9852379331408104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9879185487813693,0.9874433054110716,0.986708614102834,0.9853126728405571,0.9854175982606063,0.9861941235912025,0.9852379331408104,0.9865269654729887,0.9853959043912769,0.9862380203200823,0.9873502759299195,0.9875315932482183,0.9867644270701588,0.986084167031708,0.9866819907197126,0.9865568922589782,0.9867719398140015,0.9862094654355005,0.9866182610169294,0.9870126728842249,0.9871451545578647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
