Nome_ID,Simulation,Elementos,Fase,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
1,1,Vsource.source,A,-1.69883,-1.67825,-1.6627,-1.64317,-1.63369,-1.63761,-1.60851,-1.61726,-1.61433,-1.60101,-1.60463,-1.60626,-1.59933,-1.60595,-1.59085,-1.57861,-1.59066,-1.59756,-1.58944,-1.63039,-1.65688,-1.78381,-1.96033,-1.8868,-1.95136,-1.76243,-1.69887,-1.70912,-1.80059,-1.78163,-1.70835,-1.64015,-1.65792,-1.65577,-1.67955,-1.65527,-1.65516,-1.7001,-1.63013,-1.65232,-1.61304,-1.67802,-1.69027,-1.7906,-1.79077,-1.7399,-1.7962,-1.7299,-1.78507,-1.76296,-1.71651,-1.70605,-1.71765,-1.70388,-1.71959,-1.70505,-1.71594,-1.7485,-1.73365,-1.70888,-1.67914,-1.72714,-1.71713,-1.74305,-1.77741,-1.78607,-1.76573,-1.81327,-1.80657,-1.83372,-1.93884,-2.03956,-2.1468,-2.10054,-2.16984,-2.07459,-2.09926,-2.09576,-2.01938,-2.01601,-1.98332,-1.97099,-1.93207,-1.95659,-1.90715,-1.83622,-1.8762,-1.87568,-1.90104,-1.85737,-1.81445,-1.79559,-1.80265,-1.80861,-1.72997,-1.69885,
2,1,Line._abcn_l01-sec,A,0.922063,0.922125,0.922094,0.922182,0.922201,0.922138,0.922277,0.922183,0.922221,0.922271,0.922264,0.922202,0.92226,0.922212,0.922284,0.922321,0.922197,0.92227,0.922224,0.922168,0.922186,0.921818,0.921166,0.922048,0.921878,0.92232,0.9226,0.922571,0.922025,0.921955,0.922361,0.922751,0.922648,0.922701,0.922392,0.922573,0.922514,0.922443,0.92318,0.922822,0.922961,0.922489,0.92245,0.922295,0.922439,0.922396,0.922196,0.922271,0.92216,0.922123,0.92219,0.922236,0.922292,0.922292,0.922194,0.922366,0.922318,0.922174,0.922188,0.922296,0.922507,0.922246,0.922338,0.92224,0.922189,0.922246,0.922027,0.921987,0.922284,0.922415,0.921768,0.921507,0.920733,0.921006,0.920449,0.920893,0.920761,0.920756,0.921235,0.92115,0.921382,0.921345,0.921498,0.921342,0.921517,0.921743,0.921575,0.921575,0.921371,0.921604,0.921783,0.921824,0.92175,0.921739,0.921983,0.922071,
3,1,Line._cn_l02-ramal,A,-9.55296E-07,-9.55462E-07,-9.55927E-07,-9.55963E-07,-9.56086E-07,-9.56276E-07,-9.56272E-07,-9.56469E-07,-9.56422E-07,-9.56433E-07,-9.56486E-07,-9.56626E-07,-9.56531E-07,-9.56611E-07,-9.5655E-07,-9.56588E-07,-9.56752E-07,-9.56521E-07,-9.56739E-07,-9.56266E-07,-9.55516E-07,-9.54191E-07,-9.52333E-07,-9.52922E-07,-9.52428E-07,-9.54268E-07,-9.54578E-07,-9.54561E-07,-9.54127E-07,-9.54647E-07,-9.55166E-07,-9.54855E-07,-9.54823E-07,-9.55093E-07,-9.55145E-07,-9.54602E-07,-9.54996E-07,-9.54528E-07,-9.53706E-07,-9.54555E-07,-9.54202E-07,-9.54647E-07,-9.54046E-07,-9.52605E-07,-9.5237E-07,-9.53371E-07,-9.53613E-07,-9.54262E-07,-9.53474E-07,-9.54354E-07,-9.54924E-07,-9.54799E-07,-9.5461E-07,-9.5407E-07,-9.5468E-07,-9.54286E-07,-9.54513E-07,-9.54439E-07,-9.54561E-07,-9.54575E-07,-9.54242E-07,-9.54304E-07,-9.54428E-07,-9.54283E-07,-9.53843E-07,-9.53461E-07,-9.53928E-07,-9.52711E-07,-9.51819E-07,-9.49063E-07,-9.47017E-07,-9.45463E-07,-9.45952E-07,-9.4628E-07,-9.46159E-07,-9.46471E-07,-9.471E-07,-9.47297E-07,-9.47591E-07,-9.48288E-07,-9.47942E-07,-9.48466E-07,-9.49423E-07,-9.50005E-07,-9.50233E-07,-9.50242E-07,-9.50798E-07,-9.51421E-07,-9.5172E-07,-9.52235E-07,-9.52544E-07,-9.53591E-07,-9.53902E-07,-9.53951E-07,-9.54929E-07,-9.55296E-07,
4,1,Line._abcn_l03-sec,A,0.839264,0.83908,0.838833,0.838655,0.838532,0.838554,0.838324,0.838367,0.838301,0.838205,0.83818,0.83824,0.838196,0.838215,0.838141,0.838074,0.838195,0.838211,0.838175,0.838415,0.838763,0.840351,0.844489,0.843111,0.844921,0.840166,0.839195,0.839429,0.841048,0.84118,0.839408,0.838644,0.838685,0.838567,0.838863,0.838933,0.838853,0.839363,0.838886,0.838666,0.83888,0.83929,0.839819,0.841087,0.841057,0.840406,0.840948,0.840111,0.840927,0.840334,0.839575,0.839435,0.839752,0.840302,0.839931,0.83992,0.839801,0.840202,0.839989,0.839692,0.839536,0.839918,0.839454,0.839864,0.840344,0.840574,0.84104,0.84201,0.841433,0.843775,0.848812,0.849982,0.852006,0.852392,0.854891,0.855042,0.854044,0.853526,0.850953,0.850101,0.849132,0.848764,0.84706,0.846438,0.846016,0.845921,0.845444,0.844525,0.845066,0.843684,0.842613,0.841368,0.841187,0.841149,0.839829,0.839279,
5,1,Line._abcn_l04-sec,A,-1.34015E-06,-1.34034E-06,-1.34131E-06,-1.34113E-06,-1.34151E-06,-1.34157E-06,-1.34178E-06,-1.34199E-06,-1.34203E-06,-1.34223E-06,-1.3422E-06,-1.34227E-06,-1.34219E-06,-1.34236E-06,-1.34236E-06,-1.34251E-06,-1.34267E-06,-1.34197E-06,-1.34261E-06,-1.34196E-06,-1.34113E-06,-1.33925E-06,-1.33523E-06,-1.33225E-06,-1.33029E-06,-1.33643E-06,-1.33795E-06,-1.3372E-06,-1.33561E-06,-1.33605E-06,-1.33813E-06,-1.33914E-06,-1.33912E-06,-1.33897E-06,-1.33935E-06,-1.33906E-06,-1.33923E-06,-1.33795E-06,-1.33775E-06,-1.33881E-06,-1.33832E-06,-1.33824E-06,-1.33763E-06,-1.33553E-06,-1.33539E-06,-1.33691E-06,-1.33548E-06,-1.33758E-06,-1.33595E-06,-1.3372E-06,-1.33869E-06,-1.33882E-06,-1.33758E-06,-1.33735E-06,-1.33791E-06,-1.33747E-06,-1.33764E-06,-1.33704E-06,-1.33767E-06,-1.33807E-06,-1.33801E-06,-1.33771E-06,-1.33842E-06,-1.33752E-06,-1.33668E-06,-1.33619E-06,-1.33664E-06,-1.33529E-06,-1.33591E-06,-1.3337E-06,-1.33076E-06,-1.32991E-06,-1.32856E-06,-1.32768E-06,-1.32685E-06,-1.32709E-06,-1.32771E-06,-1.32806E-06,-1.32968E-06,-1.3305E-06,-1.33117E-06,-1.33167E-06,-1.3328E-06,-1.33353E-06,-1.33353E-06,-1.3341E-06,-1.33435E-06,-1.33505E-06,-1.33481E-06,-1.33557E-06,-1.33677E-06,-1.33767E-06,-1.33815E-06,-1.33769E-06,-1.33963E-06,-1.34015E-06,
6,1,Line._abcn_l05-sec,A,0.236831,0.236854,0.236879,0.236895,0.236911,0.2369,0.236934,0.236922,0.236931,0.236946,0.236944,0.236934,0.236943,0.236939,0.236952,0.236962,0.236943,0.236938,0.236947,0.236917,0.236891,0.236705,0.236283,0.236459,0.236311,0.236732,0.236848,0.236808,0.236637,0.236655,0.236819,0.236919,0.236904,0.236904,0.236872,0.236889,0.236886,0.236821,0.236921,0.236918,0.236914,0.236842,0.236805,0.23666,0.236678,0.236754,0.236655,0.236771,0.236665,0.236727,0.236805,0.236819,0.23678,0.236765,0.236776,0.236786,0.236787,0.236734,0.236765,0.236801,0.236833,0.236773,0.236823,0.236764,0.236714,0.236699,0.236678,0.236581,0.236659,0.236482,0.236019,0.235813,0.235521,0.235584,0.235325,0.2355,0.235531,0.235559,0.235817,0.235865,0.235953,0.23599,0.236156,0.236163,0.236242,0.236328,0.236314,0.236374,0.236306,0.236447,0.236552,0.236642,0.236642,0.236635,0.236786,0.236833,
7,1,Line._abcn_l06-sec,A,0.684532,0.684577,0.684618,0.684649,0.684681,0.684646,0.684738,0.684693,0.684714,0.684755,0.684745,0.684716,0.684745,0.684725,0.684769,0.684801,0.684738,0.684741,0.68475,0.684681,0.684656,0.68438,0.683855,0.683859,0.683571,0.684389,0.684673,0.684604,0.684168,0.684199,0.68456,0.684867,0.684789,0.684811,0.684652,0.684757,0.684732,0.68459,0.685045,0.684879,0.68497,0.684655,0.684603,0.68431,0.684378,0.684513,0.684249,0.684491,0.684281,0.684363,0.684509,0.684541,0.684484,0.68451,0.684468,0.684538,0.684511,0.684376,0.684438,0.684531,0.68466,0.684472,0.684559,0.684435,0.684333,0.684327,0.684302,0.684167,0.684351,0.684301,0.683845,0.683515,0.682957,0.68302,0.682737,0.683129,0.683085,0.683113,0.683509,0.683552,0.683723,0.683771,0.683906,0.68387,0.683949,0.684195,0.684075,0.684091,0.683987,0.684106,0.684284,0.684302,0.684296,0.684226,0.684479,0.684538,
8,1,Line._an_l07-ramal,A,0.102186,0.102198,0.102212,0.102221,0.102229,0.102224,0.102242,0.102236,0.102241,0.102249,0.102249,0.102243,0.102247,0.102246,0.102252,0.102258,0.102247,0.102245,0.10225,0.102234,0.102218,0.102119,0.101882,0.101967,0.101875,0.10213,0.102194,0.102172,0.102074,0.10208,0.102178,0.102233,0.102226,0.102227,0.10221,0.102216,0.102216,0.102181,0.102231,0.102233,0.102226,0.10219,0.102167,0.10209,0.102099,0.102138,0.102086,0.102148,0.102091,0.102126,0.102171,0.102179,0.102157,0.102142,0.102153,0.102157,0.10216,0.102131,0.102148,0.102168,0.102183,0.102153,0.102182,0.10215,0.102123,0.102113,0.102095,0.102042,0.10209,0.101986,0.101718,0.10163,0.101473,0.101482,0.101335,0.101394,0.101426,0.101446,0.101595,0.101626,0.101681,0.1017,0.101794,0.101807,0.101842,0.101876,0.101879,0.101919,0.10188,0.10196,0.102021,0.102077,0.102079,0.102076,0.102159,0.102186,
9,1,Line._bcn_l08-ramal,A,0.040609,0.0406053,0.0406027,0.0405984,0.0405976,0.040597,0.0405927,0.0405938,0.040594,0.0405923,0.0405928,0.040592,0.040591,0.0405926,0.0405899,0.0405878,0.040589,0.0405896,0.0405889,0.0405975,0.0406051,0.0406273,0.0406563,0.0406243,0.0406311,0.0406125,0.0406066,0.0406051,0.0406163,0.0406097,0.0406046,0.0406004,0.0406034,0.0405999,0.0406046,0.040606,0.0406016,0.0406075,0.0406089,0.0406047,0.0405997,0.0406044,0.0406119,0.0406389,0.040642,0.0406278,0.0406201,0.0406143,0.0406238,0.0406154,0.0406093,0.0406096,0.0406072,0.0406113,0.0406088,0.0406086,0.0406088,0.0406116,0.0406112,0.0406091,0.0406091,0.0406138,0.0406132,0.0406143,0.0406197,0.0406235,0.0406195,0.0406415,0.040664,0.0407838,0.0409088,0.0409504,0.0408591,0.0408681,0.0408663,0.0408996,0.0408503,0.0408392,0.0408461,0.0408108,0.0408408,0.0408198,0.0407745,0.0407405,0.0407389,0.0407609,0.0407265,0.0406991,0.0406878,0.0406698,0.0406669,0.040637,0.0406328,0.0406285,0.0406154,0.040609,
10,1,Line._abcn_l09-sec,A,0.1346,0.134613,0.134628,0.134637,0.134646,0.13464,0.13466,0.134653,0.134658,0.134667,0.134666,0.13466,0.134665,0.134663,0.13467,0.134676,0.134665,0.134662,0.134668,0.13465,0.134635,0.134526,0.13428,0.134383,0.134296,0.134543,0.13461,0.134587,0.134487,0.134498,0.134593,0.134651,0.134642,0.134642,0.134624,0.134633,0.134632,0.134594,0.134651,0.13465,0.134647,0.134606,0.134584,0.1345,0.13451,0.134554,0.134497,0.134565,0.134503,0.13454,0.134585,0.134593,0.13457,0.134561,0.134568,0.134574,0.134574,0.134544,0.134562,0.134582,0.134601,0.134566,0.134595,0.134561,0.134532,0.134523,0.13451,0.134454,0.134498,0.134394,0.134123,0.134004,0.133835,0.13387,0.133719,0.133818,0.133838,0.133855,0.134005,0.134034,0.134085,0.134107,0.134204,0.134208,0.134254,0.134303,0.134296,0.134332,0.134292,0.134375,0.134436,0.134489,0.13449,0.134485,0.134574,0.134601,
11,1,Line._abcn_l10-sec,A,0.149243,0.149255,0.149262,0.149272,0.149279,0.149274,0.14929,0.149284,0.149287,0.149294,0.149292,0.149288,0.149293,0.149289,0.149297,0.149303,0.149293,0.149291,0.149295,0.149277,0.149263,0.149164,0.148995,0.149124,0.149085,0.149211,0.149254,0.149236,0.149156,0.149158,0.149219,0.149266,0.149253,0.149254,0.149231,0.149245,0.149246,0.149214,0.149278,0.149261,0.149277,0.149229,0.149213,0.149131,0.149137,0.149183,0.149137,0.149191,0.149139,0.149169,0.149201,0.149205,0.149195,0.149195,0.149193,0.149202,0.149199,0.149173,0.149188,0.149203,0.149225,0.149191,0.149205,0.14918,0.149153,0.14915,0.149153,0.1491,0.149115,0.149044,0.148849,0.148662,0.148521,0.148636,0.148515,0.148676,0.148667,0.148674,0.148779,0.148787,0.148819,0.148856,0.148955,0.148943,0.149005,0.149065,0.149041,0.149059,0.149036,0.149095,0.149132,0.149165,0.149158,0.14916,0.149223,0.149244,
12,1,Line._abcn_l11-ramal,A,0.534796,0.534826,0.534937,0.534908,0.534954,0.534944,0.53499,0.534993,0.534997,0.53503,0.535014,0.535017,0.535019,0.535027,0.535043,0.53507,0.535069,0.534997,0.535066,0.534987,0.534929,0.534743,0.53429,0.533498,0.533109,0.534253,0.534534,0.534429,0.534136,0.534287,0.534574,0.534779,0.534728,0.534704,0.534721,0.534757,0.534761,0.534551,0.534697,0.534728,0.534785,0.53464,0.534595,0.534177,0.534172,0.534483,0.534149,0.534556,0.534254,0.534441,0.534658,0.534674,0.534503,0.534581,0.534576,0.534547,0.534535,0.53441,0.534516,0.534596,0.534644,0.53453,0.534607,0.534456,0.534311,0.534241,0.534423,0.53421,0.534284,0.534087,0.533831,0.533447,0.533065,0.532936,0.532889,0.533259,0.533276,0.533328,0.533666,0.533816,0.533934,0.534039,0.534137,0.53419,0.53419,0.534472,0.534379,0.534403,0.534371,0.534402,0.534589,0.53458,0.534632,0.534502,0.534773,0.534801,
13,1,Line._an_l12-ramal,A,0.134564,0.134579,0.134597,0.134608,0.134619,0.134612,0.134635,0.134627,0.134634,0.134644,0.134643,0.134636,0.134642,0.134639,0.134648,0.134654,0.134642,0.134638,0.134644,0.134624,0.134605,0.134478,0.134182,0.134294,0.134183,0.134495,0.134575,0.134547,0.134426,0.134435,0.134556,0.134623,0.134614,0.134616,0.134594,0.134602,0.134602,0.134557,0.13462,0.134623,0.134615,0.13457,0.134541,0.134443,0.134455,0.134505,0.13444,0.134518,0.134445,0.13449,0.134546,0.134556,0.134528,0.134511,0.134524,0.134529,0.134532,0.134496,0.134518,0.134542,0.134562,0.134523,0.134559,0.134519,0.134484,0.134473,0.134452,0.134384,0.134441,0.13431,0.133974,0.133855,0.133658,0.133677,0.133494,0.133578,0.133615,0.133639,0.133824,0.133863,0.13393,0.133954,0.134072,0.134087,0.134134,0.134179,0.134181,0.13423,0.134182,0.134283,0.134358,0.134428,0.13443,0.134426,0.134531,0.134565,
14,1,Line._bcn_l13-ramal,A,0.0902914,0.0902804,0.0902722,0.0902614,0.0902591,0.0902565,0.0902484,0.0902493,0.0902493,0.0902465,0.0902461,0.0902447,0.0902435,0.0902456,0.0902419,0.0902389,0.0902411,0.0902411,0.0902405,0.0902576,0.0902779,0.090358,0.0904982,0.0903492,0.0903736,0.0903029,0.0902842,0.09028,0.0903155,0.0902935,0.0902734,0.090266,0.0902729,0.0902631,0.090276,0.0902789,0.0902707,0.0902868,0.0902781,0.0902748,0.0902674,0.0902804,0.0902988,0.0903702,0.0903761,0.0903371,0.090331,0.0903085,0.0903404,0.0903134,0.0902923,0.0902926,0.0902878,0.0903032,0.0902933,0.0902941,0.0902926,0.0903003,0.0902987,0.0902926,0.0902908,0.0903057,0.0903021,0.0903076,0.0903272,0.0903391,0.0903266,0.0903829,0.0904157,0.0905574,0.0907763,0.0909146,0.0909548,0.0908974,0.0909719,0.0909097,0.0908763,0.0908593,0.0907985,0.0907559,0.0907605,0.0907278,0.0906437,0.0906242,0.0905817,0.090565,0.0905477,0.0905108,0.0905087,0.0904568,0.0904318,0.0903755,0.0903709,0.0903623,0.0903122,0.0902914,
15,1,Line._abcn_l14-ramal,A,0.0344012,0.0344017,0.0344013,0.0344032,0.0344048,0.0344028,0.0344059,0.0344044,0.0344051,0.0344065,0.034406,0.0344046,0.0344055,0.0344046,0.0344068,0.0344079,0.0344055,0.0344048,0.0344052,0.0344023,0.0343997,0.0343878,0.0343749,0.0343729,0.0343659,0.0343874,0.0343936,0.0343831,0.0343519,0.0343366,0.0343547,0.0343703,0.0343668,0.0343662,0.0343559,0.0343601,0.0343615,0.0343535,0.0343734,0.0343646,0.0343737,0.0343579,0.0343516,0.0343326,0.0343302,0.0343429,0.0343264,0.0343424,0.0343282,0.0343376,0.034346,0.0343475,0.0343438,0.0343431,0.0343433,0.0343473,0.034345,0.0343376,0.0343445,0.0343464,0.0343546,0.0343471,0.0343496,0.0343422,0.0343339,0.0343377,0.0343359,0.0343217,0.0343353,0.0343244,0.0342931,0.0342658,0.034247,0.0342626,0.0342364,0.0342729,0.0342716,0.0342736,0.0342918,0.0342873,0.0343032,0.0343272,0.0343708,0.0343791,0.0343869,0.0343939,0.0343883,0.034392,0.0343879,0.0343933,0.0343976,0.0343959,0.0343935,0.034394,0.034399,0.0344015,
16,1,Line._acn_l15-ramal,A,0.114817,0.11483,0.114839,0.114849,0.114854,0.114852,0.114866,0.114862,0.114864,0.114869,0.114868,0.114866,0.11487,0.114867,0.114873,0.114878,0.114871,0.11487,0.114872,0.114854,0.114837,0.114735,0.114562,0.114724,0.114692,0.114799,0.114834,0.114828,0.114773,0.114792,0.114834,0.114861,0.11485,0.114855,0.114838,0.114844,0.114848,0.114823,0.114862,0.114856,0.114865,0.114835,0.114819,0.114739,0.114742,0.114788,0.114767,0.114807,0.114762,0.114791,0.114817,0.114818,0.114814,0.11481,0.114813,0.114816,0.114816,0.114799,0.114806,0.114817,0.114829,0.114803,0.114812,0.114797,0.114773,0.114764,0.114776,0.11472,0.1147,0.114589,0.114385,0.114158,0.114058,0.114195,0.114094,0.114249,0.114249,0.114256,0.114342,0.114365,0.114368,0.1144,0.114485,0.114471,0.114538,0.114595,0.114581,0.114603,0.114589,0.11465,0.114684,0.11473,0.114726,0.114731,0.114796,0.114818,
17,1,Line._bn_l16-ramal,A,0.0501692,0.0501661,0.0501647,0.0501614,0.0501611,0.0501607,0.0501574,0.0501584,0.0501588,0.0501575,0.0501582,0.0501573,0.0501565,0.0501579,0.0501556,0.050154,0.0501545,0.0501554,0.0501546,0.0501615,0.0501663,0.0501829,0.0502011,0.0501778,0.0501823,0.0501726,0.0501686,0.0501668,0.050174,0.0501672,0.0501669,0.0501628,0.0501657,0.0501639,0.0501668,0.0501656,0.0501631,0.0501672,0.0501673,0.0501665,0.0501604,0.0501643,0.0501679,0.0501872,0.0501895,0.0501793,0.0501761,0.0501708,0.0501775,0.0501734,0.0501692,0.0501689,0.0501662,0.0501664,0.050167,0.0501657,0.0501673,0.0501696,0.0501691,0.0501673,0.0501664,0.0501709,0.0501721,0.0501725,0.0501767,0.0501788,0.0501722,0.050187,0.0502044,0.0502827,0.0503646,0.0503899,0.0503278,0.0503297,0.0503281,0.05035,0.0503173,0.05031,0.0503175,0.0502938,0.050316,0.0503011,0.0502717,0.0502506,0.050248,0.0502654,0.0502407,0.0502231,0.0502149,0.0502041,0.0502031,0.0501856,0.0501841,0.0501819,0.050173,0.0501691,
18,1,Line._abcn_l17-sec,A,0.838129,0.838005,0.837853,0.837727,0.837651,0.837662,0.837512,0.83754,0.837501,0.837437,0.837423,0.837458,0.837429,0.837445,0.837392,0.837346,0.837423,0.837433,0.837414,0.837575,0.837799,0.838844,0.841541,0.840566,0.84171,0.838705,0.838093,0.838212,0.83924,0.839332,0.838235,0.837718,0.837739,0.837664,0.837857,0.837883,0.837835,0.838155,0.837842,0.837728,0.837811,0.8381,0.838421,0.839254,0.839264,0.838842,0.839177,0.838661,0.83916,0.838814,0.838329,0.838223,0.8384,0.838719,0.838526,0.838498,0.838441,0.838695,0.83857,0.838374,0.838255,0.838514,0.838248,0.838489,0.838804,0.838953,0.839212,0.839829,0.839546,0.841036,0.844205,0.845221,0.846487,0.846563,0.848153,0.848057,0.847525,0.847203,0.845595,0.845049,0.844466,0.8442,0.843119,0.842771,0.84242,0.84227,0.842035,0.841487,0.84181,0.840949,0.84027,0.839489,0.83938,0.83935,0.838511,0.838144,
19,1,Line._bcn_l18-ramal,A,0.000308239,0.00030822,0.000308211,0.000308191,0.000308189,0.000308186,0.000308166,0.000308172,0.000308174,0.000308166,0.000308171,0.000308165,0.000308161,0.000308168,0.000308155,0.000308145,0.000308148,0.000308153,0.000308148,0.000308191,0.00030822,0.000308323,0.000308436,0.000308296,0.000308325,0.000308262,0.000308237,0.000308226,0.000308271,0.000308229,0.000308226,0.000308201,0.000308218,0.000308207,0.000308225,0.000308217,0.000308202,0.000308228,0.000308228,0.000308223,0.000308185,0.00030821,0.000308231,0.000308352,0.000308366,0.000308303,0.000308284,0.00030825,0.000308292,0.000308266,0.00030824,0.000308238,0.000308222,0.000308222,0.000308227,0.000308219,0.000308229,0.000308243,0.00030824,0.000308228,0.000308222,0.00030825,0.000308258,0.000308261,0.000308287,0.0003083,0.000308259,0.00030835,0.000308456,0.000308933,0.000309429,0.000309592,0.000309215,0.000309223,0.000309215,0.000309338,0.000309145,0.000309101,0.000309145,0.000309001,0.000309136,0.000309045,0.000308866,0.000308739,0.000308721,0.000308821,0.000308676,0.000308569,0.000308519,0.000308453,0.000308447,0.000308341,0.000308331,0.000308318,0.000308263,0.000308239,
20,1,Line._abcn_l19-sec,A,0.212281,0.212236,0.212191,0.212146,0.212132,0.212116,0.212089,0.212085,0.212083,0.212074,0.212065,0.212062,0.212061,0.212064,0.212056,0.212046,0.212055,0.212054,0.212053,0.212116,0.212223,0.212604,0.213314,0.212603,0.212721,0.212336,0.212252,0.212231,0.212397,0.212343,0.212208,0.212179,0.21219,0.212131,0.21219,0.212245,0.21219,0.212261,0.212282,0.212203,0.212228,0.212241,0.212361,0.212696,0.212743,0.212547,0.212471,0.212391,0.212529,0.212391,0.212291,0.212291,0.212275,0.212397,0.212309,0.212332,0.212303,0.21233,0.212327,0.212305,0.21232,0.212359,0.212334,0.212352,0.212444,0.212513,0.212485,0.212767,0.213005,0.213946,0.215128,0.216128,0.21607,0.215634,0.215934,0.215613,0.215395,0.215307,0.215078,0.214808,0.214925,0.214713,0.214248,0.214105,0.213883,0.213842,0.213691,0.213478,0.213429,0.213176,0.213064,0.212729,0.212687,0.212632,0.212396,0.212285,
21,1,Line._abcn_l20-sec,A,0.490518,0.490475,0.490425,0.490377,0.490343,0.490364,0.49029,0.490313,0.490293,0.490259,0.49026,0.490282,0.490264,0.490274,0.490244,0.490221,0.490259,0.490268,0.490259,0.490312,0.490356,0.490697,0.491783,0.491736,0.492333,0.49083,0.490527,0.490599,0.491088,0.491191,0.490657,0.490337,0.490341,0.490347,0.490418,0.490364,0.490387,0.490521,0.490293,0.490321,0.490298,0.490495,0.490567,0.490812,0.490796,0.490701,0.490981,0.490735,0.490913,0.490845,0.490632,0.490553,0.490657,0.490709,0.490709,0.490654,0.490663,0.490798,0.490729,0.49062,0.490514,0.490658,0.49054,0.490661,0.490781,0.490813,0.490959,0.491087,0.490765,0.490823,0.491671,0.491647,0.492495,0.492774,0.493494,0.49352,0.493489,0.49338,0.492607,0.492521,0.492079,0.49208,0.491835,0.491802,0.491709,0.491558,0.491622,0.491511,0.491743,0.491451,0.491134,0.49097,0.49095,0.490979,0.490666,0.490528,
22,1,Line._abcn_l21-sec,A,0.134609,0.134612,0.134615,0.134615,0.134616,0.134616,0.134618,0.134617,0.134617,0.134617,0.134617,0.134618,0.134618,0.134618,0.134618,0.134618,0.134618,0.134617,0.13462,0.134614,0.134608,0.134587,0.134576,0.134612,0.134619,0.134611,0.134614,0.134609,0.134607,0.134626,0.134624,0.134615,0.13461,0.134612,0.134611,0.134609,0.134612,0.134606,0.134607,0.134611,0.134608,0.13461,0.134605,0.134584,0.134588,0.134602,0.134601,0.134614,0.134597,0.134613,0.134615,0.13461,0.13461,0.134609,0.134615,0.13461,0.134612,0.134611,0.134614,0.134613,0.134609,0.134607,0.134609,0.134604,0.134601,0.134599,0.134609,0.134591,0.13458,0.13453,0.134482,0.134429,0.134427,0.13446,0.134454,0.134491,0.134506,0.134505,0.134511,0.134517,0.134503,0.134511,0.134537,0.134539,0.134548,0.134554,0.134561,0.13457,0.134572,0.134587,0.134587,0.134598,0.134597,0.134598,0.134612,0.134611,
23,1,Line._bcn_l22-ramal,A,0.134437,0.134452,0.134467,0.13448,0.134484,0.134491,0.134498,0.134501,0.134499,0.134501,0.134504,0.134507,0.134506,0.134505,0.134507,0.13451,0.13451,0.13451,0.134511,0.134488,0.134452,0.134336,0.13412,0.13435,0.134337,0.134429,0.13445,0.134458,0.134416,0.13445,0.134475,0.134468,0.134462,0.134481,0.134464,0.134444,0.134464,0.134443,0.134433,0.134459,0.13445,0.134453,0.134415,0.134309,0.134295,0.134356,0.134382,0.13441,0.134362,0.134411,0.134439,0.134435,0.134443,0.134408,0.134438,0.134427,0.134437,0.13443,0.13443,0.134434,0.134426,0.134416,0.13442,0.134414,0.134386,0.134364,0.134381,0.13429,0.134228,0.133973,0.133622,0.133398,0.133354,0.133436,0.133342,0.133421,0.1335,0.133524,0.13361,0.133683,0.133667,0.133718,0.133854,0.133898,0.133953,0.133969,0.134017,0.134079,0.134088,0.134168,0.134204,0.134302,0.134314,0.134329,0.134404,0.134436,
24,1,Line._abcn_l23-sec,A,0.212236,0.212193,0.212152,0.212109,0.212097,0.212082,0.212057,0.212053,0.212052,0.212044,0.212035,0.212032,0.212031,0.212034,0.212027,0.212017,0.212026,0.212024,0.212023,0.212082,0.212183,0.212537,0.213193,0.212519,0.212622,0.212282,0.212208,0.212186,0.212334,0.212283,0.212165,0.212142,0.212152,0.212097,0.212152,0.212204,0.212151,0.212215,0.212239,0.212165,0.212187,0.212197,0.212308,0.212621,0.212668,0.212483,0.212406,0.212336,0.212462,0.212334,0.212243,0.212245,0.212226,0.212339,0.212258,0.212279,0.212253,0.212277,0.212276,0.212256,0.212271,0.212306,0.212286,0.212299,0.212385,0.21245,0.212419,0.212684,0.212918,0.213803,0.214899,0.215853,0.215784,0.215361,0.215632,0.215322,0.215122,0.215041,0.214838,0.214585,0.214703,0.214502,0.214069,0.213937,0.213725,0.213684,0.213544,0.213348,0.213297,0.213064,0.212964,0.212652,0.212612,0.212559,0.212342,0.212239,
