Nome_ID,Case,Simulation,Name,Bus,Measurement,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
327,10,1,pv_0,bus_33998182_015,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
328,10,1,pv_1,bus_33998182_026,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
329,10,1,pv_1,bus_33998182_026,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330,10,1,pv_1,bus_33998182_026,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
331,10,1,pv_2,bus_33998182_004,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
332,10,1,pv_2,bus_33998182_004,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
333,10,1,pv_2,bus_33998182_004,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
334,10,2,pv_0,bus_33998182_015,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8741819253928573,2.0007672335357145,2.0007672335357145,2.0007672335357145,2.0007672335357145,2.0219316071428572,2.0219316071428572,2.0219316071428572,2.0219316071428572,1.9584957625357144,1.9584957625357144,1.9584957625357144,1.9584957625357144,1.8531511962857143,1.8531511962857143,1.8531511962857143,1.8531511962857143,1.7064706705357144,1.7064706705357144,1.7064706705357144,1.7064706705357144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
335,10,2,pv_0,bus_33998182_015,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
336,10,2,pv_0,bus_33998182_015,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
337,10,2,pv_1,bus_33998182_026,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8741819253928573,2.0007672335357145,2.0007672335357145,2.0007672335357145,2.0007672335357145,2.0219316071428572,2.0219316071428572,2.0219316071428572,2.0219316071428572,1.9584957625357144,1.9584957625357144,1.9584957625357144,1.9584957625357144,1.8531511962857143,1.8531511962857143,1.8531511962857143,1.8531511962857143,1.7064706705357144,1.7064706705357144,1.7064706705357144,1.7064706705357144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338,10,2,pv_1,bus_33998182_026,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
339,10,2,pv_1,bus_33998182_026,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
340,10,2,pv_2,bus_33998182_004,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8741819253928576,2.000767233535714,2.000767233535714,2.000767233535714,2.000767233535714,2.0219316071428572,2.0219316071428572,2.0219316071428572,2.0219316071428572,1.9584957625357147,1.9584957625357147,1.9584957625357147,1.9584957625357147,1.8531511962857143,1.8531511962857143,1.8531511962857143,1.8531511962857143,1.7064706705357144,1.7064706705357144,1.7064706705357144,1.7064706705357144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
341,10,2,pv_2,bus_33998182_004,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342,10,2,pv_2,bus_33998182_004,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
343,10,3,pv_0,bus_33998182_015,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7347799640000001,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.87154,1.87154,1.87154,1.87154,1.8128225240000002,1.8128225240000002,1.8128225240000002,1.8128225240000002,1.7153135040000003,1.7153135040000003,1.7153135040000003,1.7153135040000003,1.5795431,1.5795431,1.5795431,1.5795431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
344,10,3,pv_0,bus_33998182_015,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1254716637561535,-1.1362048995013374,-1.1434113066434513,-1.1464045645412848,-1.1486773150233722,-1.153464480809982,-1.154155718590818,-1.158176828787001,-1.1587491872684241,-1.1564315684858388,-1.1585331704952944,-1.1605363972996396,-1.1594927926369158,-1.136633875652152,-1.1353764553093066,-1.1336731225360113,-1.132774881066894,-1.0905783227188535,-1.0889136317432841,-1.0884356521285292,-1.088023411804051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
345,10,3,pv_0,bus_33998182_015,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
346,10,3,pv_1,bus_33998182_026,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7347799640000001,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.87154,1.87154,1.87154,1.87154,1.8128225240000002,1.8128225240000002,1.8128225240000002,1.8128225240000002,1.7153135040000003,1.7153135040000003,1.7153135040000003,1.7153135040000003,1.5795431,1.5795431,1.5795431,1.5795431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
347,10,3,pv_1,bus_33998182_026,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3736340232866904,-2.2833926085847733,-2.2833926085847733,-2.2833926085847733,-2.2833926085847733,-2.267363673608626,-2.267363673608626,-2.267363673608626,-2.267363673608626,-2.306657321888758,-2.308241594831667,-2.309509013185994,-2.3105229478694556,-2.3773756087362696,-2.3794483728809017,-2.3811065841966075,-2.382433153249172,-2.466598192105158,-2.4692077258546044,-2.4712953528541615,-2.4729654544538073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
348,10,3,pv_1,bus_33998182_026,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
349,10,3,pv_2,bus_33998182_004,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.734779964,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.87154,1.87154,1.87154,1.87154,1.812822524,1.812822524,1.812822524,1.812822524,1.715313504,1.715313504,1.715313504,1.715313504,1.5795431,1.5795431,1.5795431,1.5795431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
350,10,3,pv_2,bus_33998182_004,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3736340232866904,-2.2833926085847733,-2.2833926085847733,-2.2833926085847733,-2.2833926085847733,-2.2673636736086262,-2.2673636736086262,-2.2673636736086262,-2.2673636736086262,-2.3066573218887583,-2.3082415948316672,-2.309509013185994,-2.3105229478694556,-2.37737560873627,-2.379448372880902,-2.381106584196608,-2.3824331532491723,-2.4665981921051574,-2.4692077258546035,-2.471295352854161,-2.4729654544538073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351,10,3,pv_2,bus_33998182_004,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
352,10,4,pv_0,bus_33998182_015,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4076035007142846,3.63775860642857,3.63775860642857,3.63775860642857,3.63775860642857,3.6762392857142845,3.6762392857142845,3.6762392857142845,3.6762392857142845,3.56090138642857,3.56090138642857,3.56090138642857,3.56090138642857,3.3693658114285703,3.3693658114285703,3.3693658114285703,3.3693658114285703,3.1026739464285704,3.1026739464285704,3.1026739464285704,3.1026739464285704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
353,10,4,pv_0,bus_33998182_015,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23953339334577,-2.2718507120085465,-2.2690801535911307,-2.254491171233661,-2.2540191289583555,-2.271589568080022,-2.253009545735229,-2.27355657588354,-2.2598652104084693,-2.24905797580487,-2.2741089218208757,-2.2660127766927736,-2.2513327042812272,-2.2211372008339683,-2.223994513675629,-2.2205289181388372,-2.2214661735989973,-2.142832544319158,-2.148622830124023,-2.1533559187961706,-2.154357901400234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
354,10,4,pv_0,bus_33998182_015,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
355,10,4,pv_1,bus_33998182_026,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1089698291154924,1.1286711500524045,1.1357446868360443,1.1359332542749287,1.136626481232548,1.140158205592685,1.1326745235539655,1.1337211810099912,1.135594122841871,1.1129377638843758,1.1121640413079656,1.112860427357518,1.1154033477893686,1.1010386157941658,1.0900011501882214,1.0955934666850602,1.0906132791237622,1.0487662873013655,1.0485727004669594,1.0505923323257806,1.0572239171894642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
356,10,4,pv_1,bus_33998182_026,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6560819366653785,-5.650816746913133,-5.649354736109213,-5.649321132196897,-5.649203426405537,-5.648280939130942,-5.64974253988457,-5.649574335132127,-5.649161552968366,-5.654335505446501,-5.654609138707558,-5.654339141600927,-5.653837492479125,-5.657832282751426,-5.660006013515562,-5.658920815971229,-5.659885859648426,-5.666509802213015,-5.666674607433782,-5.666295242933077,-5.665056184340945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
357,10,4,pv_1,bus_33998182_026,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
358,10,4,pv_2,bus_33998182_004,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9739917732537067,1.0024112887311363,1.004129804718477,1.0058421143531713,1.0072153195513336,1.009829999679762,1.0087872662108384,1.0060552708197765,1.008418419569349,0.986289281614309,0.9851537629546806,0.9853122901248508,0.9887063811807193,0.9614849358513446,0.9570000667526659,0.9609859271244355,0.9590118764310753,0.9134436466066644,0.912333118666105,0.9134587306585586,0.9173645913956583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
359,10,4,pv_2,bus_33998182_004,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.680413690603279,-5.674015264791418,-5.6736192845384785,-5.67331870098243,-5.6730903420271845,-5.672392546607691,-5.672550904947697,-5.6730675139411,-5.672618503684591,-5.677294439290895,-5.6775799636631294,-5.677453910294329,-5.676862124589104,-5.682770722192787,-5.683563413291329,-5.68288215064367,-5.683221420108183,-5.689556666798109,-5.6898318991274115,-5.689645082050385,-5.689006188481562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
360,10,4,pv_2,bus_33998182_004,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
361,11,1,pv_0,bus_33998182_004,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
362,11,1,pv_0,bus_33998182_004,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
363,11,1,pv_0,bus_33998182_004,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
364,11,1,pv_1,bus_33998182_039,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
365,11,1,pv_1,bus_33998182_039,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
366,11,1,pv_1,bus_33998182_039,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
367,11,1,pv_2,bus_33998182_034,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
368,11,1,pv_2,bus_33998182_034,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
369,11,1,pv_2,bus_33998182_034,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
370,11,2,pv_0,bus_33998182_004,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.734779964,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.87154,1.87154,1.87154,1.87154,1.812822524,1.812822524,1.812822524,1.812822524,1.715313504,1.715313504,1.715313504,1.715313504,1.5795431,1.5795431,1.5795431,1.5795431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
371,11,2,pv_0,bus_33998182_004,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
372,11,2,pv_0,bus_33998182_004,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
373,11,2,pv_1,bus_33998182_039,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7347799640000001,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.8519498360000002,1.87154,1.87154,1.87154,1.87154,1.8128225240000002,1.8128225240000002,1.8128225240000002,1.8128225240000002,1.7153135040000003,1.7153135040000003,1.7153135040000003,1.7153135040000003,1.5795431,1.5795431,1.5795431,1.5795431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
374,11,2,pv_1,bus_33998182_039,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
