Nome_ID,Case,Simulation,Barras,Fase,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
3948,7,3,bus_33998182_005,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.02797837668021,-32.28740263233778,-32.30709492633009,-32.398032116783526,-32.37471673992033,-32.13816536883626,-32.1697301132177,-32.080188855032944,-32.150624480921394,-32.057799061343886,-31.995088664635205,-31.9861667963146,-32.03044342966126,-31.861537751570744,-31.840258516370305,-31.887012149224535,-31.895474337082035,-31.693263082524787,-31.69469101810483,-31.726147674949097,-31.77775515394836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3949,7,3,bus_33998182_017,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.01372473649537,-32.27376893692173,-32.29216891216594,-32.38122454796719,-32.35743365915541,-32.12129734337115,-32.15469272589313,-32.06473058187933,-32.13488658231651,-32.04268628829458,-31.97991326261947,-31.970754297457724,-32.01619794691816,-31.845796022191706,-31.825453976979816,-31.872496055852846,-31.88115851481481,-31.678594886255276,-31.680227467578284,-31.711617960599483,-31.76322457843187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3950,7,3,bus_33998182_018,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.064104157215155,-32.333389729782155,-32.35465534259866,-32.44252154206042,-32.416995036951064,-32.18288205183064,-32.214737661814155,-32.12756449127343,-32.196331121410616,-32.10513610575752,-32.04264390316947,-32.03222128338435,-32.07517629998538,-31.90562275582992,-31.883702677324074,-31.92744050218019,-31.93565178862103,-31.730502197156213,-31.73161149129904,-31.76140707796331,-31.810389834440812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3951,7,3,bus_33998182_019,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3952,7,3,bus_33998182_020,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.027627699175675,-32.28696073268351,-32.30672260032438,-32.39770031266514,-32.37442028869024,-32.1378948828212,-32.16941708861999,-32.079847282338754,-32.15027050317658,-32.05743650737972,-31.99472625291937,-31.985799847057734,-32.03006725430511,-31.86121339444675,-31.839856488196343,-31.886567395461235,-31.895022368055,-31.692856620591364,-31.694186219657347,-31.72563123183872,-31.77722345879406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3953,7,3,bus_33998182_021,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.02403213116935,-32.283314494417446,-32.303192098143214,-32.39448235133327,-32.371232166406955,-32.134549827121894,-32.16590451955883,-32.076296043959445,-32.146811846121416,-32.05387528288476,-31.99110571306559,-31.982205818590437,-32.02639760220821,-31.857628570190794,-31.83618876197298,-31.882915342061292,-31.891342920733454,-31.68918734520728,-31.69051310177494,-31.721935181563264,-31.773564056133463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3954,7,3,bus_33998182_022,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3955,7,3,bus_33998182_007,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.33954136822506,-31.541124785424334,-31.557710197100345,-31.647020717636252,-31.6105197210074,-31.407302718883297,-31.445685639439912,-31.355826819716814,-31.432553488850203,-31.350517340802057,-31.28309232869242,-31.27155343875061,-31.317719931434937,-31.2064308276237,-31.192383629826775,-31.2475986972594,-31.260081158044756,-31.122932812213012,-31.1417301094103,-31.184480651141428,-31.243934241314964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3956,7,3,bus_33998182_023,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3957,7,3,bus_33998182_008,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.485788809901543,-31.708033720932747,-31.726668173778304,-31.81912376675472,-31.782976754321687,-31.567452094977085,-31.605282465576046,-31.51386522571219,-31.5918267418885,-31.505294747767245,-31.436554490593757,-31.424853108266078,-31.471138462541575,-31.346728408907094,-31.330728439608432,-31.38544651221725,-31.3974384026399,-31.243327214039542,-31.26042995289098,-31.302255095417795,-31.361437186426972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3958,7,3,bus_33998182_009,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.12075909038328,-31.296529088926647,-31.31278101167992,-31.40382742342069,-31.364978711664644,-31.173187453183196,-31.213322266441853,-31.121136881829297,-31.200141496529007,-31.121204952610377,-31.051842410789,-31.039828470851425,-31.087489790686202,-30.995826624346165,-30.98259087609298,-31.04042326949329,-31.0538985848344,-30.940734264691258,-30.962174969193335,-31.007873356993926,-31.070024348982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3959,7,3,bus_33998182_010,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.337809993554323,-31.539590375195523,-31.55670975943712,-31.646822471578865,-31.61026416908559,-31.406801328655188,-31.44557900939622,-31.355059772646097,-31.432357694967713,-31.34990258176484,-31.28187315706355,-31.270172195306746,-31.316660143356255,-31.205891106383064,-31.191390533622382,-31.246568037733425,-31.25891232979829,-31.12214966654874,-31.14060905913349,-31.183093943078504,-31.242425037356657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3960,7,3,bus_33998182_024,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3961,7,3,bus_33998182_011,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.480746938236972,-31.701342409934593,-31.722679326858355,-31.81968165230845,-31.783993969395187,-31.567580903310628,-31.604634144349156,-31.511166544683206,-31.591001273025,-31.502823803933428,-31.43225689898386,-31.42036891717325,-31.466694165070155,-31.345173816276887,-31.32678835748103,-31.381089295693233,-31.392459909976367,-31.240473288160285,-31.255833847226732,-31.296652896937825,-31.355626790818608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3962,7,3,bus_33998182_025,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3963,7,3,bus_33998182_026,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.07051254043306,-31.24236112625776,-31.25758105458014,-31.348360252041385,-31.309208745707206,-31.1194274568475,-31.160463935853826,-31.06861322356861,-31.147845796198887,-31.069635254746906,-31.00042306590558,-30.98859888877653,-31.036448905915027,-30.947639943585084,-30.935814100662988,-30.994842588105175,-31.008730811184886,-30.89912388398356,-30.92261823866224,-30.969820353803655,-31.03255028524793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3964,7,3,bus_33998182_027,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3965,7,3,bus_33998182_012,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.11053190627217,-31.287063749181296,-31.30695644227979,-31.403656571237697,-31.364530600976096,-31.171562451877765,-31.214341865838538,-31.117504412682248,-31.200205650002882,-31.118786483678022,-31.04538145323715,-31.032197527435695,-31.081887386786395,-30.993792348575994,-30.97752574289357,-31.03467341529857,-31.047335469998192,-30.93746360064376,-30.956117510411612,-30.999763912691588,-31.060777233128047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3966,7,3,bus_33998182_028,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.04901065593627,-31.216553022414946,-31.232036944977406,-31.322465553295366,-31.281995844811846,-31.092979606093124,-31.13268673208698,-31.04008307571655,-31.11944397810776,-31.041762748572282,-30.97216025588317,-30.95986791250109,-31.007785637899122,-30.92162583016146,-30.90886487248066,-30.96815892946304,-30.98238369734623,-30.87618780097803,-30.89902532868271,-30.94661949181715,-31.011080766584914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3967,7,3,bus_33998182_029,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3968,7,3,bus_33998182_030,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.33426723807382,-31.536040712546196,-31.553286728583714,-31.643561074679955,-31.60700001134188,-31.40350936843273,-31.4423161647864,-31.351670517031316,-31.4290478311717,-31.3465298636355,-31.278398615306624,-31.26666482314515,-31.31319645833127,-31.20251827315658,-31.187901278603615,-31.2430419752239,-31.255360533297786,-31.118671160628438,-31.137017381234788,-31.179443450951457,-31.238749095730352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3969,7,3,bus_33998182_031,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3970,7,3,bus_33998182_032,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3971,7,3,bus_33998182_033,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.47623215637406,-31.696774687258284,-31.718266254272255,-31.81544412684076,-31.7797535488952,-31.56335140598032,-31.600445978708397,-31.506824058756173,-31.586740920963123,-31.498506770859272,-31.42782028915308,-31.41588806244689,-31.462270670787944,-31.34088176348512,-31.322349986893084,-31.376591908590758,-31.387930874893897,-31.236071021830124,-31.25127435399983,-31.29201227971934,-31.35094491889461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3972,7,3,bus_33998182_034,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.477181500268074,-31.697636348969535,-31.71911335829463,-31.816367448704973,-31.78072836482297,-31.564250247791453,-31.601149292791224,-31.5076277571649,-31.587512174476537,-31.499266376681064,-31.428657398930753,-31.416782449503618,-31.46304657720061,-31.34164230316908,-31.323131832518662,-31.37740065083573,-31.388746136232967,-31.2368297273333,-31.252095835755327,-31.292881511594537,-31.351864280641113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3973,7,3,bus_33998182_035,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.102530962931,-31.279063929207823,-31.299220242600533,-31.39626966860484,-31.357134155725504,-31.164100342506437,-31.206960062135686,-31.10984722326794,-31.19272914096458,-31.111172166949252,-31.037542771040552,-31.024287632241762,-31.074076676949332,-30.98617723313602,-30.969673093027254,-31.02674785967101,-31.039356982635635,-30.929647798743595,-30.94807182101775,-30.991593052872933,-31.052549615801286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3974,7,3,bus_33998182_036,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3975,7,3,bus_33998182_037,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3976,7,3,bus_33998182_038,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3977,7,3,bus_33998182_039,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.101650489450204,-31.278214215080745,-31.298377252663535,-31.395441837754994,-31.356301645033252,-31.1632462508622,-31.20612129945975,-31.108995520468813,-31.19189458777961,-31.110322548956912,-31.036678682139055,-31.023420339416262,-31.073218907151574,-30.985317319449585,-30.96881030386589,-31.025891816839223,-31.038498895908333,-30.928778523439725,-30.94720775102044,-30.990728822946007,-31.0516865614761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3978,7,3,bus_xfmr_pri_33998182,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119.99510026404123,-119.99381485405956,-119.99399208869605,-119.99433735311625,-119.99439364451196,-119.9946339754171,-119.99465485094238,-119.99439871820722,-119.9946836587558,-119.99450980540416,-119.99428617354504,-119.99432840076662,-119.99452517085514,-119.99547031335587,-119.99522736999322,-119.99545173016797,-119.99534281286533,-119.99624087174372,-119.99621652519589,-119.99624267820003,-119.99642081862241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3979,7,3,bus_xfmr_sec_33998182,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.309728771506,-147.0954068241823,-147.0487180824383,-147.00725185514617,-147.003765280251,-147.10811505362256,-147.17337980968534,-147.18757149618446,-147.21819279480837,-147.2302204468871,-147.22544002801868,-147.23806833522704,-147.2729044661547,-147.44431197689156,-147.49215246213984,-147.54772171355643,-147.541085982943,-147.73318775535935,-147.81216879661395,-147.830355325358,-147.8424942801287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3980,7,3,bus_33998182_001,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.29001201901514,-147.07370035112285,-147.02694297990442,-146.98737900415765,-146.9840170442232,-147.0855387717281,-147.15289459123218,-147.16381297549614,-147.19667283038015,-147.2067293164359,-147.20002301055015,-147.2126962382634,-147.25014791456516,-147.42134492166838,-147.46859365903123,-147.5262561298203,-147.51951456496127,-147.7122324617316,-147.79085993351657,-147.80969293007843,-147.8234886416246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3981,7,3,bus_33998182_013,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3982,7,3,bus_33998182_006,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146.7625390327866,-146.50297046017099,-146.45129755181185,-146.40297835006504,-146.3973117601365,-146.52512017527917,-146.5948599407262,-146.61421925040656,-146.64798052549713,-146.66425659495516,-146.6598580440751,-146.6742689016651,-146.7116135958334,-146.92122835399508,-146.97414569317604,-147.03816637733567,-147.03037680632485,-147.2619566451477,-147.3542097981081,-147.37714824543434,-147.39317940492694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3983,7,3,bus_33998182_014,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.29001205993765,-147.0737003918302,-147.02694302061627,-146.98737904485472,-146.98401708493765,-147.0855388125809,-147.15289463207844,-147.16381301636085,-147.19667287123025,-147.2067293573234,-147.20002305144996,-147.2126962791679,-147.25014795546278,-147.421344962713,-147.46859370006894,-147.52625617084075,-147.5195146059711,-147.71223250291445,-147.7908599746841,-147.80969297122334,-147.82348868274664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3984,7,3,bus_33998182_002,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.2695596234168,-147.05113569627213,-147.00474683728245,-146.96543422995293,-146.96173531931504,-147.06376006179028,-147.13094673770448,-147.14162663503,-147.17490200949177,-147.18476491653405,-147.17768309427365,-147.1903311772561,-147.22806643631935,-147.40136178171025,-147.44811774682188,-147.50634660651926,-147.49948006193915,-147.69394757939008,-147.77289325989256,-147.79214799433686,-147.80659717863125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3985,7,3,bus_33998182_003,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.29189583217092,-147.07585651657416,-147.02851701405766,-146.99107151501553,-146.98832093751776,-147.08551213961704,-147.15579275500758,-147.1628060512978,-147.19799800878016,-147.20576856958144,-147.19708065292676,-147.209845117885,-147.25029100831262,-147.4183988505391,-147.46554378158223,-147.52514973249768,-147.51843943792113,-147.7096016559242,-147.78734750650736,-147.80645174073098,-147.8215128289906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3986,7,3,bus_33998182_015,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3987,7,3,bus_33998182_016,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.25759813889405,-147.03790509295123,-146.99154419009844,-146.9522760001384,-146.94852782344373,-147.05113253832593,-147.11825958771763,-147.12891561907418,-147.162216716304,-147.17224417285587,-147.16513960941577,-147.1777836551846,-147.21552016579344,-147.38973961402368,-147.43646179817264,-147.49475125378876,-147.48789698669302,-147.683479597017,-147.76247068767464,-147.78179943642394,-147.7963435925004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3988,7,3,bus_33998182_004,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.29015370440695,-147.07663550640595,-147.0305631309907,-146.992199333162,-146.98801250710596,-147.08684298087084,-147.15479409739655,-147.1644992613365,-147.1987819940525,-147.20735016483167,-147.1993562258468,-147.2117558699623,-147.25006755065877,-147.42092186127877,-147.46750525629966,-147.52625247418433,-147.51943962688333,-147.71065176351465,-147.78989288205364,-147.8094257708447,-147.8242736568669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3989,7,3,bus_33998182_005,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.30204024870417,-147.08797166161946,-147.0404680401177,-147.00265150270573,-146.99979775004672,-147.09588024335977,-147.1664277857407,-147.1734078547193,-147.208585305438,-147.2160825995288,-147.20745986755202,-147.22018318169367,-147.26076923663246,-147.42750127879145,-147.47479483157383,-147.53456869733193,-147.52800337299115,-147.71752986838865,-147.79542478386122,-147.81491555097043,-147.8301452314539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3990,7,3,bus_33998182_017,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.27557344921578,-147.0598889857123,-147.01245502498247,-146.97506287717758,-146.9722976796304,-147.06911221701597,-147.13956563595613,-147.14642571676393,-147.18174485963988,-147.18937172438683,-147.1805938906015,-147.19336526402873,-147.2339570331015,-147.40169872804148,-147.44891837478107,-147.50867824268067,-147.50199181000025,-147.69283280043894,-147.77063876626312,-147.7898040173394,-147.80496903564034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
