Nome_ID,Simulation,Elementos,Fase,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
605,2,PVSystem.pv_3,C,125.422,125.473,125.551,125.596,125.617,125.656,125.678,125.703,125.698,125.703,125.721,125.742,125.733,125.736,125.736,125.747,125.754,125.743,125.76,125.644,125.468,125.096,124.632,125.081,124.988,124.968,125.04,125.06,124.913,123.634,123.777,123.724,123.705,123.015,122.959,122.847,122.941,122.368,122.257,122.405,122.342,122.114,121.96,121.62,121.577,121.732,121.83,121.931,121.767,122.09,122.203,122.179,122.19,122.267,122.403,122.342,122.391,122.68,122.688,122.696,122.641,122.96,122.986,122.968,122.87,123.442,123.5,123.218,122.997,123.824,123.273,122.892,122.999,123.321,123.247,123.321,123.461,123.502,123.571,123.715,123.63,123.739,123.975,124.089,124.172,124.151,124.286,124.437,124.492,124.649,124.711,124.989,125.041,125.086,125.314,125.422,
606,2,PVSystem.pv_4,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
607,3,Vsource.source,A,6870.24,6870.24,6870.24,6870.24,6870.24,6870.24,6870.25,6870.25,6870.25,6870.25,6870.25,6870.25,6870.25,6870.25,6870.25,6870.25,6870.25,6870.25,6870.25,6870.25,6870.24,6870.22,6870.2,6870.21,6870.2,6869.03,6869.02,6869.02,6869.01,6868.92,6868.92,6868.93,6868.93,6868.91,6868.91,6868.91,6868.91,6868.91,6868.92,6868.91,6868.92,6868.92,6868.92,6868.91,6868.91,6868.92,6868.91,6868.92,6868.91,6868.91,6868.91,6868.91,6868.91,6868.92,6868.91,6868.91,6868.91,6868.91,6868.91,6868.91,6868.92,6868.91,6868.91,6868.91,6868.9,6868.92,6868.92,6868.92,6868.92,6869.05,6869.05,6869.04,6869.02,6870.17,6870.17,6870.18,6870.17,6870.18,6870.19,6870.19,6870.19,6870.19,6870.2,6870.2,6870.2,6870.21,6870.21,6870.21,6870.21,6870.21,6870.22,6870.22,6870.22,6870.22,6870.23,6870.24,
608,3,Line._abcn_l01-sec,A,126.174,126.18,126.209,126.205,126.219,126.215,126.228,126.23,126.235,126.245,126.243,126.24,126.241,126.245,126.248,126.254,126.252,126.232,126.251,126.234,126.214,126.152,126.003,125.889,125.81,125.08,125.079,125.043,125.009,127.584,127.573,127.605,127.612,129.07,129.091,129.077,129.065,130.012,129.989,130.013,129.956,130.574,130.561,130.574,130.577,130.674,130.632,130.669,130.649,130.381,130.382,130.385,130.341,129.849,129.876,129.865,129.881,129.281,129.296,129.299,129.288,128.645,128.676,128.653,128.652,127.422,127.405,127.416,127.478,124.665,124.634,124.663,124.631,125.805,125.761,125.751,125.77,125.782,125.852,125.872,125.914,125.921,125.954,125.975,125.969,125.984,125.989,126.011,125.989,126.019,126.067,126.092,126.106,126.088,126.154,126.174,
609,3,Line._cn_l02-ramal,A,126.258,126.273,126.307,126.313,126.322,126.337,126.339,126.353,126.349,126.35,126.354,126.365,126.359,126.363,126.361,126.364,126.375,126.359,126.374,126.334,126.275,126.163,126.013,126.089,126.053,129.281,129.324,129.314,129.249,128.689,128.708,128.729,128.723,128.322,128.316,128.312,128.335,127.996,127.998,128.04,128.036,127.808,127.782,127.71,127.712,127.727,127.693,127.767,127.693,127.867,127.91,127.906,127.872,128.048,128.045,128.025,128.025,128.222,128.232,128.242,128.237,128.417,128.43,128.398,128.358,128.713,128.734,128.669,128.671,129.293,129.243,129.208,129.184,125.554,125.54,125.578,125.621,125.635,125.659,125.71,125.682,125.723,125.799,125.837,125.863,125.871,125.908,125.953,125.975,126.018,126.041,126.122,126.144,126.149,126.227,126.258,
610,3,Line._abcn_l03-sec,A,126.174,126.18,126.209,126.205,126.219,126.215,126.228,126.23,126.235,126.245,126.243,126.24,126.241,126.245,126.248,126.254,126.252,126.232,126.251,126.234,126.214,126.152,126.003,125.889,125.81,125.08,125.079,125.043,125.009,127.584,127.573,127.605,127.612,129.07,129.091,129.077,129.065,130.012,129.989,130.013,129.956,130.574,130.561,130.574,130.577,130.674,130.632,130.669,130.649,130.381,130.382,130.385,130.341,129.849,129.876,129.865,129.881,129.281,129.296,129.299,129.288,128.645,128.676,128.653,128.652,127.422,127.405,127.416,127.478,124.665,124.634,124.663,124.631,125.805,125.761,125.751,125.77,125.782,125.852,125.872,125.914,125.921,125.954,125.975,125.969,125.984,125.989,126.011,125.989,126.019,126.067,126.092,126.106,126.088,126.154,126.174,
611,3,Line._abcn_l04-sec,A,126.015,126.022,126.066,126.055,126.074,126.073,126.084,126.092,126.096,126.106,126.104,126.104,126.102,126.11,126.11,126.117,126.123,126.089,126.12,126.095,126.064,125.989,125.805,125.626,125.527,125.065,125.081,125.037,124.998,127.618,127.615,127.649,127.656,129.113,129.148,129.127,129.118,130.051,130.009,130.052,129.989,130.616,130.598,130.584,130.582,130.705,130.646,130.712,130.67,130.416,130.435,130.439,130.377,129.882,129.92,129.9,129.919,129.305,129.332,129.338,129.324,128.684,128.72,128.688,128.677,127.437,127.439,127.432,127.492,124.621,124.574,124.586,124.549,125.498,125.455,125.453,125.48,125.496,125.579,125.612,125.656,125.673,125.718,125.751,125.743,125.767,125.776,125.805,125.786,125.819,125.878,125.911,125.933,125.907,125.993,126.015,
612,3,Line._abcn_l05-sec,A,126.015,126.022,126.066,126.055,126.074,126.073,126.084,126.092,126.096,126.106,126.104,126.104,126.102,126.11,126.11,126.117,126.123,126.089,126.12,126.095,126.064,125.989,125.805,125.626,125.527,125.065,125.081,125.037,124.998,127.618,127.615,127.649,127.656,129.113,129.148,129.127,129.118,130.051,130.009,130.052,129.989,130.616,130.598,130.584,130.582,130.705,130.646,130.712,130.67,130.416,130.435,130.439,130.377,129.882,129.92,129.9,129.919,129.305,129.332,129.338,129.324,128.684,128.72,128.688,128.677,127.437,127.439,127.432,127.492,124.621,124.574,124.586,124.549,125.498,125.455,125.453,125.48,125.496,125.579,125.612,125.656,125.673,125.718,125.751,125.743,125.767,125.776,125.805,125.786,125.819,125.878,125.911,125.933,125.907,125.993,126.015,
613,3,Line._abcn_l06-sec,A,126.015,126.022,126.066,126.055,126.074,126.073,126.084,126.092,126.096,126.106,126.104,126.104,126.102,126.11,126.11,126.117,126.123,126.089,126.12,126.095,126.064,125.989,125.805,125.626,125.527,125.065,125.081,125.037,124.998,127.618,127.615,127.649,127.656,129.113,129.148,129.127,129.118,130.051,130.009,130.052,129.989,130.616,130.598,130.584,130.582,130.705,130.646,130.712,130.67,130.416,130.435,130.439,130.377,129.882,129.92,129.9,129.919,129.305,129.332,129.338,129.324,128.684,128.72,128.688,128.677,127.437,127.439,127.432,127.492,124.621,124.574,124.586,124.549,125.498,125.455,125.453,125.48,125.496,125.579,125.612,125.656,125.673,125.718,125.751,125.743,125.767,125.776,125.805,125.786,125.819,125.878,125.911,125.933,125.907,125.993,126.015,
614,3,Line._an_l07-ramal,A,125.975,125.983,126.03,126.02,126.04,126.039,126.052,126.06,126.064,126.076,126.074,126.074,126.072,126.079,126.081,126.089,126.093,126.059,126.09,126.063,126.029,125.943,125.738,125.561,125.454,125.191,125.218,125.172,125.124,127.774,127.781,127.822,127.829,129.291,129.322,129.3,129.292,130.222,130.185,130.23,130.163,130.788,130.766,130.745,130.744,130.871,130.808,130.879,130.832,130.576,130.602,130.607,130.543,130.037,130.084,130.064,130.085,129.458,129.489,129.499,129.487,128.846,128.887,128.852,128.839,127.592,127.591,127.581,127.647,124.736,124.672,124.686,124.643,125.404,125.355,125.348,125.379,125.397,125.488,125.524,125.572,125.589,125.64,125.676,125.668,125.691,125.702,125.736,125.715,125.753,125.818,125.857,125.88,125.854,125.95,125.975,
