Nome_ID,Simulation,Elemento,Measurement,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
38,2,_abcn_l01-sec, VAngle3,89.9406,89.9439,89.9657,89.9615,89.966,89.977,89.969,89.9822,89.9788,89.9761,89.9795,89.9877,89.9806,89.9869,89.9796,89.9786,89.9912,89.979,89.9899,89.9752,89.9426,89.9062,89.8517,89.8507,89.8381,89.9461,89.9468,89.9476,89.949,90.0911,90.0949,90.0578,90.0604,90.101,90.1127,90.0764,90.098,90.0934,90.0236,90.0766,90.0483,90.0954,90.0672,90.0163,90.0023,90.0448,90.0753,90.0916,90.0639,90.1059,90.1236,90.1123,90.1055,90.0733,90.1106,90.084,90.0989,90.1004,90.103,90.096,90.0684,90.0775,90.0803,90.0799,90.0658,90.0206,90.0442,89.9913,89.939,89.6746,89.5967,89.5415,89.5911,89.5668,89.5778,89.571,89.6096,89.6193,89.6179,89.6539,89.6295,89.6541,89.6939,89.7308,89.7295,89.7144,89.7522,89.7843,89.8059,89.821,89.8277,89.8762,89.8949,89.8972,89.9298,89.9406,
39,2,_abcn_l01-sec, V4,0.170027,0.162756,0.155929,0.149794,0.145255,0.148348,0.136852,0.14097,0.138417,0.132815,0.134183,0.136966,0.133813,0.135757,0.130272,0.125972,0.132139,0.13495,0.131576,0.14287,0.151809,0.205224,0.28516,0.255294,0.284164,0.777405,0.764381,0.758522,0.785168,3.07911,3.07114,3.07441,3.08206,4.28957,4.30229,4.30685,4.29465,5.03506,5.03475,5.03237,5.01617,5.43988,5.4545,5.51879,5.52713,5.56198,5.55214,5.53557,5.55936,5.33093,5.31603,5.31832,5.30691,4.96947,4.9648,4.96611,4.96643,4.50746,4.50785,4.50425,4.50298,4.00669,4.01187,4.01134,4.02726,3.01398,2.9916,3.03118,3.07627,0.592509,0.653036,0.726394,0.735992,0.385672,0.41126,0.372855,0.375969,0.373432,0.346514,0.339285,0.334772,0.324843,0.300383,0.304535,0.282858,0.259452,0.26783,0.261754,0.269591,0.248148,0.230096,0.214713,0.215796,0.217352,0.183349,0.170035,
40,2,_abcn_l01-sec, VAngle4,-155.188,-157.67,-159.485,-162.569,-162.728,-164.867,-166.238,-167.066,-166.217,-166.429,-166.997,-168.72,-168.486,-167.914,-168.667,-169.716,-170.06,-170.013,-170.326,-162.771,-154.946,-143.333,-140.144,-157.371,-158.022,-98.3719,-96.2951,-97.2534,-99.7545,-87.2397,-86.331,-85.5216,-85.5847,-84.384,-84.4834,-84.3036,-84.381,-84.0657,-83.5529,-83.6569,-83.5819,-83.6738,-83.7066,-84.0075,-83.95,-83.7759,-84.2332,-83.8526,-84.0868,-84.1963,-83.9408,-83.8294,-84.0193,-84.2398,-84.3247,-84.2339,-84.2773,-84.9175,-84.7851,-84.6039,-84.3908,-85.1411,-84.9482,-85.2022,-85.3854,-86.7401,-86.9023,-86.9917,-86.2886,-100.088,-101.726,-100.18,-103.969,-124.912,-126.819,-129.199,-130.289,-130.323,-127.472,-129.121,-124.898,-126.773,-129.116,-130.055,-132.355,-132.109,-134.272,-135.987,-139.157,-140.788,-139.256,-144.985,-145.558,-147.696,-152.09,-155.186,
41,2,_abcn_l01-sec, I1,11.4312,11.3937,10.5672,10.9389,10.6837,10.53,10.658,10.32,10.3901,10.3363,10.3867,10.1831,10.3618,10.149,10.2827,10.2356,9.841,10.55,9.94283,10.3275,10.9263,11.6497,13.754,18.0349,19.3766,12.4301,11.7289,12.2199,12.5407,7.09974,7.07572,7.08271,7.08808,7.97609,8.53751,8.24742,8.39645,8.88683,8.06491,8.91056,8.65142,9.83329,9.56428,8.26566,8.04635,9.24319,8.48474,9.88711,8.83293,9.37498,10.3162,10.3085,9.38295,8.8651,9.22224,8.73028,8.84117,7.94862,8.27919,8.37202,8.14811,7.56307,7.71608,7.44331,7.20677,7.33176,7.11067,7.35459,7.41497,15.935,17.2424,18.4677,18.8117,21.0033,20.9113,20.3997,19.8472,19.5578,18.7152,17.8285,17.6787,17.0344,16.2388,15.4939,15.6166,14.9779,14.7744,14.3008,14.0882,13.9392,13.2221,12.7723,12.2646,12.7687,11.5681,11.4313,
42,2,_abcn_l01-sec, IAngle1,-69.9462,-70.0934,-73.9076,-72.0764,-73.3001,-74.0834,-73.4156,-75.198,-74.8099,-75.0976,-74.8202,-75.9608,-74.9566,-76.1559,-75.3895,-75.6498,-78.0336,-73.958,-77.3903,-75.1599,-72.143,-69.1112,-62.5262,-54.4003,-52.7205,-66.0839,-68.5481,-66.771,-65.7487,-114.618,-121.74,-122.816,-123.508,-149.684,-155.657,-152.81,-154.312,-159.824,-152.322,-159.948,-157.904,-166.467,-164.981,-155.461,-153.262,-163.173,-157.572,-166.91,-160.342,-163.686,-168.766,-168.714,-163.683,-159.589,-162.13,-158.512,-159.382,-149.901,-153.589,-154.496,-152.163,-143.01,-145.483,-140.771,-135.26,-104.914,-114.94,-104.298,-102.662,-57.7014,-55.6096,-53.8882,-53.4692,-51.1009,-51.224,-51.7555,-52.3411,-52.6639,-53.655,-54.8359,-55.0377,-56.0045,-57.296,-58.6618,-58.417,-59.7061,-60.1299,-61.1827,-61.7032,-62.0402,-63.9301,-65.2284,-66.8797,-65.2309,-69.4133,-69.9462,
43,2,_abcn_l01-sec, I2,8.60936,8.70636,7.9867,8.49071,8.28132,8.13684,8.41295,8.03996,8.11942,8.12252,8.17305,7.97105,8.18148,7.93032,8.13621,8.14809,7.68758,8.40084,7.80445,7.94419,8.31054,8.19071,9.08832,14.2075,15.1895,11.9254,11.5051,12.0441,11.8251,11.2204,10.8804,11.0546,10.8768,11.2078,10.1411,10.6123,10.4608,11.1482,12.6495,11.3661,11.9029,11.0021,11.1469,12.1271,12.4267,11.2673,12.1412,10.6913,11.6298,10.7073,9.89719,9.94847,11.0417,10.9024,10.4563,11.1404,10.9665,11.1006,10.6287,10.606,11.0623,10.7041,10.4364,10.9073,11.3242,11.7323,10.7681,11.5035,11.4942,12.8248,13.1848,13.4835,13.3685,14.5167,14.0107,14.136,13.5366,13.2896,12.8749,12.1186,12.0407,11.5614,11.1588,10.3722,10.8298,10.559,10.249,9.89133,9.61662,9.79576,9.32803,9.18144,8.68376,9.19138,8.52655,8.60935,
44,2,_abcn_l01-sec, IAngle2,169.831,170.361,165.993,169.164,167.916,167,168.713,166.36,166.891,166.911,167.242,165.894,167.293,165.612,167,167.076,163.822,168.644,164.703,165.707,168.091,167.331,172.263,-173.262,-171.74,-177.726,-178.806,-177.43,-177.991,-179.095,179.93,-179.546,179.923,-178.845,177.719,179.32,178.823,-178.899,-175.157,-178.272,-176.897,-179.259,-178.852,-176.28,-175.585,-178.493,-176.224,179.789,-177.505,179.809,176.987,177.181,-179.167,-179.677,178.919,-178.953,-179.456,-179.145,179.405,179.331,-179.266,179.545,178.681,-179.812,-178.598,-177.715,179.516,-178.352,-178.363,-175.83,-175.155,-174.547,-174.754,-172.853,-173.707,-173.539,-174.582,-175.047,-175.879,-177.564,-177.751,-178.976,179.917,177.446,178.936,178.028,176.995,175.688,174.581,175.327,173.355,172.714,170.213,172.775,169.356,169.831,
45,2,_abcn_l01-sec, I3,8.92873,8.98828,8.2697,8.73203,8.55001,8.34755,8.65748,8.25146,8.36766,8.39661,8.43801,8.18269,8.41319,8.16724,8.3844,8.40088,7.8949,8.59221,8.01377,8.23607,8.71524,8.74686,9.56626,13.8984,14.6498,12.0004,11.782,12.1477,11.736,10.9553,10.9434,11.4516,11.31,11.5437,10.4925,11.0573,10.7926,11.4372,13.209,11.868,12.2891,11.2545,11.4499,12.6847,13.0754,11.7323,12.2867,10.9353,11.8879,10.8856,10.1389,10.2708,11.1875,11.0785,10.607,11.3328,11.1525,11.2101,10.8122,10.8478,11.3881,10.9855,10.8756,11.2166,11.6665,12.1271,10.9002,11.8637,12.4455,14.2715,14.6211,15.6269,15.1154,15.7849,15.1253,14.8613,14.2726,14.0408,13.8356,12.9933,13.2006,12.5791,12.0572,11.2804,11.5627,11.1998,10.8708,10.4931,10.0478,10.2234,9.86764,9.60215,9.10074,9.53869,8.86358,8.92883,
46,2,_abcn_l01-sec, IAngle3,49.7558,50.0812,45.8391,48.6989,47.633,46.3724,48.2836,45.7475,46.5113,46.6969,46.9638,45.2887,46.8084,45.1815,46.625,46.7314,43.1994,47.9114,44.092,45.6341,48.5788,48.691,52.7352,65.232,66.531,61.2286,60.6646,61.6177,60.5169,58.5294,58.5215,60.0485,59.6345,60.4586,57.1343,58.9831,58.1515,60.1971,64.4874,61.3899,62.435,59.7028,60.2436,63.3391,64.1883,61.0102,62.4576,58.7014,61.4363,58.5291,55.9165,56.4102,59.4876,59.0836,57.5749,59.8693,59.3416,59.4683,58.2161,58.3326,59.982,58.71,58.3658,59.4289,60.7085,61.7932,58.2987,61.0682,62.4913,65.7655,66.2602,67.7653,67.028,67.976,66.9949,66.5739,65.6185,65.2139,64.8449,63.1749,63.6016,62.2492,61.0173,58.8945,59.7234,58.6433,57.6392,56.3838,54.7232,55.4342,54.0353,52.9544,50.5812,52.6943,49.3792,49.7558,
47,2,_abcn_l01-sec, I4,2.65781,2.55628,2.44106,2.35519,2.26961,2.33757,2.14473,2.21906,2.16044,2.0669,2.08216,2.15009,2.09463,2.12039,2.03723,1.97439,2.09117,2.12529,2.07598,2.21472,2.323,3.13217,4.55613,4.3101,4.87375,2.30956,1.74668,1.91148,2.69444,1.93035,2.20315,2.65178,2.66456,4.39487,4.33725,4.46823,4.36008,5.28828,5.72522,5.65163,5.59531,5.92412,5.90848,5.94956,6.04065,6.04693,5.62842,5.85528,5.74716,5.41463,5.59067,5.70968,5.49939,5.00292,4.97335,5.04275,5.02548,4.20011,4.30332,4.41128,4.55196,3.67581,3.87273,3.69234,3.69237,2.45823,2.17885,2.52418,3.0738,3.26577,4.31416,5.01633,5.69323,5.76627,6.31235,5.88121,5.94455,5.89487,5.29175,5.23192,4.95028,4.87965,4.55035,4.62082,4.36831,4.02908,4.18559,4.09381,4.33161,3.96603,3.59402,3.38587,3.39877,3.45292,2.88131,2.65788,
48,2,_abcn_l01-sec, IAngle4,121.39,118.768,116.933,113.807,113.09,112.164,109.134,109.436,109.648,108.397,108.366,107.616,107.111,108.023,106.247,104.508,105.609,106.11,105.302,112.87,119.281,132.434,137.576,124.822,125.332,133.85,134.563,130.557,132.886,-132.029,-111.309,-99.8752,-102.146,-92.8063,-95.3465,-94.4805,-93.6996,-94.5686,-91.0023,-91.2939,-89.5187,-91.7966,-93.5528,-101.151,-101.32,-97.4473,-100.19,-95.778,-99.9917,-98.5599,-94.9619,-94.2748,-94.6792,-96.5571,-96.4955,-95.9162,-96.2332,-101.439,-100.081,-98.0301,-96.1642,-103.771,-102.08,-104.936,-108.964,-127.592,-128.505,-135.918,-129.638,156.494,155.425,162.945,157.73,148.165,147.212,143.102,143.331,143.425,144.753,143.816,146.72,145.039,143.003,143.468,140.354,137.982,138.278,137.681,136.009,134.298,134.483,130.861,130.964,129.793,124.597,121.392,
49,3,_abcn_l01-sec, P1 (kW),1.1091,1.10297,0.963542,1.02735,0.983842,0.957099,0.979465,0.920097,0.932631,0.923137,0.932102,0.89559,0.927639,0.889463,0.913585,0.905162,0.832596,0.960706,0.85162,0.921513,1.02535,1.14458,1.46794,2.07473,2.25674,1.13233,1.01997,1.09875,1.14932,-0.384096,-0.500914,-0.519178,-0.530307,-1.12988,-1.26563,-1.19859,-1.23369,-1.43514,-1.25248,-1.4405,-1.3866,-1.66818,-1.61862,-1.35415,-1.30311,-1.56654,-1.41139,-1.68678,-1.48444,-1.56597,-1.73851,-1.73716,-1.56754,-1.42257,-1.49411,-1.39422,-1.41729,-1.14994,-1.23214,-1.25402,-1.20091,-0.963699,-1.01187,-0.921695,-0.823019,-0.20899,-0.376344,-0.197483,-0.169293,1.70108,1.88511,2.05611,2.1036,2.47667,2.46348,2.39429,2.32015,2.2812,2.16772,2.04634,2.02635,1.93703,1.826,1.72071,1.73802,1.64654,1.61727,1.54859,1.51709,1.49543,1.38881,1.32058,1.24195,1.32002,1.13124,1.10911,
50,3,_abcn_l01-sec, Q1 (kvar),0.922063,0.922125,0.922094,0.922182,0.922201,0.922138,0.922277,0.922183,0.922221,0.922271,0.922264,0.922202,0.92226,0.922212,0.922284,0.922321,0.922197,0.92227,0.922224,0.922168,0.922186,0.921818,0.921166,0.922048,0.921878,0.320936,0.282207,0.275253,0.262849,1.34499,1.372,1.37736,1.38173,1.95062,1.94994,1.95591,1.95627,2.26583,2.27644,2.27609,2.27603,2.44018,2.44349,2.4527,2.45519,2.45405,2.4607,2.457,2.46595,2.42112,2.40959,2.4075,2.40656,2.31423,2.26901,2.26392,2.25668,2.13967,2.11562,2.09957,2.08855,1.83962,1.8336,1.8301,1.82737,1.35951,1.34142,1.33352,1.33639,0.0805455,0.0570981,0.0601536,0.0545638,0.921066,0.920449,0.920893,0.920761,0.920756,0.921235,0.92115,0.921382,0.921345,0.921498,0.921342,0.921517,0.921743,0.921575,0.921575,0.921371,0.921604,0.921783,0.921824,0.92175,0.921739,0.921983,0.922071,
51,3,_abcn_l01-sec, P2 (kW),0.834729,0.850659,0.728874,0.815014,0.779738,0.755035,0.801961,0.738203,0.752006,0.752499,0.761256,0.726147,0.762682,0.718969,0.754857,0.756869,0.675352,0.799957,0.696499,0.721407,0.784631,0.764229,0.912491,1.65589,1.79002,1.28588,1.22835,1.30219,1.27237,1.17177,1.12558,1.14942,1.1247,1.1611,1.01185,1.07814,1.05709,1.14648,1.34843,1.17634,1.24913,1.12294,1.14258,1.27457,1.31435,1.15821,1.27679,1.07915,1.20774,1.08305,0.968965,0.976275,1.12983,1.11331,1.05132,1.14623,1.12233,1.14463,1.0791,1.07589,1.13911,1.09349,1.05593,1.12184,1.17917,1.24271,1.10998,1.21103,1.20904,1.40678,1.4529,1.49185,1.47727,1.69693,1.62783,1.64415,1.56202,1.52783,1.4697,1.36326,1.35194,1.28337,1.22522,1.10956,1.1772,1.13663,1.09082,1.03693,0.994861,1.02251,0.949843,0.927043,0.846889,0.928835,0.820975,0.834729,
52,3,_abcn_l01-sec, Q2 (kvar),0.702271,0.702214,0.70205,0.70205,0.702004,0.701964,0.701941,0.701896,0.701909,0.701887,0.701894,0.701851,0.70187,0.701854,0.70185,0.701825,0.701781,0.701879,0.701792,0.701947,0.70214,0.702554,0.703283,0.703798,0.704184,0.654795,0.654836,0.654011,0.654957,0.669097,0.668595,0.66827,0.668242,0.676972,0.674956,0.675662,0.675291,0.682835,0.686497,0.682934,0.684096,0.685932,0.686435,0.690211,0.691135,0.68763,0.69118,0.685534,0.689321,0.683911,0.680934,0.681069,0.68484,0.681121,0.680165,0.68205,0.681713,0.678477,0.677344,0.67714,0.677963,0.673789,0.673296,0.674327,0.67529,0.66807,0.667482,0.668147,0.667837,0.649428,0.648717,0.648191,0.649119,0.706502,0.706426,0.705977,0.705746,0.705614,0.705334,0.70493,0.704995,0.70468,0.704278,0.704035,0.703938,0.703689,0.703627,0.703441,0.703344,0.703211,0.703018,0.702787,0.702678,0.702747,0.702369,0.702271,
53,3,_abcn_l01-sec, P3 (kW),0.861236,0.871188,0.749758,0.829098,0.798425,0.763656,0.816841,0.747007,0.767311,0.772369,0.779554,0.734984,0.775305,0.732237,0.77035,0.773254,0.683089,0.805978,0.704803,0.744157,0.825972,0.830117,0.961259,1.59313,1.69596,1.39769,1.36586,1.42017,1.35802,1.24429,1.2427,1.31975,1.29846,1.33382,1.17484,1.26084,1.22091,1.31708,1.57467,1.38121,1.4425,1.28937,1.31806,1.49727,1.55326,1.35926,1.43974,1.24125,1.38175,1.23409,1.12008,1.14054,1.27943,1.26329,1.19204,1.30135,1.27446,1.28326,1.22333,1.22889,1.31013,1.24964,1.23318,1.28438,1.35114,1.41923,1.23568,1.37973,1.46537,1.7257,1.77433,1.91556,1.84322,1.8428,1.75324,1.71794,1.63805,1.60639,1.57858,1.46204,1.49082,1.404,1.33073,1.21883,1.26026,1.20747,1.15931,1.10336,1.03582,1.06319,1.00884,0.968179,0.888195,0.958426,0.850118,0.861245,
54,3,_abcn_l01-sec, Q3 (kvar),0.727411,0.727462,0.727243,0.727422,0.727351,0.727335,0.727407,0.727312,0.727323,0.727314,0.727344,0.7273,0.727352,0.727278,0.727331,0.727333,0.727207,0.727432,0.727247,0.727235,0.727265,0.727102,0.72743,0.730021,0.730643,0.70836,0.709627,0.708132,0.70976,0.688421,0.689221,0.685761,0.686615,0.670595,0.678869,0.674333,0.67665,0.662006,0.647206,0.658564,0.655465,0.658382,0.656512,0.644615,0.641067,0.652685,0.647759,0.660265,0.651232,0.663217,0.670515,0.669279,0.661003,0.666613,0.670542,0.664223,0.665667,0.670824,0.674072,0.673838,0.669485,0.678621,0.679378,0.676711,0.673023,0.682193,0.690591,0.683638,0.679274,0.70212,0.69965,0.694642,0.696791,0.729274,0.729192,0.72912,0.729001,0.728877,0.728501,0.728279,0.728018,0.727918,0.72785,0.727617,0.727789,0.727563,0.727602,0.727547,0.727517,0.727624,0.727397,0.727505,0.727333,0.727563,0.727371,0.727418,
55,3,_abcn_l01-sec, P4 (kW),5.17645E-05,4.66502E-05,4.25431E-05,3.918E-05,3.34209E-05,4.24461E-05,2.74752E-05,3.54192E-05,3.05606E-05,2.30938E-05,2.61159E-05,3.24996E-05,2.73399E-05,2.97725E-05,2.27317E-05,1.83179E-05,2.72979E-05,3.0594E-05,2.67894E-05,3.11021E-05,2.59962E-05,6.45973E-05,0.000174534,0.000232398,0.000319869,0.0603969,0.0607344,0.0614161,0.0605568,0.0747008,0.0745291,0.0754417,0.074896,0.0882248,0.0872652,0.0875584,0.0880921,0.0959965,0.0975625,0.097552,0.0983,0.102846,0.101588,0.0967335,0.0966071,0.0998319,0.0981972,0.101351,0.0982234,0.0975326,0.0992181,0.0994224,0.0989579,0.0937621,0.0939446,0.0940412,0.0939397,0.0872307,0.0876704,0.0884123,0.0889756,0.0819458,0.0820681,0.081358,0.0799977,0.071025,0.072257,0.0699135,0.0683745,0.0546062,0.054504,0.0506,0.0509344,0.000119427,0.00018251,8.80499E-05,0.000141145,0.00014391,7.11893E-05,9.09542E-05,4.67979E-05,5.01336E-05,5.05557E-05,8.64822E-05,5.83889E-05,1.65047E-06,4.98763E-05,6.85452E-05,0.000105138,8.72489E-05,5.39287E-05,7.40435E-05,8.33076E-05,9.78105E-05,6.15109E-05,5.17708E-05,
56,3,_abcn_l01-sec, Q4 (kvar),0.000448926,0.000413426,0.000378246,0.000350611,0.000327974,0.000344166,0.000292222,0.000310809,0.000297475,0.000273543,0.000278167,0.00029269,0.000278952,0.000286313,0.000264419,0.000248043,0.000274975,0.000285172,0.000271833,0.000314885,0.000351693,0.000639544,0.00128745,0.00107552,0.0013475,-0.0154275,-0.0122015,-0.0129981,-0.017446,-0.0235795,-0.0182928,-0.0141391,-0.0145889,-0.0171582,-0.0181786,-0.0172499,-0.0176123,-0.0213079,-0.0174357,-0.0178974,-0.0177657,-0.0215492,-0.0222706,-0.0250779,-0.0246317,-0.0236997,-0.0275227,-0.0243242,-0.0266643,-0.0255645,-0.0230041,-0.021968,-0.0235397,-0.0229701,-0.0229976,-0.0224347,-0.0226133,-0.0234318,-0.0223621,-0.0210846,-0.0197184,-0.020688,-0.0191483,-0.0209489,-0.0223042,-0.0206412,-0.021175,-0.0228744,-0.0205248,-0.0189934,-0.0255108,-0.0288738,-0.0331688,0.002221,0.00258959,0.00219107,0.00223051,0.00219662,0.00183228,0.00177278,0.00165656,0.00158432,0.00136591,0.00140454,0.00123423,0.00104535,0.00111991,0.00106938,0.00116302,0.000980288,0.000825211,0.000723212,0.000728696,0.0007441,0.000524694,0.000448959,
57,3,_abcn_l01-sec, V1,126.174,126.18,126.209,126.204,126.219,126.215,126.228,126.23,126.235,126.245,126.243,126.24,126.241,126.244,126.248,126.254,126.252,126.232,126.251,126.234,126.214,126.152,126.003,125.889,125.81,125.08,125.079,125.043,125.009,127.584,127.573,127.605,127.612,129.07,129.091,129.077,129.065,130.012,129.989,130.013,129.956,130.574,130.561,130.574,130.577,130.674,130.632,130.669,130.649,130.381,130.382,130.385,130.341,129.849,129.876,129.865,129.881,129.281,129.296,129.299,129.288,128.645,128.676,128.653,128.652,127.422,127.405,127.416,127.478,124.665,124.634,124.663,124.631,125.805,125.761,125.751,125.77,125.782,125.852,125.872,125.914,125.921,125.954,125.975,125.969,125.984,125.989,126.011,125.989,126.019,126.067,126.092,126.106,126.088,126.154,126.174,
58,3,_abcn_l01-sec, VAngle1,-30.2073,-30.1964,-30.1668,-30.1643,-30.1524,-30.1492,-30.138,-30.1332,-30.1315,-30.1245,-30.1242,-30.122,-30.1232,-30.1203,-30.118,-30.1119,-30.1106,-30.1274,-30.111,-30.1396,-30.1751,-30.2642,-30.4171,-30.439,-30.5004,-26.9865,-26.9211,-26.942,-27.0153,-26.4402,-26.3797,-26.3347,-26.3374,-26.144,-26.1437,-26.1464,-26.1382,-26.1037,-26.0909,-26.0598,-26.0764,-26.0681,-26.0911,-26.1522,-26.1497,-26.1099,-26.1588,-26.088,-26.1467,-26.1072,-26.061,-26.0571,-26.0979,-26.1321,-26.1178,-26.1299,-26.126,-26.1935,-26.1745,-26.1587,-26.1557,-26.2332,-26.2075,-26.2417,-26.2717,-26.4413,-26.4398,-26.4847,-26.4498,-27.1297,-27.2125,-27.2247,-27.2797,-30.7011,-30.7364,-30.7177,-30.6953,-30.6836,-30.6305,-30.6013,-30.5863,-30.5666,-30.518,-30.4954,-30.4839,-30.4658,-30.4539,-30.4255,-30.4318,-30.3954,-30.357,-30.3116,-30.2977,-30.3051,-30.2326,-30.2074,
59,3,_abcn_l01-sec, V2,126.705,126.695,126.71,126.691,126.694,126.7,126.682,126.696,126.694,126.688,126.691,126.695,126.687,126.697,126.684,126.678,126.693,126.68,126.69,126.703,126.697,126.74,126.763,126.64,126.637,119.155,119.128,119.12,119.15,118.398,118.457,118.408,118.412,118.1,118.116,118.076,118.094,117.926,117.856,117.905,117.89,117.857,117.837,117.787,117.768,117.82,117.853,117.851,117.842,117.88,117.906,117.899,117.902,117.958,117.98,117.957,117.969,118.082,118.08,118.068,118.04,118.169,118.168,118.175,118.164,118.399,118.424,118.381,118.32,119.026,118.914,118.879,118.941,126.622,126.653,126.579,126.624,126.633,126.617,126.643,126.631,126.638,126.646,126.692,126.653,126.606,126.653,126.678,126.695,126.685,126.684,126.704,126.724,126.719,126.713,126.705,
60,3,_abcn_l01-sec, VAngle2,-150.094,-150.099,-150.081,-150.094,-150.087,-150.086,-150.092,-150.084,-150.082,-150.082,-150.081,-150.081,-150.085,-150.078,-150.084,-150.085,-150.079,-150.093,-150.08,-150.076,-150.084,-150.077,-150.114,-150.235,-150.266,-150.342,-150.342,-150.36,-150.353,-148.882,-148.87,-148.882,-148.87,-148.085,-148.06,-148.091,-148.091,-147.598,-147.655,-147.611,-147.668,-147.314,-147.33,-147.321,-147.325,-147.271,-147.271,-147.26,-147.265,-147.396,-147.391,-147.393,-147.419,-147.702,-147.658,-147.679,-147.66,-147.976,-147.966,-147.971,-147.993,-148.308,-148.288,-148.295,-148.292,-148.971,-148.982,-148.986,-148.969,-150.684,-150.737,-150.708,-150.678,-150.249,-150.248,-150.3,-150.267,-150.258,-150.241,-150.221,-150.21,-150.206,-150.192,-150.158,-150.186,-150.21,-150.181,-150.159,-150.16,-150.155,-150.139,-150.121,-150.104,-150.114,-150.096,-150.094,
61,3,_abcn_l01-sec, V3,126.258,126.273,126.307,126.313,126.322,126.337,126.339,126.353,126.349,126.35,126.354,126.365,126.359,126.363,126.361,126.364,126.375,126.359,126.374,126.334,126.275,126.163,126.013,126.089,126.053,129.281,129.324,129.314,129.249,128.689,128.708,128.729,128.723,128.322,128.316,128.312,128.335,127.996,127.998,128.04,128.036,127.808,127.782,127.71,127.712,127.727,127.693,127.767,127.693,127.867,127.91,127.906,127.872,128.048,128.045,128.025,128.025,128.222,128.232,128.242,128.237,128.417,128.43,128.398,128.358,128.713,128.734,128.669,128.671,129.293,129.243,129.208,129.184,125.554,125.54,125.578,125.621,125.635,125.659,125.71,125.682,125.723,125.799,125.837,125.863,125.871,125.908,125.953,125.975,126.018,126.041,126.122,126.144,126.149,126.227,126.258,
62,3,_abcn_l01-sec, VAngle3,89.9406,89.9439,89.9657,89.9615,89.966,89.977,89.969,89.9822,89.9788,89.9761,89.9795,89.9877,89.9806,89.9869,89.9796,89.9786,89.9912,89.979,89.9899,89.9752,89.9426,89.9062,89.8517,89.8507,89.8381,88.4263,88.4444,88.4462,88.4353,87.873,87.9309,87.9016,87.9004,87.5652,87.57,87.5362,87.5621,87.2996,87.2478,87.3,87.2899,87.1707,87.138,87.0455,87.028,87.0732,87.0954,87.1265,87.0856,87.1988,87.2404,87.2332,87.2286,87.3176,87.3502,87.3262,87.3372,87.4774,87.483,87.4823,87.4619,87.6225,87.6253,87.6211,87.5949,87.8552,87.8878,87.8119,87.7458,88.1999,88.0662,87.9795,88.0185,89.5668,89.5778,89.571,89.6096,89.6193,89.6179,89.6539,89.6295,89.6541,89.6939,89.7308,89.7295,89.7144,89.7522,89.7843,89.8059,89.821,89.8277,89.8762,89.8949,89.8972,89.9298,89.9406,
63,3,_abcn_l01-sec, V4,0.170027,0.162756,0.155929,0.149794,0.145255,0.148348,0.136852,0.14097,0.138417,0.132815,0.134183,0.136966,0.133813,0.135757,0.130272,0.125972,0.132139,0.13495,0.131576,0.14287,0.151809,0.205224,0.28516,0.255294,0.284164,5.83188,5.86925,5.85972,5.81072,6.77063,6.72969,6.77423,6.77546,7.45402,7.45624,7.47274,7.4599,7.9455,7.96883,7.96043,7.93432,8.23059,8.23761,8.29343,8.30935,8.31438,8.27627,8.29185,8.29028,8.14862,8.13036,8.1339,8.10571,7.86249,7.86047,7.86393,7.86489,7.55811,7.56563,7.57253,7.58077,7.26776,7.28388,7.26505,7.26905,6.74143,6.71659,6.74289,6.81727,5.93411,5.99215,6.03975,5.98252,0.385688,0.41126,0.372855,0.375969,0.373432,0.346514,0.339285,0.334772,0.324843,0.300383,0.304535,0.282858,0.259452,0.26783,0.261754,0.269591,0.248148,0.230096,0.214713,0.215796,0.217352,0.183349,0.170035,
