hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
9, 900.00000, 126.033, -30.2157, 0.10882, -128.355, 1.27158, -61.9479, 1.25986, 118.949
9, 1800.00000, 125.897, -30.243, 0.123332, -131.893, 1.49833, -61.968, 1.4863, 118.915
9, 2700.00000, 125.906, -30.2494, 0.124495, -118.1, 1.27524, -61.9739, 1.25837, 118.957
10, 0.00000, 126.009, -30.2261, 0.116627, -124.323, 1.14205, -61.9549, 1.12858, 119.084
10, 900.00000, 125.952, -30.2328, 0.109094, -119.333, 1.32806, -61.9641, 1.31312, 118.828
10, 1800.00000, 125.925, -30.2351, 0.115293, -130.742, 1.48296, -61.9636, 1.47107, 118.864
10, 2700.00000, 125.847, -30.2574, 0.131953, -127.894, 1.69401, -61.9767, 1.67918, 118.835
11, 0.00000, 125.619, -30.3226, 0.187811, -128.017, 2.04122, -62.0149, 2.02115, 118.948
11, 900.00000, 125.61, -30.3284, 0.193811, -126.522, 2.00571, -62.0178, 1.98434, 118.982
11, 1800.00000, 125.763, -30.2869, 0.163206, -126.745, 1.86028, -61.9912, 1.84196, 118.917
11, 2700.00000, 125.619, -30.299, 0.156127, -136.605, 2.07835, -62.0074, 2.06507, 118.818
12, 0.00000, 125.832, -30.2596, 0.138688, -132.042, 1.78742, -61.9763, 1.77369, 118.856
12, 900.00000, 125.659, -30.2984, 0.162862, -133.019, 2.06822, -62.0028, 2.05268, 118.847
12, 1800.00000, 125.791, -30.2652, 0.143173, -136.098, 1.86274, -61.9806, 1.85044, 118.862
12, 2700.00000, 125.95, -30.2337, 0.126975, -133.836, 1.58352, -61.9571, 1.57185, 118.913
13, 0.00000, 125.967, -30.2339, 0.128873, -131.555, 1.51366, -61.9563, 1.50109, 118.956
13, 900.00000, 125.847, -30.2478, 0.122736, -135.921, 1.67227, -61.973, 1.66147, 118.831
13, 1800.00000, 125.803, -30.2628, 0.132602, -130.482, 1.88919, -61.9812, 1.8749, 118.763
13, 2700.00000, 125.869, -30.2458, 0.125947, -135.665, 1.72105, -61.9693, 1.70984, 118.831
14, 0.00000, 125.83, -30.255, 0.127004, -132.017, 1.73597, -61.9771, 1.72312, 118.807
14, 900.00000, 125.851, -30.2496, 0.125958, -134.34, 1.6763, -61.9731, 1.66465, 118.843
14, 1800.00000, 125.783, -30.2614, 0.132972, -138.014, 1.82129, -61.9819, 1.8105, 118.825
14, 2700.00000, 125.847, -30.2521, 0.131765, -135.952, 1.72431, -61.9731, 1.71291, 118.864
15, 0.00000, 125.892, -30.2446, 0.127042, -132.894, 1.62045, -61.9675, 1.60828, 118.878
15, 900.00000, 125.894, -30.2474, 0.126522, -127.393, 1.57279, -61.9699, 1.55851, 118.866
15, 1800.00000, 125.851, -30.2568, 0.137946, -132.341, 1.70418, -61.9743, 1.69085, 118.896
15, 2700.00000, 125.934, -30.2461, 0.139493, -129.911, 1.4765, -61.9637, 1.46257, 119.039
16, 0.00000, 125.837, -30.2603, 0.141642, -133.565, 1.66845, -61.9766, 1.65555, 118.943
16, 900.00000, 125.746, -30.2822, 0.157421, -134.038, 1.81329, -61.9908, 1.7993, 118.953
16, 1800.00000, 125.696, -30.2959, 0.166454, -132.518, 1.87885, -61.9997, 1.86333, 118.955
16, 2700.00000, 125.716, -30.2823, 0.150874, -135.26, 2.09426, -61.9926, 2.08053, 118.793
17, 0.00000, 125.567, -30.3288, 0.189784, -131.054, 2.32884, -62.019, 2.30971, 118.85
17, 900.00000, 125.644, -30.3429, 0.227132, -123.212, 2.02591, -62.0167, 1.9994, 119.114
17, 1800.00000, 125.386, -30.4311, 0.305542, -116.956, 2.56974, -62.066, 2.52873, 119.056
17, 2700.00000, 125.017, -30.5239, 0.371677, -118.509, 3.58441, -62.1224, 3.53491, 118.871
18, 0.00000, 124.929, -30.5814, 0.450698, -118.058, 3.56849, -62.1438, 3.50995, 119.064
18, 900.00000, 124.771, -30.5978, 0.447673, -123.213, 3.94257, -62.1589, 3.89025, 118.985
18, 1800.00000, 124.686, -30.5884, 0.40596, -124.015, 4.15469, -62.1676, 4.10667, 118.821
18, 2700.00000, 124.571, -30.6112, 0.422428, -126.444, 4.52309, -62.1812, 4.47578, 118.783
19, 0.00000, 124.586, -30.589, 0.381304, -125.109, 4.69761, -62.1767, 4.65168, 118.65
19, 900.00000, 124.657, -30.5728, 0.377473, -126.944, 4.50862, -62.1643, 4.46573, 118.702
19, 1800.00000, 124.696, -30.565, 0.374681, -127.051, 4.4297, -62.1581, 4.38738, 118.718
19, 2700.00000, 124.881, -30.533, 0.361628, -123.794, 4.01605, -62.1342, 3.97223, 118.774
20, 0.00000, 124.966, -30.5105, 0.348044, -125.05, 3.88975, -62.1186, 3.84889, 118.794
20, 900.00000, 125.044, -30.5079, 0.359529, -121.949, 3.68203, -62.1117, 3.63728, 118.858
20, 1800.00000, 125.092, -30.4907, 0.343848, -122.745, 3.65359, -62.1018, 3.61129, 118.839
20, 2700.00000, 125.224, -30.4524, 0.31264, -123.278, 3.36578, -62.0795, 3.32773, 118.854
21, 0.00000, 125.3, -30.4372, 0.311341, -125.184, 3.21222, -62.0663, 3.17656, 118.925
21, 900.00000, 125.308, -30.4234, 0.285796, -124.514, 3.21051, -62.0639, 3.17647, 118.84
21, 1800.00000, 125.357, -30.4099, 0.269931, -121.208, 3.26772, -62.057, 3.23223, 118.755
21, 2700.00000, 125.391, -30.4, 0.267115, -124.609, 3.12622, -62.0496, 3.09417, 118.818
22, 0.00000, 125.474, -30.3789, 0.254951, -126.133, 2.913, -62.0356, 2.88383, 118.866
22, 900.00000, 125.439, -30.3788, 0.250517, -129.255, 3.06013, -62.0373, 3.03344, 118.825
22, 1800.00000, 125.541, -30.3516, 0.227445, -128.696, 2.75372, -62.0224, 2.72915, 118.845
22, 2700.00000, 125.673, -30.3284, 0.218433, -125.933, 2.48214, -62.0042, 2.45707, 118.901
23, 0.00000, 125.79, -30.2913, 0.187683, -129.309, 2.15442, -61.9835, 2.13485, 118.936
23, 900.00000, 125.837, -30.282, 0.186468, -130.577, 2.09515, -61.9754, 2.0766, 118.972
23, 1800.00000, 125.798, -30.2837, 0.180498, -132.483, 2.09885, -61.9802, 2.08184, 118.946
23, 2700.00000, 125.928, -30.2558, 0.163649, -131.077, 1.89745, -61.9606, 1.8813, 118.961
24, 0.00000, 126.086, -30.2138, 0.128389, -130.217, 1.47397, -61.9365, 1.46098, 118.989
