hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
5, 0.00000, 126.595, -150.06, 126.042, 89.9471, 0.0713328, 98.268, 1.08458, 178.19, 1.57908, 58.1563, 1.36464, -79.6304
5, 900.00000, 126.538, -150.06, 125.822, 89.9391, 0.0917335, 95.2443, 1.24491, 178.2, 2.04982, 58.1503, 1.74437, -84.7916
5, 1800.00000, 126.521, -150.051, 125.408, 89.9506, 0.138493, 93.8505, 1.80521, 178.231, 3.07965, 58.1631, 2.61273, -86.16
5, 2700.00000, 126.336, -150.074, 124.874, 89.9566, 0.182403, 97.8538, 2.83973, 178.235, 4.00705, 58.1613, 3.47994, -78.2063
6, 0.00000, 126.078, -150.175, 125.312, 89.9083, 0.109524, 117.352, 2.71028, 178.102, 2.11863, 58.0942, 2.41603, -49.7009
6, 900.00000, 125.973, -150.199, 125.202, 89.9085, 0.115986, 122.357, 3.13362, 178.083, 2.11929, 58.0872, 2.71433, -43.1943
6, 1800.00000, 126.33, -150.126, 125.632, 89.9161, 0.0921661, 107.64, 1.82887, 178.139, 1.92665, 58.1153, 1.8355, -64.3088
6, 2700.00000, 126.393, -150.109, 125.705, 89.9088, 0.0889279, 101.018, 1.43216, 178.151, 1.93027, 58.1148, 1.69282, -76.2214
7, 0.00000, 126.331, -150.125, 125.723, 89.907, 0.0815532, 107.319, 1.582, 178.133, 1.71565, 58.1082, 1.61372, -65.7707
7, 900.00000, 126.268, -150.135, 125.579, 89.9239, 0.0946907, 112.731, 2.14813, 178.133, 1.91296, 58.1178, 1.99553, -55.9466
7, 1800.00000, 126.242, -150.139, 125.707, 89.9318, 0.0818632, 121.709, 2.20435, 178.123, 1.52488, 58.121, 1.91616, -44.1388
7, 2700.00000, 126.412, -150.114, 125.866, 89.9244, 0.0736101, 109.555, 1.52722, 178.14, 1.51825, 58.1248, 1.48764, -61.4111
8, 0.00000, 126.401, -150.1, 125.761, 89.9024, 0.0838117, 96.5002, 1.15404, 178.156, 1.85877, 58.1127, 1.58491, -83.9574
8, 900.00000, 126.436, -150.096, 125.749, 89.9074, 0.0884525, 95.3012, 1.16657, 178.162, 1.95745, 58.1186, 1.66299, -85.5832
8, 1800.00000, 126.452, -150.104, 125.859, 89.9081, 0.0764318, 98.0813, 1.11228, 178.148, 1.66717, 58.1172, 1.43385, -80.9428
8, 2700.00000, 126.484, -150.091, 125.822, 89.923, 0.0846553, 97.5109, 1.24474, 178.166, 1.85379, 58.1322, 1.59595, -80.6357
9, 0.00000, 126.374, -150.094, 125.653, 89.9058, 0.094504, 95.4198, 1.28728, 178.166, 2.10825, 58.1168, 1.79488, -84.6121
9, 900.00000, 126.405, -150.097, 125.776, 89.9127, 0.0828811, 98.4794, 1.2661, 178.159, 1.82776, 58.1212, 1.58163, -79.2917
9, 1800.00000, 126.36, -150.109, 125.669, 89.9109, 0.0906419, 100.552, 1.49095, 178.152, 1.97524, 58.117, 1.73945, -75.4064
9, 2700.00000, 126.221, -150.116, 125.455, 89.871, 0.102529, 93.8539, 1.2699, 178.148, 2.31, 58.0838, 1.95397, -88.6885
10, 0.00000, 126.405, -150.1, 125.687, 89.8982, 0.0926179, 93.7523, 1.13674, 178.159, 2.05765, 58.1109, 1.74062, -88.4778
10, 900.00000, 126.207, -150.116, 125.566, 89.8803, 0.0887035, 97.9205, 1.32333, 178.143, 1.99593, 58.0891, 1.71564, -81.236
10, 1800.00000, 126.329, -150.11, 125.689, 89.9088, 0.0857495, 101.794, 1.47635, 178.149, 1.87162, 58.1141, 1.66724, -73.3457
10, 2700.00000, 126.233, -150.112, 125.492, 89.902, 0.100275, 100.623, 1.68648, 178.155, 2.21651, 58.1073, 1.95597, -75.0405
11, 0.00000, 126.208, -150.112, 125.099, 89.8963, 0.142511, 96.1647, 2.02842, 178.174, 3.16046, 58.1054, 2.70379, -82.5707
11, 900.00000, 126.206, -150.111, 125.04, 89.8905, 0.149131, 94.829, 1.99284, 178.178, 3.31612, 58.1017, 2.81827, -85.2547
11, 1800.00000, 126.247, -150.104, 125.292, 89.9026, 0.12443, 97.4345, 1.85016, 178.174, 2.76502, 58.1104, 2.379, -80.8039
11, 2700.00000, 126.254, -150.13, 125.433, 89.9123, 0.108082, 105.502, 2.06554, 178.143, 2.29525, 58.1115, 2.13741, -66.9504
12, 0.00000, 126.315, -150.107, 125.554, 89.9178, 0.100586, 102.548, 1.77818, 178.161, 2.18773, 58.1211, 1.96573, -71.9074
12, 900.00000, 126.248, -150.118, 125.355, 89.9117, 0.116775, 102.471, 2.05597, 178.158, 2.53193, 58.1136, 2.27404, -71.9582
12, 1800.00000, 126.358, -150.109, 125.597, 89.9266, 0.0993732, 104.455, 1.85212, 178.159, 2.12395, 58.128, 1.95412, -68.4843
12, 2700.00000, 126.43, -150.094, 125.734, 89.9306, 0.0904106, 102.219, 1.57548, 178.167, 1.95697, 58.1351, 1.75334, -72.3514
13, 0.00000, 126.424, -150.092, 125.694, 89.9259, 0.0944376, 99.338, 1.50618, 178.171, 2.06977, 58.1328, 1.80783, -77.0646
13, 900.00000, 126.331, -150.116, 125.688, 89.9172, 0.0863902, 105.527, 1.66396, 178.145, 1.84113, 58.119, 1.71778, -66.7325
13, 1800.00000, 126.189, -150.116, 125.481, 89.9077, 0.0983151, 104.515, 1.88096, 178.151, 2.1452, 58.1091, 1.97824, -68.2302
13, 2700.00000, 126.336, -150.109, 125.677, 89.9235, 0.0887231, 105.151, 1.71266, 178.153, 1.90063, 58.1253, 1.77132, -66.8668
14, 0.00000, 126.259, -150.116, 125.576, 89.909, 0.0929765, 103.974, 1.72788, 178.148, 2.01684, 58.1115, 1.84404, -69.3677
14, 900.00000, 126.324, -150.113, 125.651, 89.9161, 0.0900303, 104.062, 1.66799, 178.149, 1.93746, 58.1188, 1.77444, -69.1218
14, 1800.00000, 126.323, -150.119, 125.641, 89.9215, 0.0912528, 106.451, 1.81152, 178.145, 1.92871, 58.1218, 1.82916, -64.8149
14, 2700.00000, 126.353, -150.109, 125.654, 89.9236, 0.0924679, 103.832, 1.71533, 178.154, 1.98553, 58.1262, 1.82075, -68.9378
15, 0.00000, 126.347, -150.106, 125.651, 89.9182, 0.092159, 101.987, 1.61255, 178.157, 2.00409, 58.1227, 1.7954, -72.3852
15, 900.00000, 126.274, -150.108, 125.553, 89.9029, 0.0967039, 99.6788, 1.56582, 178.156, 2.14072, 58.1094, 1.87201, -76.8583
15, 1800.00000, 126.337, -150.105, 125.571, 89.9177, 0.100401, 100.854, 1.69544, 178.162, 2.19205, 58.1227, 1.94224, -74.2549
15, 2700.00000, 126.428, -150.092, 125.607, 89.919, 0.10454, 96.0794, 1.46861, 178.175, 2.30496, 58.129, 1.97056, -82.8545
16, 0.00000, 126.379, -150.105, 125.586, 89.9193, 0.101926, 99.9846, 1.65917, 178.162, 2.21752, 58.1251, 1.94864, -75.7976
16, 900.00000, 126.356, -150.109, 125.472, 89.9176, 0.112684, 99.4215, 1.80221, 178.163, 2.45093, 58.1234, 2.14518, -76.595
16, 1800.00000, 126.317, -150.112, 125.367, 89.9109, 0.12107, 98.4256, 1.86704, 178.164, 2.64696, 58.1175, 2.2973, -78.4805
16, 2700.00000, 126.232, -150.116, 125.445, 89.9211, 0.10634, 105.23, 2.08314, 178.156, 2.28694, 58.1207, 2.14076, -66.3298
17, 0.00000, 126.156, -150.116, 125.092, 89.9085, 0.13926, 99.8601, 2.31471, 178.172, 3.06556, 58.1121, 2.6995, -75.3767
17, 900.00000, 126.239, -150.085, 124.815, 89.8934, 0.18074, 90.7291, 2.0123, 178.216, 4.04697, 58.1124, 3.41593, -92.1398
17, 1800.00000, 125.905, -150.084, 123.952, 89.8494, 0.252669, 88.8271, 2.55217, 178.25, 5.71573, 58.0762, 4.83247, -95.5628
17, 2700.00000, 125.592, -150.096, 123.283, 89.8407, 0.300996, 91.3632, 3.55766, 178.266, 6.82154, 58.0619, 5.75451, -90.56
18, 0.00000, 125.755, -150.062, 122.841, 89.8375, 0.370291, 87.9808, 3.53276, 178.325, 8.32321, 58.0746, 7.04564, -97.0349
18, 900.00000, 125.846, -150.078, 123.026, 89.8701, 0.35348, 90.4101, 3.89754, 178.308, 7.89592, 58.0963, 6.65724, -92.3952
18, 1800.00000, 125.622, -150.118, 123.152, 89.8562, 0.315596, 93.6464, 4.11273, 178.256, 7.06609, 58.0696, 5.98447, -86.5207
18, 2700.00000, 125.62, -150.121, 123.097, 89.8738, 0.321388, 95.0162, 4.47453, 178.258, 7.1642, 58.0827, 6.10289, -83.6978
19, 0.00000, 125.341, -150.146, 123.144, 89.8562, 0.291045, 98.2842, 4.65814, 178.223, 6.514, 58.0551, 5.66169, -77.8975
19, 900.00000, 125.528, -150.135, 123.347, 89.8757, 0.284326, 97.8793, 4.46754, 178.23, 6.33654, 58.0762, 5.49322, -78.5125
19, 1800.00000, 125.573, -150.13, 123.403, 89.8798, 0.282046, 97.6334, 4.38911, 178.232, 6.28567, 58.0811, 5.43974, -78.9376
19, 2700.00000, 125.621, -150.114, 123.468, 89.8701, 0.279849, 95.4212, 3.98252, 178.244, 6.28823, 58.0785, 5.36617, -83.1315
20, 0.00000, 125.726, -150.106, 123.666, 89.8856, 0.266669, 95.794, 3.85737, 178.246, 5.97814, 58.0929, 5.11329, -82.3398
20, 900.00000, 125.738, -150.091, 123.545, 89.8735, 0.28298, 93.2378, 3.65221, 178.264, 6.38007, 58.0886, 5.39965, -87.1379
20, 1800.00000, 125.762, -150.091, 123.688, 89.8823, 0.268508, 94.1552, 3.62519, 178.259, 6.05085, 58.0944, 5.13707, -85.3636
20, 2700.00000, 125.858, -150.09, 123.982, 89.8908, 0.243075, 94.5877, 3.34123, 178.248, 5.47469, 58.1017, 4.65612, -84.6207
21, 0.00000, 126.032, -150.076, 124.154, 89.9111, 0.239191, 93.9333, 3.18661, 178.259, 5.36211, 58.1237, 4.55066, -85.6545
21, 900.00000, 125.918, -150.092, 124.228, 89.8997, 0.219687, 95.8766, 3.18822, 178.235, 4.93722, 58.1077, 4.22498, -82.2963
21, 1800.00000, 125.748, -150.097, 124.175, 89.8861, 0.211362, 97.0514, 3.25045, 178.227, 4.79434, 58.0917, 4.13107, -80.2299
21, 2700.00000, 125.931, -150.09, 124.372, 89.9057, 0.204695, 96.8798, 3.10669, 178.23, 4.6039, 58.1117, 3.9643, -80.4149
22, 0.00000, 126.063, -150.084, 124.572, 89.9175, 0.193304, 96.6366, 2.89392, 178.23, 4.33095, 58.1244, 3.72411, -80.8281
22, 900.00000, 126.075, -150.089, 124.658, 89.9301, 0.184375, 99.1341, 3.03962, 178.223, 4.09604, 58.1321, 3.59145, -76.1455
22, 1800.00000, 126.129, -150.09, 124.835, 89.926, 0.168407, 98.9098, 2.73626, 178.213, 3.74369, 58.1295, 3.27188, -76.8489
22, 2700.00000, 126.186, -150.076, 124.906, 89.9244, 0.165939, 96.5537, 2.46761, 178.223, 3.72018, 58.1323, 3.19621, -81.1396
23, 0.00000, 126.336, -150.077, 125.255, 89.9363, 0.138517, 97.8815, 2.14174, 178.209, 3.07246, 58.1429, 2.66098, -78.9715
23, 900.00000, 126.408, -150.069, 125.335, 89.9467, 0.136005, 97.5889, 2.08254, 178.215, 3.00906, 58.1537, 2.60283, -79.2758
23, 1800.00000, 126.402, -150.079, 125.384, 89.9443, 0.129106, 99.2641, 2.08591, 178.202, 2.83326, 58.1494, 2.4805, -76.506
23, 2700.00000, 126.442, -150.07, 125.511, 89.9475, 0.118682, 98.7166, 1.88699, 178.206, 2.61864, 58.1539, 2.2825, -77.4776
24, 0.00000, 126.512, -150.07, 125.776, 89.9432, 0.0941349, 98.6792, 1.46692, 178.193, 2.07475, 58.1508, 1.8019, -78.3457
