hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
7, 2700.00000, 1.15495, 0.713736, 1.05761, 0.654529, 1.15373, 0.715231, 0.000102579, 5.31807E-005
8, 0.00000, 1.20823, 0.746613, 1.08835, 0.673922, 1.20657, 0.747533, 8.85017E-005, 8.64148E-005
8, 900.00000, 1.1948, 0.738248, 1.06869, 0.661761, 1.19315, 0.739321, 0.000101942, 9.60071E-005
8, 1800.00000, 1.23973, 0.766095, 1.13232, 0.700981, 1.23826, 0.76721, 8.50765E-005, 6.83106E-005
8, 2700.00000, 1.08354, 0.669604, 0.964307, 0.597086, 1.08218, 0.670788, 0.000108973, 8.37501E-005
9, 0.00000, 1.14063, 0.704784, 1.0049, 0.622349, 1.13897, 0.705819, 0.000112353, 0.000110238
9, 900.00000, 1.11078, 0.68647, 0.993145, 0.61496, 1.10941, 0.687537, 9.72273E-005, 8.10882E-005
9, 1800.00000, 1.21058, 0.747889, 1.08377, 0.67092, 1.20899, 0.749387, 0.000128964, 9.36254E-005
9, 2700.00000, 1.42859, 0.882341, 1.27951, 0.792365, 1.42615, 0.883239, 0.000105552, 0.000135924
10, 0.00000, 1.27292, 0.78642, 1.14026, 0.706095, 1.27106, 0.78748, 0.000103486, 0.00010713
10, 900.00000, 1.29024, 0.797207, 1.16152, 0.719257, 1.28841, 0.798046, 8.61111E-005, 9.80654E-005
10, 1800.00000, 1.17344, 0.72507, 1.05323, 0.652041, 1.172, 0.726406, 0.000112893, 8.30713E-005
10, 2700.00000, 1.18137, 0.729806, 1.03912, 0.643402, 1.17965, 0.731222, 0.00014421, 0.000117426
11, 0.00000, 1.36893, 0.8448, 1.16669, 0.722449, 1.36608, 0.847116, 0.000284151, 0.000248213
11, 900.00000, 1.42446, 0.878935, 1.21218, 0.750681, 1.42129, 0.881263, 0.000295117, 0.000276988
11, 1800.00000, 1.23068, 0.759887, 1.0534, 0.652362, 1.22843, 0.761644, 0.000212631, 0.000189394
11, 2700.00000, 1.33758, 0.825862, 1.19101, 0.737024, 1.33566, 0.828363, 0.00021105, 0.000124412
12, 0.00000, 1.12926, 0.6976, 0.988986, 0.612301, 1.12763, 0.699215, 0.000163559, 0.000114278
12, 900.00000, 1.2696, 0.78388, 1.10771, 0.685689, 1.26755, 0.786123, 0.000225777, 0.000154044
12, 1800.00000, 1.13862, 0.703327, 1.00265, 0.620637, 1.13708, 0.705223, 0.00017686, 0.000106472
12, 2700.00000, 1.02612, 0.634066, 0.900522, 0.557555, 1.0248, 0.635467, 0.000137691, 9.13266E-005
13, 0.00000, 1.04053, 0.642933, 0.907614, 0.562011, 1.03911, 0.644272, 0.000139604, 0.000103376
13, 900.00000, 1.17321, 0.724864, 1.05525, 0.65315, 1.17183, 0.726522, 0.000131666, 7.83537E-005
13, 1800.00000, 1.11923, 0.691476, 0.98175, 0.607827, 1.1177, 0.692984, 0.000151268, 0.000106582
13, 2700.00000, 1.08191, 0.668513, 0.96013, 0.59435, 1.08062, 0.670082, 0.000138834, 8.30054E-005
14, 0.00000, 1.17513, 0.726007, 1.04581, 0.647411, 1.17359, 0.727553, 0.000139133, 9.50257E-005
14, 900.00000, 1.16402, 0.719166, 1.03982, 0.643663, 1.16256, 0.720774, 0.000137666, 8.76933E-005
14, 1800.00000, 1.17944, 0.728613, 1.05607, 0.653593, 1.17802, 0.730518, 0.000154872, 8.52496E-005
14, 2700.00000, 1.11853, 0.691046, 0.991324, 0.613639, 1.1171, 0.692722, 0.000151175, 9.15942E-005
15, 0.00000, 1.11714, 0.690232, 0.988566, 0.61202, 1.11568, 0.691712, 0.000138599, 9.47684E-005
15, 900.00000, 1.17763, 0.727552, 1.0401, 0.644025, 1.17594, 0.728853, 0.000131254, 0.000110411
15, 1800.00000, 1.13707, 0.70241, 0.996543, 0.616978, 1.13547, 0.70405, 0.000162006, 0.000114565
15, 2700.00000, 1.13322, 0.700013, 0.985168, 0.610059, 1.13146, 0.701472, 0.000159562, 0.000131107
16, 0.00000, 1.18421, 0.731448, 1.04208, 0.645119, 1.18252, 0.733235, 0.000170729, 0.000118266
16, 900.00000, 1.25225, 0.773235, 1.09534, 0.678052, 1.25026, 0.775349, 0.00021064, 0.000145247
16, 1800.00000, 1.31182, 0.809851, 1.14239, 0.7072, 1.30954, 0.812089, 0.00023297, 0.000171151
16, 2700.00000, 1.10851, 0.68469, 0.962289, 0.595676, 1.10697, 0.686646, 0.000199293, 0.000120026
17, 0.00000, 1.2386, 0.764493, 1.04284, 0.645687, 1.2362, 0.766896, 0.00030312, 0.000225685
17, 900.00000, 1.32321, 0.816202, 1.06435, 0.659534, 1.31959, 0.818348, 0.000378153, 0.000420615
17, 1800.00000, 1.49803, 0.922921, 1.13422, 0.703447, 1.49236, 0.925389, 0.000591042, 0.000852901
17, 2700.00000, 1.49043, 0.917433, 1.05918, 0.657054, 1.48393, 0.920854, 0.000921862, 0.00119199
18, 0.00000, 1.66311, 1.02236, 1.13833, 0.706634, 1.65406, 1.02659, 0.00129493, 0.00182111
18, 900.00000, 1.63924, 1.00765, 1.14192, 0.708287, 1.6311, 1.01324, 0.00144169, 0.00161179
18, 1800.00000, 1.6948, 1.04234, 1.24942, 0.774487, 1.68725, 1.04795, 0.00122842, 0.00126924
18, 2700.00000, 1.61312, 0.991976, 1.16242, 0.720428, 1.606, 0.998078, 0.00138298, 0.0012876
19, 0.00000, 1.51158, 0.93024, 1.10154, 0.68261, 1.50557, 0.935357, 0.00113238, 0.00104095
19, 900.00000, 1.4724, 0.906202, 1.07318, 0.664952, 1.46673, 0.911403, 0.00113066, 0.000986596
19, 1800.00000, 1.44804, 0.891271, 1.05183, 0.651731, 1.44249, 0.896329, 0.00111393, 0.000972015
19, 2700.00000, 1.41144, 0.868964, 1.0142, 0.628693, 1.40585, 0.873085, 0.000984807, 0.000988509
20, 0.00000, 1.31339, 0.808846, 0.93542, 0.579803, 1.30858, 0.81277, 0.000930861, 0.000888836
20, 900.00000, 1.3321, 0.820233, 0.928548, 0.575817, 1.32671, 0.823728, 0.000932624, 0.00103108
20, 1800.00000, 1.24799, 0.768676, 0.865073, 0.536382, 1.24332, 0.77201, 0.000870563, 0.000920022
20, 2700.00000, 1.19056, 0.733642, 0.84336, 0.522815, 1.18651, 0.736611, 0.000729123, 0.000750959
21, 0.00000, 1.11386, 0.686443, 0.773542, 0.479506, 1.11018, 0.689378, 0.000739518, 0.000721524
21, 900.00000, 1.1316, 0.697609, 0.818018, 0.506982, 1.12816, 0.700356, 0.000625956, 0.000605288
21, 1800.00000, 1.0294, 0.634861, 0.724824, 0.449329, 1.02636, 0.636973, 0.000536518, 0.000565658
21, 2700.00000, 1.02652, 0.633083, 0.73386, 0.454818, 1.02366, 0.635459, 0.000551644, 0.000521403
22, 0.00000, 0.997693, 0.615418, 0.72201, 0.447418, 0.995061, 0.617713, 0.000511337, 0.000461966
22, 900.00000, 0.938573, 0.579028, 0.677947, 0.420004, 0.936316, 0.581421, 0.000515477, 0.000404544
22, 1800.00000, 0.974387, 0.601279, 0.735745, 0.455779, 0.972168, 0.603472, 0.000422723, 0.000339926
22, 2700.00000, 0.918633, 0.566986, 0.681127, 0.422063, 0.916504, 0.568762, 0.000374959, 0.000341261
23, 0.00000, 0.911958, 0.563095, 0.715423, 0.443166, 0.910235, 0.564804, 0.000287821, 0.000231082
23, 900.00000, 0.844365, 0.521413, 0.651813, 0.40377, 0.842806, 0.523027, 0.000286299, 0.000221341
23, 1800.00000, 0.921812, 0.569223, 0.740564, 0.458634, 0.92021, 0.571036, 0.000272811, 0.000194703
23, 2700.00000, 0.814771, 0.503312, 0.646962, 0.400733, 0.813443, 0.504697, 0.000222412, 0.000166547
24, 0.00000, 0.828618, 0.512096, 0.695307, 0.430645, 0.827505, 0.513159, 0.000135933, 0.000105317
