hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
8, 0.00000, 0.0943352, 0.0583496, -2.88257E-005, 8.67492E-005
8, 900.00000, 0.0953843, 0.0589916, -2.91499E-005, 9.45485E-005
8, 1800.00000, 0.0909408, 0.0562567, -1.87064E-005, 8.29923E-005
8, 2700.00000, 0.1018, 0.0629603, -2.15454E-005, 0.000105476
9, 0.00000, 0.105211, 0.0650609, -3.63296E-005, 0.000108849
9, 900.00000, 0.103486, 0.0640082, -2.52369E-005, 0.00010017
9, 1800.00000, 0.121812, 0.0753244, -2.48778E-005, 0.000137372
9, 2700.00000, 0.103688, 0.0641144, -4.99809E-005, 0.000103512
10, 0.00000, 0.0929326, 0.0574719, -3.29123E-005, 9.25357E-005
10, 900.00000, 0.108013, 0.0668068, -4.11899E-005, 9.65519E-005
10, 1800.00000, 0.120585, 0.0745759, -2.43762E-005, 0.000126453
10, 2700.00000, 0.137668, 0.0851136, -3.98079E-005, 0.000161861
11, 0.00000, 0.165619, 0.102292, -7.45266E-005, 0.000275769
11, 900.00000, 0.162733, 0.100498, -8.43341E-005, 0.000275711
11, 1800.00000, 0.151098, 0.0933643, -6.22181E-005, 0.000216635
11, 2700.00000, 0.1686, 0.1042, -2.09388E-005, 0.000248712
12, 0.00000, 0.145242, 0.0897884, -3.12721E-005, 0.000184914
12, 900.00000, 0.16784, 0.103713, -3.90301E-005, 0.000252574
12, 1800.00000, 0.151312, 0.093537, -1.95863E-005, 0.00020372
12, 2700.00000, 0.128791, 0.0796363, -2.15084E-005, 0.000151445
13, 0.00000, 0.12313, 0.076132, -2.77522E-005, 0.000144494
13, 900.00000, 0.135893, 0.0840353, -1.4383E-005, 0.000156989
13, 1800.00000, 0.15347, 0.0948832, -3.3405E-005, 0.000185815
13, 2700.00000, 0.139882, 0.0864966, -1.58197E-005, 0.000165598
14, 0.00000, 0.141053, 0.0872164, -2.63316E-005, 0.000164891
14, 900.00000, 0.136227, 0.0842359, -1.96876E-005, 0.000159947
14, 1800.00000, 0.147929, 0.0914635, -1.0286E-005, 0.000187148
14, 2700.00000, 0.140125, 0.0866389, -1.69569E-005, 0.000173485
15, 0.00000, 0.131734, 0.0814554, -2.39992E-005, 0.000154333
15, 900.00000, 0.127863, 0.0790598, -3.73629E-005, 0.000143322
15, 1800.00000, 0.138501, 0.0856223, -2.99108E-005, 0.000175373
15, 2700.00000, 0.120082, 0.0742332, -3.56123E-005, 0.00015021
16, 0.00000, 0.135585, 0.083815, -2.76207E-005, 0.000177267
16, 900.00000, 0.147256, 0.0910045, -3.23527E-005, 0.000214493
16, 1800.00000, 0.152526, 0.0942449, -4.21341E-005, 0.000232642
16, 2700.00000, 0.170018, 0.105084, -2.418E-005, 0.000241002
17, 0.00000, 0.18887, 0.116649, -6.39593E-005, 0.000326697
17, 900.00000, 0.164444, 0.101493, -0.000123222, 0.000315021
17, 1800.00000, 0.208222, 0.128329, -0.000269138, 0.000500376
17, 2700.00000, 0.28963, 0.178279, -0.000421919, 0.000868476
18, 0.00000, 0.288256, 0.177182, -0.000538798, 0.00103533
18, 900.00000, 0.318048, 0.195495, -0.000476813, 0.00120542
18, 1800.00000, 0.334843, 0.205973, -0.000420706, 0.00116702
18, 2700.00000, 0.364203, 0.223966, -0.000414182, 0.00135325
19, 0.00000, 0.378209, 0.23275, -0.000391584, 0.00126149
19, 900.00000, 0.363202, 0.223539, -0.000340092, 0.00121618
19, 1800.00000, 0.356956, 0.219706, -0.000331175, 0.00118666
19, 2700.00000, 0.324107, 0.199537, -0.000354756, 0.00100647
20, 0.00000, 0.314113, 0.193432, -0.000309556, 0.00094956
20, 900.00000, 0.297555, 0.183197, -0.000361091, 0.000898208
20, 1800.00000, 0.295348, 0.18189, -0.000326922, 0.000860606
20, 2700.00000, 0.272342, 0.167819, -0.000265791, 0.000725224
21, 0.00000, 0.260078, 0.160269, -0.000233778, 0.000700507
21, 900.00000, 0.259923, 0.160245, -0.000214588, 0.000641025
21, 1800.00000, 0.264636, 0.163196, -0.000233385, 0.000598651
21, 2700.00000, 0.253246, 0.156183, -0.0001908, 0.000585022
22, 0.00000, 0.236124, 0.145658, -0.000157882, 0.00052689
22, 900.00000, 0.247967, 0.152977, -0.00012855, 0.000559169
22, 1800.00000, 0.223305, 0.137822, -0.000109802, 0.000454835
22, 2700.00000, 0.201496, 0.124381, -0.000116647, 0.000384053
23, 0.00000, 0.175037, 0.108111, -6.9877E-005, 0.000294452
23, 900.00000, 0.170285, 0.105179, -6.21647E-005, 0.000286867
23, 1800.00000, 0.170529, 0.105342, -4.996E-005, 0.000282096
23, 2700.00000, 0.154316, 0.0953555, -4.64431E-005, 0.000229116
24, 0.00000, 0.120014, 0.0742059, -3.04583E-005, 0.000138785
