hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
8, 1800.00000, 125.818, -30.2028, 0.0854486, -29.8282, 1.41204, -61.9797, 1.3925, 117.637
8, 2700.00000, 125.769, -30.2016, 0.0985152, -28.8564, 1.58143, -61.9781, 1.55925, 117.617
9, 0.00000, 125.728, -30.2095, 0.0852254, -37.0971, 1.63459, -61.9799, 1.61324, 117.756
9, 900.00000, 125.757, -30.2002, 0.0897609, -32.6808, 1.60765, -61.9737, 1.58621, 117.699
9, 1800.00000, 125.566, -30.2254, 0.114111, -29.0018, 1.89568, -61.9994, 1.86973, 117.61
9, 2700.00000, 125.66, -30.2332, 0.0702835, -48.593, 1.61143, -61.9983, 1.59194, 117.874
10, 0.00000, 125.787, -30.2142, 0.0772627, -36.914, 1.44302, -61.9864, 1.42383, 117.74
10, 900.00000, 125.677, -30.2141, 0.0725319, -46.2859, 1.67855, -61.9797, 1.65852, 117.874
10, 1800.00000, 125.595, -30.2164, 0.106801, -30.7908, 1.87606, -61.989, 1.85105, 117.659
10, 2700.00000, 125.449, -30.2327, 0.113951, -33.7992, 2.14436, -62.0004, 2.11655, 117.698
11, 0.00000, 125.13, -30.2941, 0.148738, -31.8398, 2.58684, -62.0597, 2.55184, 117.595
11, 900.00000, 125.138, -30.3008, 0.143582, -33.0045, 2.5413, -62.0654, 2.50706, 117.606
11, 1800.00000, 125.325, -30.2605, 0.129578, -32.6982, 2.35607, -62.0275, 2.32499, 117.65
11, 2700.00000, 125.144, -30.2744, 0.171463, -24.6765, 2.63435, -62.049, 2.59766, 117.483
12, 0.00000, 125.415, -30.236, 0.135148, -28.0576, 2.26373, -62.0085, 2.23317, 117.595
12, 900.00000, 125.175, -30.2717, 0.161677, -26.8787, 2.62134, -62.0431, 2.5855, 117.535
12, 1800.00000, 125.357, -30.2426, 0.153839, -24.7537, 2.35994, -62.0187, 2.32699, 117.514
12, 2700.00000, 125.584, -30.2142, 0.126712, -26.2316, 2.00448, -61.9903, 1.97672, 117.571
13, 0.00000, 125.613, -30.2145, 0.116734, -28.584, 1.91556, -61.9888, 1.88919, 117.612
13, 900.00000, 125.465, -30.2274, 0.132187, -26.4991, 2.11713, -62.0024, 2.08801, 117.567
13, 1800.00000, 125.343, -30.2341, 0.12979, -31.737, 2.39313, -62.0014, 2.36209, 117.672
13, 2700.00000, 125.458, -30.223, 0.134617, -26.9805, 2.17953, -61.9972, 2.14966, 117.582
14, 0.00000, 125.425, -30.2314, 0.125801, -29.83, 2.19803, -62.0023, 2.16883, 117.634
14, 900.00000, 125.465, -30.2285, 0.129598, -27.5055, 2.12228, -62.0025, 2.0933, 117.586
14, 1800.00000, 125.356, -30.239, 0.149759, -25.1097, 2.30713, -62.0148, 2.27491, 117.523
14, 2700.00000, 125.437, -30.2301, 0.138568, -26.4038, 2.18375, -62.005, 2.15338, 117.557
15, 0.00000, 125.513, -30.2234, 0.123244, -28.6542, 2.05133, -61.9967, 2.02337, 117.61
15, 900.00000, 125.532, -30.2254, 0.105774, -34.1549, 1.99021, -61.9943, 1.96433, 117.708
15, 1800.00000, 125.448, -30.2343, 0.130318, -28.6339, 2.1578, -62.0068, 2.12829, 117.598
15, 2700.00000, 125.594, -30.2279, 0.11401, -29.8663, 1.86828, -62.0014, 1.84226, 117.612
16, 0.00000, 125.45, -30.2401, 0.134532, -27.072, 2.11239, -62.0146, 2.08276, 117.552
16, 900.00000, 125.321, -30.2603, 0.149578, -26.4924, 2.29691, -62.0345, 2.26433, 117.516
16, 1800.00000, 125.257, -30.2727, 0.15119, -27.5377, 2.38029, -62.0451, 2.34683, 117.528
16, 2700.00000, 125.192, -30.2518, 0.161437, -27.3924, 2.65531, -62.0225, 2.61921, 117.567
17, 0.00000, 124.978, -30.2936, 0.173499, -29.7735, 2.9546, -62.0584, 2.91465, 117.568
17, 900.00000, 125.135, -30.3112, 0.138011, -37.7616, 2.56745, -62.0705, 2.53305, 117.663
17, 1800.00000, 124.711, -30.382, 0.144458, -51.2141, 3.26031, -62.1204, 3.22018, 117.772
17, 2700.00000, 124.029, -30.4514, 0.205789, -46.3516, 4.56251, -62.1768, 4.50644, 117.67
18, 0.00000, 123.953, -30.5119, 0.215072, -46.6853, 4.54188, -62.2357, 4.48405, 117.607
18, 900.00000, 123.697, -30.528, 0.276346, -35.9778, 5.02631, -62.2636, 4.95866, 117.444
18, 1800.00000, 123.57, -30.5143, 0.281597, -35.4891, 5.29942, -62.2483, 5.23004, 117.464
18, 2700.00000, 123.335, -30.5311, 0.323448, -32.6168, 5.77803, -62.2668, 5.70102, 117.402
19, 0.00000, 123.293, -30.4998, 0.306208, -35.2301, 6.00277, -62.2275, 5.92657, 117.494
19, 900.00000, 123.421, -30.4907, 0.312324, -32.7544, 5.75947, -62.2268, 5.68435, 117.454
19, 1800.00000, 123.481, -30.4847, 0.309022, -32.5339, 5.65738, -62.222, 5.58333, 117.454
19, 2700.00000, 123.783, -30.4579, 0.262075, -36.2101, 5.1213, -62.1927, 5.05573, 117.537
20, 0.00000, 123.898, -30.4388, 0.262449, -34.5161, 4.95885, -62.1786, 4.8945, 117.526
20, 900.00000, 124.032, -30.4378, 0.233696, -38.6343, 4.69003, -62.1727, 4.63027, 117.586
20, 1800.00000, 124.083, -30.4211, 0.23457, -37.5211, 4.65367, -62.1586, 4.59425, 117.588
20, 2700.00000, 124.303, -30.3895, 0.2185, -36.7163, 4.28334, -62.1321, 4.22843, 117.604
21, 0.00000, 124.418, -30.3797, 0.224482, -33.7153, 4.08713, -62.1292, 4.03293, 117.558
21, 900.00000, 124.434, -30.3647, 0.212812, -35.1076, 4.08403, -62.112, 4.0314, 117.604
21, 1800.00000, 124.452, -30.3443, 0.192087, -40.4607, 4.15659, -62.0836, 4.10588, 117.709
21, 2700.00000, 124.533, -30.3417, 0.204463, -35.2688, 3.97594, -62.0901, 3.92512, 117.631
22, 0.00000, 124.681, -30.3269, 0.200648, -33.0914, 3.70284, -62.0811, 3.65441, 117.604
22, 900.00000, 124.6, -30.3253, 0.222534, -30.1515, 3.89229, -62.0825, 3.84052, 117.557
22, 1800.00000, 124.803, -30.3048, 0.198394, -30.5085, 3.49894, -62.0648, 3.45255, 117.581
22, 2700.00000, 125.006, -30.2849, 0.170373, -33.1883, 3.1509, -62.044, 3.10971, 117.643
23, 0.00000, 125.231, -30.2576, 0.161709, -29.1914, 2.73232, -62.0255, 2.69533, 117.592
23, 900.00000, 125.288, -30.2499, 0.164075, -27.7847, 2.65697, -62.0201, 2.6203, 117.567
23, 1800.00000, 125.263, -30.2535, 0.169889, -26.225, 2.66158, -62.0258, 2.62448, 117.531
23, 2700.00000, 125.439, -30.2274, 0.148385, -27.466, 2.40473, -61.9997, 2.37165, 117.585
24, 0.00000, 125.732, -30.1939, 0.113704, -27.8643, 1.8653, -61.9692, 1.83978, 117.624
