hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
7, 2700.00000, 0.984655, 0.610002, 0.419102, 0.259247, 0.861638, 0.532754, 0.000271674, 0.000185319
8, 0.00000, 0.804095, 0.498238, 0.397945, 0.246251, 0.925565, 0.572361, 0.000267038, 0.000113248
8, 900.00000, 0.823142, 0.510072, 0.379089, 0.234552, 0.935168, 0.57822, 0.000295899, 0.000133955
8, 1800.00000, 0.78048, 0.483608, 0.339304, 0.209953, 0.815399, 0.504287, 0.000236259, 0.000122855
8, 2700.00000, 0.869234, 0.538607, 0.370436, 0.229171, 0.90046, 0.556745, 0.000288943, 0.000156926
9, 0.00000, 0.909475, 0.563519, 0.460482, 0.284919, 1.05797, 0.654056, 0.000334014, 0.000142096
9, 900.00000, 0.878439, 0.544257, 0.427874, 0.264762, 0.948788, 0.586683, 0.000271977, 0.000132506
9, 1800.00000, 1.01822, 0.630832, 0.467084, 0.288941, 1.03288, 0.638482, 0.000343247, 0.000189276
9, 2700.00000, 0.908752, 0.563069, 0.521584, 0.322736, 1.17115, 0.723991, 0.000380581, 0.000120234
10, 0.00000, 0.818783, 0.507383, 0.388019, 0.240086, 0.970532, 0.600059, 0.000315264, 0.000131672
10, 900.00000, 0.921404, 0.570796, 0.557644, 0.345094, 1.12061, 0.69292, 0.000296321, 9.8417E-005
10, 1800.00000, 1.00414, 0.622061, 0.495785, 0.30675, 1.03139, 0.637655, 0.000306455, 0.00016253
10, 2700.00000, 1.14549, 0.70958, 0.60416, 0.373745, 1.2359, 0.763819, 0.000402287, 0.000192795
11, 0.00000, 1.39616, 0.865053, 0.651341, 0.402595, 1.55049, 0.957209, 0.000776894, 0.000375845
11, 900.00000, 1.37952, 0.85482, 0.642213, 0.396927, 1.58357, 0.977526, 0.000830381, 0.00038014
11, 1800.00000, 1.25101, 0.775087, 0.617083, 0.381556, 1.40415, 0.867292, 0.000595795, 0.000274362
11, 2700.00000, 1.34773, 0.834872, 0.585559, 0.361974, 1.24987, 0.772054, 0.000540742, 0.000345433
12, 0.00000, 1.17416, 0.727395, 0.555497, 0.343548, 1.18402, 0.731653, 0.000428643, 0.000238325
12, 900.00000, 1.35139, 0.837168, 0.614937, 0.380145, 1.3431, 0.829546, 0.000583841, 0.00033526
12, 1800.00000, 1.21119, 0.750348, 0.522174, 0.322857, 1.1365, 0.702221, 0.000449236, 0.000283201
12, 2700.00000, 1.04346, 0.646481, 0.458983, 0.283878, 1.02262, 0.632084, 0.000353683, 0.00020831
13, 0.00000, 1.02289, 0.633764, 0.460165, 0.28463, 1.05305, 0.650879, 0.000365164, 0.000199638
13, 900.00000, 1.10773, 0.686204, 0.509256, 0.315015, 1.04085, 0.643384, 0.000341887, 0.00021359
13, 1800.00000, 1.25065, 0.774609, 0.66904, 0.413861, 1.28357, 0.793215, 0.000406555, 0.000214044
13, 2700.00000, 1.1416, 0.707169, 0.533975, 0.330302, 1.0824, 0.669021, 0.000356454, 0.000221204
14, 0.00000, 1.15489, 0.715378, 0.579969, 0.358774, 1.15875, 0.71619, 0.000370234, 0.000205179
14, 900.00000, 1.11511, 0.690782, 0.521088, 0.322329, 1.07892, 0.666882, 0.000358531, 0.000213827
14, 1800.00000, 1.20023, 0.743488, 0.53151, 0.328712, 1.09027, 0.673787, 0.000396313, 0.000262408
14, 2700.00000, 1.15068, 0.712833, 0.515702, 0.318959, 1.08838, 0.672651, 0.000385409, 0.000241117
15, 0.00000, 1.09036, 0.675484, 0.51224, 0.316864, 1.08746, 0.672153, 0.000361938, 0.000206322
15, 900.00000, 1.07089, 0.663407, 0.55843, 0.345481, 1.16803, 0.721968, 0.000370226, 0.000174084
15, 1800.00000, 1.14674, 0.710426, 0.530788, 0.328282, 1.15933, 0.716425, 0.000422007, 0.000236618
15, 2700.00000, 1.02376, 0.634376, 0.44274, 0.273813, 1.10025, 0.679927, 0.000425471, 0.000220113
16, 0.00000, 1.1287, 0.699307, 0.484058, 0.299331, 1.12063, 0.692473, 0.000438643, 0.000255711
16, 900.00000, 1.22794, 0.760805, 0.509393, 0.314906, 1.21305, 0.749342, 0.000535661, 0.000317047
16, 1800.00000, 1.27563, 0.79037, 0.540416, 0.334058, 1.29849, 0.80198, 0.000600604, 0.000339046
16, 2700.00000, 1.37877, 0.853991, 0.661694, 0.409171, 1.32126, 0.816216, 0.000506215, 0.000310955
17, 0.00000, 1.55763, 0.964858, 0.745568, 0.460817, 1.62232, 1.00145, 0.000787792, 0.000423931
17, 900.00000, 1.4394, 0.892166, 0.673268, 0.41601, 1.8153, 1.11982, 0.00113989, 0.000463434
17, 1800.00000, 1.83959, 1.14036, 1.01871, 0.629068, 2.61798, 1.61249, 0.00217254, 0.000684249
17, 2700.00000, 2.47055, 1.53085, 1.40792, 0.868612, 3.32074, 2.04241, 0.00316913, 0.00105728
18, 0.00000, 2.52656, 1.56708, 1.29608, 0.798862, 3.6239, 2.22527, 0.00458515, 0.00153627
18, 900.00000, 2.71058, 1.68072, 1.24385, 0.766177, 3.4688, 2.12998, 0.0043073, 0.00176736
18, 1800.00000, 2.78434, 1.72524, 1.39328, 0.858784, 3.38964, 2.08314, 0.00359128, 0.00150135
18, 2700.00000, 2.99922, 1.85807, 1.45213, 0.89471, 3.48339, 2.13987, 0.00381446, 0.00175157
19, 0.00000, 3.06207, 1.89576, 1.68662, 1.03994, 3.53416, 2.17265, 0.00321619, 0.00139023
19, 900.00000, 2.94414, 1.82319, 1.52242, 0.93865, 3.32382, 2.04356, 0.00308723, 0.00143724
19, 1800.00000, 2.89601, 1.79347, 1.4828, 0.914249, 3.26986, 2.01054, 0.00303272, 0.00141852
19, 2700.00000, 2.65985, 1.64757, 1.41622, 0.873528, 3.19543, 1.96546, 0.00287863, 0.00118729
20, 0.00000, 2.57112, 1.59267, 1.33149, 0.821328, 3.02651, 1.86209, 0.00263557, 0.00114415
20, 900.00000, 2.47396, 1.53285, 1.31589, 0.811755, 3.11566, 1.91662, 0.00286154, 0.00110055
20, 1800.00000, 2.44002, 1.51168, 1.3002, 0.802182, 3.01016, 1.85229, 0.00260668, 0.00103443
20, 2700.00000, 2.24473, 1.39067, 1.18675, 0.732463, 2.73574, 1.68452, 0.00215071, 0.000871704
21, 0.00000, 2.15066, 1.33268, 1.04701, 0.646125, 2.56763, 1.58106, 0.0020789, 0.00091325
21, 900.00000, 2.12595, 1.31698, 1.11637, 0.68922, 2.51678, 1.55052, 0.00178916, 0.000760762
21, 1800.00000, 2.1514, 1.33232, 1.27594, 0.78798, 2.6315, 1.62165, 0.00165964, 0.0006108
21, 2700.00000, 2.05999, 1.27599, 1.10881, 0.684725, 2.41583, 1.48887, 0.00156935, 0.000668799
22, 0.00000, 1.92297, 1.19128, 0.979479, 0.604909, 2.21143, 1.36326, 0.00140677, 0.000637777
22, 900.00000, 1.99435, 1.23532, 0.987178, 0.609624, 2.15824, 1.33054, 0.00133793, 0.000680704
22, 1800.00000, 1.79915, 1.1145, 0.892437, 0.5513, 1.96212, 1.21022, 0.00111152, 0.000553905
22, 2700.00000, 1.64239, 1.01753, 0.835017, 0.515949, 1.89345, 1.16814, 0.00103623, 0.000466113
23, 0.00000, 1.41801, 0.878582, 0.658854, 0.407187, 1.53757, 0.949189, 0.000750606, 0.000382864
23, 900.00000, 1.38065, 0.855485, 0.608484, 0.376026, 1.47036, 0.907728, 0.000728982, 0.000389243
23, 1800.00000, 1.37256, 0.850432, 0.587777, 0.363222, 1.40192, 0.865575, 0.00068312, 0.000388247
23, 2700.00000, 1.24511, 0.771474, 0.554371, 0.342701, 1.30551, 0.806331, 0.000565381, 0.000306763
24, 0.00000, 0.971319, 0.60186, 0.433022, 0.267823, 1.02777, 0.635258, 0.000354729, 0.00018656
