hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
12, 1800.00000, 0.214519, 0.132892, -0.000240735, -0.00018683
12, 2700.00000, 0.182539, 0.113079, -0.000171897, -0.000126149
13, 0.00000, 0.174486, 0.108083, -0.00015587, -0.000104635
13, 900.00000, 0.192617, 0.119318, -0.000190062, -0.000138134
13, 1800.00000, 0.217531, 0.134712, -0.000224551, -0.000133056
13, 2700.00000, 0.198285, 0.122825, -0.000200524, -0.000143091
14, 0.00000, 0.199922, 0.123823, -0.000195686, -0.000125142
14, 900.00000, 0.193088, 0.119605, -0.000189225, -0.000132397
14, 1800.00000, 0.209718, 0.129915, -0.000230237, -0.000176335
14, 2700.00000, 0.198634, 0.123044, -0.00020519, -0.000149715
15, 0.00000, 0.186705, 0.115648, -0.000176397, -0.000118105
15, 900.00000, 0.181179, 0.112205, -0.000155915, -8.35631E-005
15, 1800.00000, 0.196296, 0.121585, -0.000196116, -0.000131473
15, 2700.00000, 0.170156, 0.105397, -0.000150643, -9.62991E-005
16, 0.00000, 0.192164, 0.119035, -0.000194294, -0.00013834
16, 900.00000, 0.208734, 0.129298, -0.000233031, -0.000169741
16, 1800.00000, 0.216205, 0.133916, -0.000247379, -0.000173278
16, 2700.00000, 0.241063, 0.149305, -0.00029445, -0.000207041
17, 0.00000, 0.26779, 0.165822, -0.000362159, -0.000232721
17, 900.00000, 0.23301, 0.144253, -0.000270548, -0.000123996
17, 1800.00000, 0.294949, 0.182453, -0.000388761, -7.58049E-005
17, 2700.00000, 0.410536, 0.253834, -0.000758993, -0.000217733
18, 0.00000, 0.408439, 0.252522, -0.000790282, -0.000222693
18, 900.00000, 0.451003, 0.27897, -0.00104273, -0.000522875
18, 1800.00000, 0.475023, 0.293812, -0.00111613, -0.000571135
18, 2700.00000, 0.516924, 0.319753, -0.00135884, -0.000785843
19, 0.00000, 0.536891, 0.332003, -0.00137258, -0.00070927
19, 900.00000, 0.51562, 0.318952, -0.00131086, -0.000752261
19, 1800.00000, 0.506724, 0.313462, -0.00127112, -0.000735977
19, 2700.00000, 0.459847, 0.284432, -0.00101124, -0.000499828
20, 0.00000, 0.445653, 0.275705, -0.000965479, -0.000513593
20, 900.00000, 0.421975, 0.261005, -0.000842754, -0.000372106
20, 1800.00000, 0.418865, 0.259107, -0.000831957, -0.000386842
20, 2700.00000, 0.386199, 0.238945, -0.000708615, -0.000341452
21, 0.00000, 0.368824, 0.228255, -0.000675481, -0.000371089
21, 900.00000, 0.368602, 0.228099, -0.000648819, -0.000335453
21, 1800.00000, 0.375238, 0.232132, -0.000623215, -0.00025013
21, 2700.00000, 0.359129, 0.222245, -0.000607981, -0.000311795
22, 0.00000, 0.33484, 0.20726, -0.000544063, -0.000306068
22, 900.00000, 0.351728, 0.21774, -0.000614604, -0.000389375
22, 1800.00000, 0.316692, 0.196069, -0.00049466, -0.000308775
22, 2700.00000, 0.285662, 0.17685, -0.000393646, -0.000220215
23, 0.00000, 0.248139, 0.153671, -0.000310178, -0.00020362
23, 900.00000, 0.241399, 0.14951, -0.000300809, -0.00020845
23, 1800.00000, 0.241764, 0.149749, -0.000305798, -0.000224808
23, 2700.00000, 0.218743, 0.135488, -0.000245331, -0.000171923
24, 0.00000, 0.170067, 0.10535, -0.000146616, -0.000101076
