hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
12, 0.00000, 0.22963, 0.142259, -0.000118574, -1.64065E-005
12, 900.00000, 0.265375, 0.164383, -0.000163007, -2.42684E-005
12, 1800.00000, 0.239259, 0.148226, -0.00013786, -2.80387E-005
12, 2700.00000, 0.203629, 0.126155, -9.81558E-005, -1.53523E-005
13, 0.00000, 0.194666, 0.120597, -8.93564E-005, -9.01441E-006
13, 900.00000, 0.214878, 0.133124, -0.000108612, -2.33716E-005
13, 1800.00000, 0.242637, 0.150314, -0.000122615, -1.8862E-005
13, 2700.00000, 0.221181, 0.137031, -0.000114508, -2.46809E-005
14, 0.00000, 0.223014, 0.138161, -0.000108986, -1.74572E-005
14, 900.00000, 0.215394, 0.133443, -0.000107622, -2.00095E-005
14, 1800.00000, 0.233927, 0.144924, -0.000132984, -3.27542E-005
14, 2700.00000, 0.221569, 0.137268, -0.000118562, -2.45111E-005
15, 0.00000, 0.208281, 0.129035, -0.000100549, -1.5273E-005
15, 900.00000, 0.202129, 0.125218, -8.5806E-005, -3.76476E-006
15, 1800.00000, 0.218975, 0.135653, -0.000111982, -1.4867E-005
15, 2700.00000, 0.189834, 0.117598, -8.76139E-005, -2.95008E-006
16, 0.00000, 0.214372, 0.1328, -0.000113052, -1.54425E-005
16, 900.00000, 0.232831, 0.144228, -0.000136647, -1.88716E-005
16, 1800.00000, 0.24115, 0.149376, -0.000144097, -1.51695E-005
16, 2700.00000, 0.268837, 0.166544, -0.000166839, -3.62537E-005
17, 0.00000, 0.298605, 0.184949, -0.000204679, -2.30264E-005
17, 900.00000, 0.259861, 0.16092, -0.000153601, 3.1236E-005
17, 1800.00000, 0.328838, 0.203568, -0.00020634, 9.94266E-005
17, 2700.00000, 0.45738, 0.283087, -0.000397589, 0.000124367
18, 0.00000, 0.455037, 0.281541, -0.000429013, 0.000198575
18, 900.00000, 0.502326, 0.310831, -0.000586984, 0.000118799
18, 1800.00000, 0.528987, 0.327392, -0.000610508, 6.68141E-005
18, 2700.00000, 0.575495, 0.356167, -0.000752436, 2.05616E-005
19, 0.00000, 0.597645, 0.369941, -0.000726439, -4.26637E-006
19, 900.00000, 0.574019, 0.355333, -0.000710547, -2.10536E-005
19, 1800.00000, 0.564151, 0.349222, -0.00069134, -1.8934E-005
19, 2700.00000, 0.512103, 0.317003, -0.00054145, 4.05883E-005
20, 0.00000, 0.496357, 0.307274, -0.000522952, 2.15742E-005
20, 900.00000, 0.470059, 0.290962, -0.000451078, 7.49935E-005
20, 1800.00000, 0.466613, 0.288853, -0.000445668, 5.506E-005
20, 2700.00000, 0.430314, 0.266409, -0.000380816, 3.95668E-005
21, 0.00000, 0.410983, 0.254449, -0.000373777, 2.78046E-005
21, 900.00000, 0.410749, 0.254326, -0.00034973, 1.85378E-005
21, 1800.00000, 0.418139, 0.258911, -0.000319365, 3.0566E-005
21, 2700.00000, 0.400217, 0.247824, -0.000325236, 9.99949E-006
22, 0.00000, 0.373195, 0.231103, -0.000296909, 2.4188E-006
22, 900.00000, 0.391988, 0.24275, -0.000339298, -2.81479E-005
22, 1800.00000, 0.353, 0.218624, -0.000272387, -1.8204E-005
22, 2700.00000, 0.318476, 0.19724, -0.000214812, 3.61063E-006
23, 0.00000, 0.276702, 0.171391, -0.000173823, -9.61748E-006
23, 900.00000, 0.269204, 0.166745, -0.000171169, -1.24723E-005
23, 1800.00000, 0.269614, 0.167003, -0.000174968, -2.05358E-005
23, 2700.00000, 0.243965, 0.151126, -0.000139126, -1.27944E-005
24, 0.00000, 0.189729, 0.117542, -8.27276E-005, -5.57556E-006
