hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
6, 0.00000, 0.0292599, 0.0181143, 1.58527E-006, 1.77402E-005
6, 900.00000, 0.0300199, 0.0185801, 9.50725E-007, 2.22553E-005
6, 1800.00000, 0.0213963, 0.0132518, 1.94705E-006, 7.9335E-006
6, 2700.00000, 0.0248254, 0.0153795, 2.88283E-006, 5.81806E-006
7, 0.00000, 0.0273387, 0.0169345, 2.20019E-006, 7.78745E-006
7, 900.00000, 0.0257476, 0.0159438, 1.68386E-006, 1.19698E-005
7, 1800.00000, 0.0330515, 0.0204649, 3.97481E-007, 1.61852E-005
7, 2700.00000, 0.0197917, 0.0122588, 1.2719E-006, 6.25808E-006
8, 0.00000, 0.0379943, 0.0235412, 4.71459E-006, 5.39601E-006
8, 900.00000, 0.0318198, 0.0197151, 4.27E-006, 5.31384E-006
8, 1800.00000, 0.0240711, 0.0149131, 2.57107E-006, 4.64299E-006
8, 2700.00000, 0.0242726, 0.0150371, 2.82074E-006, 5.62998E-006
9, 0.00000, 0.0470761, 0.0291674, 6.51651E-006, 7.70289E-006
9, 900.00000, 0.0392078, 0.0242909, 4.26831E-006, 7.56719E-006
9, 1800.00000, 0.0357609, 0.0221529, 3.91656E-006, 9.48526E-006
9, 2700.00000, 0.0655793, 0.0406368, 1.08925E-005, 5.19248E-006
10, 0.00000, 0.0362996, 0.0224919, 5.35918E-006, 5.24591E-006
10, 900.00000, 0.0723476, 0.0448275, 8.95793E-006, 7.07342E-006
10, 1800.00000, 0.0448622, 0.0277915, 4.34638E-006, 1.08051E-005
10, 2700.00000, 0.0619863, 0.0383992, 7.28392E-006, 1.48015E-005
11, 0.00000, 0.0531791, 0.0329424, 1.07057E-005, 1.68527E-005
11, 900.00000, 0.0528935, 0.0327676, 1.18135E-005, 1.53407E-005
11, 1800.00000, 0.0550132, 0.034081, 9.38378E-006, 1.40996E-005
11, 2700.00000, 0.0321416, 0.0199059, 3.48745E-006, 1.32896E-005
12, 0.00000, 0.0422071, 0.0261443, 4.71018E-006, 1.27767E-005
12, 900.00000, 0.0410731, 0.0254397, 5.41216E-006, 1.51354E-005
12, 1800.00000, 0.0279377, 0.0173035, 2.91917E-006, 1.03168E-005
12, 2700.00000, 0.0279316, 0.0173019, 2.89854E-006, 8.2586E-006
13, 0.00000, 0.0327623, 0.0202954, 3.89769E-006, 8.79481E-006
13, 900.00000, 0.0365179, 0.0226189, 2.95959E-006, 1.18098E-005
13, 1800.00000, 0.0677988, 0.0419952, 6.29433E-006, 1.93956E-005
13, 2700.00000, 0.0403547, 0.0249951, 3.30416E-006, 1.33358E-005
14, 0.00000, 0.0524491, 0.0324882, 4.86664E-006, 1.50756E-005
14, 900.00000, 0.0396084, 0.0245339, 3.59338E-006, 1.22839E-005
14, 1800.00000, 0.0332554, 0.0205964, 2.70338E-006, 1.25737E-005
14, 2700.00000, 0.0349877, 0.0216706, 3.25311E-006, 1.20574E-005
15, 0.00000, 0.0406762, 0.0251962, 4.12322E-006, 1.18578E-005
15, 900.00000, 0.0568297, 0.0352063, 6.7712E-006, 1.24415E-005
15, 1800.00000, 0.0405543, 0.0251207, 4.73611E-006, 1.23717E-005
15, 2700.00000, 0.0302545, 0.0187427, 4.5213E-006, 7.83672E-006
16, 0.00000, 0.029637, 0.0183578, 3.74247E-006, 9.61589E-006
16, 900.00000, 0.0275435, 0.0170602, 3.97308E-006, 1.00686E-005
16, 1800.00000, 0.0321526, 0.0199155, 5.14872E-006, 1.15454E-005
16, 2700.00000, 0.0525834, 0.0325661, 4.98066E-006, 2.06579E-005
17, 0.00000, 0.0613522, 0.0379983, 1.01115E-005, 2.43121E-005
17, 900.00000, 0.0603464, 0.0373892, 1.8298E-005, 1.49436E-005
17, 1800.00000, 0.1233, 0.0764113, 5.5585E-005, 1.63227E-005
17, 2700.00000, 0.16858, 0.104446, 8.31197E-005, 4.24719E-005
18, 0.00000, 0.138241, 0.0856725, 9.39274E-005, 3.24036E-005
18, 900.00000, 0.099814, 0.0618339, 6.02161E-005, 4.89313E-005
18, 1800.00000, 0.128599, 0.0796496, 6.22049E-005, 6.56574E-005
18, 2700.00000, 0.121815, 0.075429, 5.67349E-005, 7.90395E-005
19, 0.00000, 0.176786, 0.10946, 6.48869E-005, 0.00010132
19, 900.00000, 0.142394, 0.0881625, 5.19902E-005, 8.92222E-005
19, 1800.00000, 0.136185, 0.0843195, 4.98549E-005, 8.47965E-005
19, 2700.00000, 0.143548, 0.0889018, 5.72249E-005, 6.68003E-005
20, 0.00000, 0.127555, 0.0789958, 4.76007E-005, 6.28987E-005
20, 900.00000, 0.136329, 0.0844471, 5.95277E-005, 5.12631E-005
20, 1800.00000, 0.133645, 0.0827816, 5.33956E-005, 5.29055E-005
20, 2700.00000, 0.119858, 0.0742424, 4.27141E-005, 4.53279E-005
21, 0.00000, 0.0901336, 0.0558294, 3.22906E-005, 3.85022E-005
21, 900.00000, 0.109834, 0.0680302, 3.37032E-005, 4.26816E-005
21, 1800.00000, 0.151115, 0.093603, 4.2555E-005, 4.43336E-005
21, 2700.00000, 0.112972, 0.0699731, 3.09012E-005, 4.22451E-005
22, 0.00000, 0.0900304, 0.0557636, 2.35172E-005, 3.51373E-005
22, 900.00000, 0.082771, 0.0512591, 1.84427E-005, 3.92571E-005
22, 1800.00000, 0.0755842, 0.0468126, 1.57214E-005, 3.13467E-005
22, 2700.00000, 0.0766753, 0.0474957, 1.7335E-005, 2.51188E-005
23, 0.00000, 0.0478302, 0.0296274, 8.71553E-006, 1.64472E-005
23, 900.00000, 0.0373358, 0.0231263, 6.78845E-006, 1.35239E-005
23, 1800.00000, 0.0312676, 0.0193665, 5.1662E-006, 1.21282E-005
23, 2700.00000, 0.0346929, 0.0214899, 5.28835E-006, 1.14062E-005
24, 0.00000, 0.027557, 0.0170716, 3.42749E-006, 6.73177E-006
