hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
11, 1800.00000, 0.318557, 0.19829, 0.422588, 0.261101, 1.00208, 0.619081, 0.000162107, -0.000159299
11, 2700.00000, 0.311599, 0.193816, 0.47182, 0.291568, 0.900894, 0.556786, 8.2336E-005, -0.000133669
12, 0.00000, 0.280329, 0.174332, 0.406291, 0.251141, 0.834303, 0.515725, 8.67493E-005, -0.000112388
12, 900.00000, 0.323891, 0.201533, 0.469634, 0.290177, 0.964705, 0.596094, 0.000114659, -0.000151162
12, 1800.00000, 0.283408, 0.176232, 0.423344, 0.261678, 0.826588, 0.510975, 7.29584E-005, -0.000111343
12, 2700.00000, 0.2497, 0.155227, 0.360242, 0.222737, 0.744932, 0.460608, 6.77326E-005, -9.03187E-005
13, 0.00000, 0.249808, 0.155321, 0.344375, 0.212919, 0.766945, 0.474176, 8.22498E-005, -9.40946E-005
13, 900.00000, 0.2509, 0.155944, 0.380184, 0.235073, 0.724001, 0.4477, 5.3231E-005, -8.48549E-005
13, 1800.00000, 0.286834, 0.178363, 0.429366, 0.265402, 0.835301, 0.51634, 8.1563E-005, -0.000107925
13, 2700.00000, 0.258563, 0.160723, 0.391344, 0.241959, 0.746817, 0.461772, 5.73196E-005, -8.7864E-005
14, 0.00000, 0.266245, 0.165527, 0.394595, 0.243949, 0.780383, 0.482476, 7.11675E-005, -9.69738E-005
14, 900.00000, 0.256622, 0.159525, 0.381096, 0.235622, 0.751052, 0.464385, 6.29019E-005, -9.09142E-005
14, 1800.00000, 0.26886, 0.167133, 0.413918, 0.255894, 0.767287, 0.474403, 5.42705E-005, -9.41185E-005
14, 2700.00000, 0.263563, 0.163854, 0.392016, 0.242359, 0.770597, 0.476439, 6.39886E-005, -9.41664E-005
15, 0.00000, 0.255462, 0.158821, 0.368487, 0.227824, 0.762312, 0.471325, 7.17722E-005, -9.25334E-005
15, 900.00000, 0.258787, 0.16092, 0.357603, 0.221082, 0.793484, 0.490544, 9.25496E-005, -9.98171E-005
15, 1800.00000, 0.273235, 0.169922, 0.387436, 0.239497, 0.824808, 0.509863, 8.85417E-005, -0.000108051
15, 2700.00000, 0.259548, 0.161438, 0.335807, 0.207592, 0.82681, 0.511078, 0.000109655, -0.000109288
16, 0.00000, 0.271499, 0.16885, 0.379267, 0.234446, 0.827279, 0.511385, 9.03628E-005, -0.000110456
16, 900.00000, 0.297112, 0.18485, 0.411949, 0.254585, 0.909986, 0.562362, 0.000110524, -0.000133342
16, 1800.00000, 0.313653, 0.195202, 0.426675, 0.263641, 0.972109, 0.60063, 0.000134517, -0.000152043
16, 2700.00000, 0.312707, 0.194502, 0.475755, 0.294008, 0.900898, 0.556774, 8.34807E-005, -0.000124576
17, 0.00000, 0.376147, 0.234248, 0.528496, 0.326387, 1.14446, 0.706734, 0.000179049, -0.000201005
17, 900.00000, 0.403539, 0.251696, 0.459775, 0.283807, 1.37457, 0.848079, 0.000388168, -0.000282421
17, 1800.00000, 0.541071, 0.338379, 0.582005, 0.358736, 1.89736, 1.16849, 0.000834038, -0.000511476
17, 2700.00000, 0.688098, 0.431116, 0.809985, 0.498588, 2.32563, 1.43024, 0.0011425, -0.000768228
18, 0.00000, 0.76647, 0.481383, 0.805643, 0.495394, 2.73061, 1.6767, 0.00177528, -0.00106017
18, 900.00000, 0.77634, 0.487301, 0.889596, 0.547024, 2.6648, 1.63689, 0.00149051, -0.00104614
18, 1800.00000, 0.750133, 0.470222, 0.93698, 0.576424, 2.46505, 1.51542, 0.0011427, -0.00090867
18, 2700.00000, 0.787325, 0.493611, 1.01963, 0.627103, 2.53916, 1.56063, 0.00112259, -0.000964451
19, 0.00000, 0.767461, 0.480653, 1.05906, 0.651595, 2.38327, 1.46569, 0.000902503, -0.00083994
19, 900.00000, 0.742071, 0.464632, 1.01708, 0.625907, 2.31276, 1.42264, 0.000839559, -0.000796292
19, 1800.00000, 0.73268, 0.458702, 0.999524, 0.615158, 2.28923, 1.40828, 0.000827631, -0.000780204
19, 2700.00000, 0.697238, 0.4365, 0.907049, 0.558391, 2.23726, 1.37648, 0.000885104, -0.000737783
20, 0.00000, 0.669922, 0.419196, 0.87915, 0.54136, 2.13809, 1.31593, 0.000784628, -0.000673984
20, 900.00000, 0.673547, 0.421704, 0.832436, 0.512536, 2.22039, 1.36611, 0.000951842, -0.000717368
20, 1800.00000, 0.653501, 0.408954, 0.826363, 0.508907, 2.12793, 1.30967, 0.000839619, -0.000658296
20, 2700.00000, 0.597727, 0.373692, 0.761977, 0.469526, 1.93501, 1.19173, 0.000679772, -0.000546518
21, 0.00000, 0.578618, 0.361692, 0.727636, 0.448433, 1.88612, 1.16179, 0.000643577, -0.000521364
21, 900.00000, 0.555283, 0.34686, 0.727268, 0.448341, 1.76915, 1.09021, 0.000536991, -0.000459751
21, 1800.00000, 0.552462, 0.345003, 0.740457, 0.456519, 1.73663, 1.07029, 0.000515867, -0.000432613
21, 2700.00000, 0.529983, 0.330879, 0.708653, 0.43699, 1.66771, 1.02806, 0.000459831, -0.000405611
22, 0.00000, 0.496717, 0.309976, 0.660682, 0.407533, 1.56652, 0.966, 0.000401185, -0.000361102
22, 900.00000, 0.49681, 0.309917, 0.694033, 0.428136, 1.52141, 0.938358, 0.000332614, -0.000341304
22, 1800.00000, 0.45081, 0.281063, 0.62487, 0.385632, 1.38567, 0.855007, 0.000281437, -0.000286585
22, 2700.00000, 0.425891, 0.265509, 0.563674, 0.347931, 1.34459, 0.829744, 0.000297103, -0.000267219
23, 0.00000, 0.36166, 0.225236, 0.48965, 0.302423, 1.12538, 0.694978, 0.000191359, -0.000192992
23, 900.00000, 0.353088, 0.219872, 0.476364, 0.294241, 1.10068, 0.679781, 0.000180889, -0.000184296
23, 1800.00000, 0.34363, 0.213923, 0.477095, 0.294724, 1.05268, 0.650247, 0.00015232, -0.000171964
23, 2700.00000, 0.31419, 0.195527, 0.431657, 0.266728, 0.967976, 0.598082, 0.000133905, -0.000143875
24, 0.00000, 0.246767, 0.153431, 0.335623, 0.207514, 0.763747, 0.472202, 8.57261E-005, -9.26701E-005
