hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
11, 1800.00000, 0.294371, 0.182503, -0.000311477, -0.0002614
11, 2700.00000, 0.244625, 0.151709, -0.000192986, -0.000222063
12, 0.00000, 0.233404, 0.144724, -0.00018203, -0.000186624
12, 900.00000, 0.269702, 0.167245, -0.000244753, -0.000250325
12, 1800.00000, 0.226669, 0.140559, -0.000167828, -0.000185475
12, 2700.00000, 0.209091, 0.12964, -0.00014715, -0.000148932
13, 0.00000, 0.221084, 0.137064, -0.000171189, -0.000155056
13, 900.00000, 0.196643, 0.121934, -0.000123694, -0.000142612
13, 1800.00000, 0.228743, 0.141844, -0.000167853, -0.000186427
13, 2700.00000, 0.202971, 0.12586, -0.000132094, -0.000150495
14, 0.00000, 0.215221, 0.133451, -0.000150823, -0.000163693
14, 900.00000, 0.206869, 0.128272, -0.000139884, -0.000152341
14, 1800.00000, 0.205915, 0.127693, -0.000133949, -0.000160514
14, 2700.00000, 0.212007, 0.131458, -0.000147677, -0.000159849
15, 0.00000, 0.213989, 0.132678, -0.000154207, -0.000155077
15, 900.00000, 0.228407, 0.141606, -0.000180611, -0.000165629
15, 1800.00000, 0.233905, 0.145027, -0.0001876, -0.000180568
15, 2700.00000, 0.246035, 0.152518, -0.000222385, -0.000176989
16, 0.00000, 0.236655, 0.146727, -0.000195518, -0.0001818
16, 900.00000, 0.261326, 0.162026, -0.000241089, -0.0002195
16, 1800.00000, 0.28199, 0.174834, -0.000284639, -0.000249069
16, 2700.00000, 0.243765, 0.151173, -0.000190074, -0.000217846
17, 0.00000, 0.325857, 0.202062, -0.000370118, -0.00034399
17, 900.00000, 0.429249, 0.266035, -0.000727579, -0.000464973
17, 1800.00000, 0.601997, 0.373038, -0.00147183, -0.000866329
17, 2700.00000, 0.714467, 0.442868, -0.00202667, -0.00133699
18, 0.00000, 0.868648, 0.538171, -0.00316828, -0.00179553
18, 900.00000, 0.825211, 0.511461, -0.00278366, -0.00175895
18, 1800.00000, 0.739198, 0.458348, -0.00213149, -0.00154613
18, 2700.00000, 0.749102, 0.464574, -0.00215593, -0.00165646
19, 0.00000, 0.68133, 0.422686, -0.00168859, -0.00148044
19, 900.00000, 0.663876, 0.411826, -0.00161438, -0.00139236
19, 1800.00000, 0.658867, 0.408702, -0.00159494, -0.00136205
19, 2700.00000, 0.659535, 0.409002, -0.00164036, -0.00128049
20, 0.00000, 0.628013, 0.389463, -0.00147726, -0.00117084
20, 900.00000, 0.669642, 0.415165, -0.00173736, -0.00123919
20, 1800.00000, 0.635799, 0.394221, -0.00154324, -0.00114377
20, 2700.00000, 0.576658, 0.357549, -0.00125645, -0.000947403
21, 0.00000, 0.565589, 0.350661, -0.00122138, -0.000896513
21, 900.00000, 0.521081, 0.323113, -0.00100469, -0.000798109
21, 1800.00000, 0.505788, 0.313654, -0.000923082, -0.000769207
21, 2700.00000, 0.486462, 0.301663, -0.000859705, -0.000711305
22, 0.00000, 0.458373, 0.284227, -0.000766283, -0.000627583
22, 900.00000, 0.433801, 0.269037, -0.00066309, -0.000600349
22, 1800.00000, 0.397065, 0.246231, -0.000556024, -0.000498155
22, 2700.00000, 0.394821, 0.244797, -0.00056608, -0.000461533
23, 0.00000, 0.326988, 0.202741, -0.000381859, -0.000327711
23, 900.00000, 0.320464, 0.198691, -0.000368689, -0.000312978
23, 1800.00000, 0.301858, 0.187167, -0.000320424, -0.000290335
23, 2700.00000, 0.27928, 0.173155, -0.000274953, -0.000243797
24, 0.00000, 0.221749, 0.137472, -0.000173141, -0.000152624
