hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
17, 2700.00000, 0.00300497, 0.00186915, 1.09107E-005, -8.35058E-008
18, 0.00000, 0.00246297, 0.00153295, 1.07783E-005, 1.34855E-007
18, 900.00000, 0.00177825, 0.00110753, 7.77235E-006, -6.24684E-007
18, 1800.00000, 0.00229156, 0.00142682, 9.13306E-006, -9.41419E-007
18, 2700.00000, 0.00217044, 0.001352, 9.00006E-006, -1.32057E-006
19, 0.00000, 0.00315026, 0.00196135, 1.18856E-005, -1.59801E-006
19, 900.00000, 0.00253766, 0.00158013, 9.4354E-006, -1.53936E-006
19, 1800.00000, 0.0024272, 0.00151127, 8.94946E-006, -1.47061E-006
19, 2700.00000, 0.00255881, 0.00159242, 9.10333E-006, -9.61232E-007
20, 0.00000, 0.00227401, 0.00141515, 7.7747E-006, -9.90254E-007
20, 900.00000, 0.00243045, 0.00151214, 8.56389E-006, -5.95459E-007
20, 1800.00000, 0.00238274, 0.00148239, 8.03692E-006, -6.87476E-007
20, 2700.00000, 0.00213764, 0.00132948, 6.55097E-006, -6.27707E-007
21, 0.00000, 0.00160761, 0.000999963, 4.88689E-006, -6.11618E-007
21, 900.00000, 0.00195929, 0.00121833, 5.49072E-006, -6.57781E-007
21, 1800.00000, 0.00269583, 0.00167566, 7.16731E-006, -5.05369E-007
21, 2700.00000, 0.00201551, 0.00125306, 5.28539E-006, -6.58668E-007
22, 0.00000, 0.00160648, 0.000998708, 4.00702E-006, -5.95759E-007
22, 900.00000, 0.00147702, 0.000918366, 3.61212E-006, -7.44856E-007
22, 1800.00000, 0.00134906, 0.000838528, 2.99562E-006, -5.88247E-007
22, 2700.00000, 0.00136871, 0.000850488, 2.92072E-006, -4.25083E-007
23, 0.00000, 0.000854032, 0.000530578, 1.55606E-006, -3.16977E-007
23, 900.00000, 0.000666714, 0.000414209, 1.20151E-006, -2.69248E-007
23, 1800.00000, 0.000558387, 0.000346911, 9.70571E-007, -2.51612E-007
23, 2700.00000, 0.000619637, 0.000384858, 9.7958E-007, -2.30269E-007
24, 0.00000, 0.000492331, 0.000305638, 6.11087E-007, -1.34479E-007
