hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
13, 900.00000, 126.426, -150.136, 0.132868, -140.267, 1.11473, 178.065, 1.11473, -1.93474
13, 1800.00000, 126.368, -150.145, 0.143036, -135.471, 1.25938, 178.05, 1.25938, -1.95012
13, 2700.00000, 126.455, -150.132, 0.136331, -140.044, 1.14717, 178.069, 1.14717, -1.93128
14, 0.00000, 126.389, -150.141, 0.136839, -136.699, 1.15729, 178.057, 1.15729, -1.94317
14, 900.00000, 126.428, -150.135, 0.135834, -138.725, 1.1174, 178.065, 1.1174, -1.9353
14, 1800.00000, 126.427, -150.141, 0.144367, -142.199, 1.21358, 178.062, 1.21358, -1.93823
14, 2700.00000, 126.46, -150.132, 0.14218, -140.141, 1.14916, 178.069, 1.14916, -1.93112
15, 0.00000, 126.454, -150.128, 0.136314, -137.227, 1.08028, 178.07, 1.08028, -1.93003
15, 900.00000, 126.398, -150.132, 0.134561, -132.022, 1.04886, 178.061, 1.04886, -1.93936
15, 1800.00000, 126.452, -150.129, 0.147572, -136.591, 1.13586, 178.067, 1.13586, -1.93313
15, 2700.00000, 126.507, -150.113, 0.147324, -133.757, 0.984276, 178.08, 0.984276, -1.92026
16, 0.00000, 126.466, -150.127, 0.151238, -137.549, 1.11188, 178.07, 1.11188, -1.93025
16, 900.00000, 126.448, -150.133, 0.167911, -137.908, 1.20787, 178.062, 1.20787, -1.93775
16, 1800.00000, 126.419, -150.138, 0.177005, -136.422, 1.25137, 178.055, 1.25137, -1.94525
16, 2700.00000, 126.407, -150.147, 0.163429, -139.734, 1.39502, 178.052, 1.39502, -1.94838
17, 0.00000, 126.363, -150.153, 0.202586, -135.369, 1.55038, 178.035, 1.55038, -1.96499
17, 900.00000, 126.421, -150.125, 0.236042, -126.825, 1.34889, 178.044, 1.34889, -1.95565
17, 1800.00000, 126.245, -150.146, 0.314632, -120.625, 1.71007, 177.995, 1.71007, -2.00508
17, 2700.00000, 126.119, -150.182, 0.385416, -122.604, 2.38163, 177.948, 2.38163, -2.05178
18, 0.00000, 126.23, -150.152, 0.463641, -121.482, 2.36839, 177.958, 2.36839, -2.0418
18, 900.00000, 126.287, -150.165, 0.464879, -126.773, 2.61339, 177.963, 2.61339, -2.03708
18, 1800.00000, 126.113, -150.205, 0.424903, -128.063, 2.75502, 177.934, 2.75502, -2.0655
18, 2700.00000, 126.144, -150.212, 0.444459, -130.523, 2.99678, 177.932, 2.99678, -2.06804
19, 0.00000, 125.979, -150.242, 0.403847, -129.837, 3.11524, 177.905, 3.11524, -2.09454
19, 900.00000, 126.092, -150.224, 0.399998, -131.422, 2.98937, 177.929, 2.98937, -2.07148
19, 1800.00000, 126.122, -150.218, 0.396846, -131.48, 2.93724, 177.936, 2.93724, -2.06432
19, 2700.00000, 126.149, -150.198, 0.380062, -128.171, 2.66546, 177.948, 2.66546, -2.05158
20, 0.00000, 126.223, -150.187, 0.366508, -129.38, 2.58197, 177.965, 2.58197, -2.0347
20, 900.00000, 126.234, -150.173, 0.375426, -126.109, 2.44512, 177.969, 2.44512, -2.03093
20, 1800.00000, 126.257, -150.172, 0.360074, -127.007, 2.42663, 177.976, 2.42663, -2.0244
20, 2700.00000, 126.302, -150.162, 0.327853, -127.563, 2.23671, 177.992, 2.23671, -2.00774
21, 0.00000, 126.419, -150.143, 0.32652, -129.202, 2.13422, 178.016, 2.13422, -1.98447
21, 900.00000, 126.33, -150.159, 0.300882, -128.899, 2.13421, 178.003, 2.13421, -1.99665
21, 1800.00000, 126.246, -150.17, 0.284127, -126.108, 2.17386, 177.99, 2.17386, -2.01043
21, 2700.00000, 126.349, -150.155, 0.281926, -129.156, 2.079, 178.01, 2.079, -1.98986
22, 0.00000, 126.422, -150.142, 0.269242, -130.489, 1.93736, 178.028, 1.93736, -1.97191
22, 900.00000, 126.44, -150.147, 0.266726, -133.673, 2.0346, 178.03, 2.0346, -1.97014
22, 1800.00000, 126.444, -150.141, 0.24186, -133.118, 1.83189, 178.038, 1.83189, -1.96174
22, 2700.00000, 126.484, -150.126, 0.230564, -130.281, 1.65218, 178.051, 1.65218, -1.94949
23, 0.00000, 126.547, -150.115, 0.199069, -133.484, 1.43454, 178.071, 1.43454, -1.92918
23, 900.00000, 126.604, -150.105, 0.19781, -134.589, 1.39505, 178.082, 1.39505, -1.91783
23, 1800.00000, 126.576, -150.113, 0.192328, -136.49, 1.39743, 178.078, 1.39743, -1.92182
23, 2700.00000, 126.612, -150.102, 0.174064, -135.172, 1.26401, 178.09, 1.26401, -1.91031
24, 0.00000, 126.622, -150.092, 0.136347, -134.335, 0.982767, 178.102, 0.982767, -1.89758
