hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
21, 0.00000, 124.774, -30.4002, 0.0602719, -145.645, 3.22193, -62.1502, 3.21445, 118.057
21, 900.00000, 124.791, -30.386, 0.0551821, -144.689, 3.21989, -62.1378, 3.21235, 118.051
21, 1800.00000, 124.817, -30.3678, 0.054122, -142.199, 3.27752, -62.1194, 3.26943, 118.061
21, 2700.00000, 124.88, -30.3627, 0.0509036, -143.993, 3.13523, -62.1166, 3.12784, 118.061
22, 0.00000, 125.004, -30.3457, 0.047536, -145.054, 2.92065, -62.1022, 2.91394, 118.077
22, 900.00000, 124.938, -30.3445, 0.0428979, -145.096, 3.06917, -62.102, 3.06229, 118.051
22, 1800.00000, 125.107, -30.3221, 0.0398191, -145.706, 2.76041, -62.0826, 2.75428, 118.076
22, 2700.00000, 125.281, -30.3009, 0.0410947, -145.425, 2.48712, -62.062, 2.48145, 118.12
23, 0.00000, 125.469, -30.2706, 0.0331811, -147.564, 2.15771, -62.0366, 2.15309, 118.133
23, 900.00000, 125.518, -30.2621, 0.0321098, -148.102, 2.09834, -62.0287, 2.09391, 118.14
23, 1800.00000, 125.493, -30.2655, 0.0296999, -149.288, 2.10192, -62.0331, 2.09764, 118.122
23, 2700.00000, 125.648, -30.2385, 0.0277903, -148.443, 1.89979, -62.0077, 1.89583, 118.153
24, 0.00000, 125.894, -30.2025, 0.0227535, -149.892, 1.47472, -61.9756, 1.47175, 118.195
