hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
8, 2700.00000, 0.0501181, 0.0311054, 3.86715E-005, -2.09246E-005
9, 0.00000, 0.0972219, 0.0603318, 5.47184E-005, -4.4881E-005
9, 900.00000, 0.0809601, 0.0502416, 5.23139E-005, -3.49012E-005
9, 1800.00000, 0.0738303, 0.0458316, 6.49683E-005, -3.59469E-005
9, 2700.00000, 0.135464, 0.0840474, 4.48394E-005, -6.53864E-005
10, 0.00000, 0.074966, 0.0465153, 3.91931E-005, -3.11727E-005
10, 900.00000, 0.14943, 0.0927123, 5.27007E-005, -7.16763E-005
10, 1800.00000, 0.0926217, 0.0574913, 7.30716E-005, -4.48653E-005
10, 2700.00000, 0.12798, 0.07945, 0.000100979, -7.25157E-005
11, 0.00000, 0.109769, 0.06818, 0.000121196, -7.63862E-005
11, 900.00000, 0.109189, 0.0678165, 0.000114565, -7.59262E-005
11, 1800.00000, 0.113561, 0.0705158, 0.000106384, -7.07294E-005
11, 2700.00000, 0.0663184, 0.0411982, 9.37035E-005, -4.11022E-005
12, 0.00000, 0.0871161, 0.0540964, 9.16614E-005, -4.86298E-005
12, 900.00000, 0.0847657, 0.0526543, 0.000109321, -5.41419E-005
12, 1800.00000, 0.0576508, 0.0358064, 7.30612E-005, -3.21638E-005
12, 2700.00000, 0.0576541, 0.035796, 5.89329E-005, -2.81384E-005
13, 0.00000, 0.0676369, 0.0419891, 6.15497E-005, -3.31853E-005
13, 900.00000, 0.0753752, 0.0468004, 7.9283E-005, -3.88268E-005
13, 1800.00000, 0.139955, 0.0869022, 0.000129658, -8.5072E-005
13, 2700.00000, 0.0832899, 0.0517178, 8.83759E-005, -4.45223E-005
14, 0.00000, 0.10827, 0.0672225, 0.000101768, -5.99126E-005
14, 900.00000, 0.0817564, 0.0507624, 8.30262E-005, -4.2895E-005
14, 1800.00000, 0.0686305, 0.0426227, 8.37265E-005, -3.78642E-005
14, 2700.00000, 0.0722132, 0.0448426, 8.00968E-005, -3.88266E-005
15, 0.00000, 0.0839673, 0.0521317, 7.97696E-005, -4.36576E-005
15, 900.00000, 0.117339, 0.0728359, 8.56746E-005, -6.23031E-005
15, 1800.00000, 0.0837129, 0.0519786, 8.44824E-005, -4.59698E-005
15, 2700.00000, 0.0624624, 0.0387766, 5.50263E-005, -3.12328E-005
16, 0.00000, 0.061175, 0.0379859, 6.59567E-005, -3.27135E-005
16, 900.00000, 0.0568491, 0.0353075, 6.90482E-005, -3.30355E-005
16, 1800.00000, 0.0663622, 0.0412179, 8.02674E-005, -4.05554E-005
16, 2700.00000, 0.108507, 0.0674015, 0.000136893, -7.06786E-005
17, 0.00000, 0.126617, 0.0786699, 0.000166874, -9.63245E-005
17, 900.00000, 0.124604, 0.0773927, 0.000116158, -9.4516E-005
17, 1800.00000, 0.254645, 0.158182, 0.000167165, -0.000263516
17, 2700.00000, 0.347991, 0.216372, 0.000372312, -0.000475012
18, 0.00000, 0.285405, 0.177495, 0.000335775, -0.000407946
18, 900.00000, 0.205904, 0.128149, 0.000402976, -0.000299303
18, 1800.00000, 0.265223, 0.165076, 0.000520598, -0.000389042
18, 2700.00000, 0.251153, 0.156407, 0.000598303, -0.000389998
19, 0.00000, 0.364481, 0.226932, 0.000758249, -0.000579818
19, 900.00000, 0.293552, 0.18278, 0.000661677, -0.000443003
19, 1800.00000, 0.280767, 0.174811, 0.00062988, -0.000416307
19, 2700.00000, 0.296087, 0.184242, 0.000523017, -0.000412732
20, 0.00000, 0.263081, 0.163693, 0.000483133, -0.000350621
20, 900.00000, 0.281305, 0.174976, 0.000423216, -0.00037101
20, 1800.00000, 0.275729, 0.171499, 0.000424815, -0.000355382
20, 2700.00000, 0.247313, 0.153785, 0.000360777, -0.000290831
21, 0.00000, 0.185957, 0.115639, 0.000300474, -0.00020672
21, 900.00000, 0.226614, 0.140896, 0.0003317, -0.000248794
21, 1800.00000, 0.31186, 0.193847, 0.000352719, -0.000353617
21, 2700.00000, 0.233098, 0.144908, 0.000323953, -0.000247123
22, 0.00000, 0.185758, 0.11547, 0.000267045, -0.000181519
22, 900.00000, 0.170741, 0.10616, 0.000286454, -0.000168883
22, 1800.00000, 0.15594, 0.0969264, 0.000231772, -0.000139095
22, 2700.00000, 0.158241, 0.0983217, 0.000192655, -0.000131606
23, 0.00000, 0.0987034, 0.0613157, 0.000123372, -6.85481E-005
23, 900.00000, 0.0770498, 0.0478652, 0.000100478, -5.16063E-005
23, 1800.00000, 0.0645218, 0.0400841, 8.91585E-005, -4.21711E-005
23, 2700.00000, 0.0716014, 0.0444703, 8.454E-005, -4.28825E-005
24, 0.00000, 0.0568871, 0.0353139, 5.11542E-005, -2.64874E-005
