hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
6, 2700.00000, 0.153924, 0.0952262, -3.5613E-005, 0.000146119
7, 0.00000, 0.16994, 0.105141, -5.41139E-005, 0.000143183
7, 900.00000, 0.230649, 0.142657, -0.000110171, 0.000216849
7, 1800.00000, 0.236621, 0.146386, -0.000130882, 0.000175919
7, 2700.00000, 0.164153, 0.101578, -5.28831E-005, 0.000122787
8, 0.00000, 0.124038, 0.0767496, -1.72274E-005, 0.000112861
8, 900.00000, 0.125421, 0.0775985, -1.56868E-005, 0.000120679
8, 1800.00000, 0.119594, 0.0740069, -1.82296E-005, 9.85328E-005
8, 2700.00000, 0.133872, 0.0828315, -2.1645E-005, 0.000122375
9, 0.00000, 0.138335, 0.085579, -1.91386E-005, 0.000142403
9, 900.00000, 0.136086, 0.0842015, -2.38079E-005, 0.000121673
9, 1800.00000, 0.160202, 0.0991058, -3.71113E-005, 0.000155361
9, 2700.00000, 0.136309, 0.0843154, -1.53431E-005, 0.000153127
10, 0.00000, 0.122185, 0.0755916, -1.22351E-005, 0.000123565
10, 900.00000, 0.14202, 0.0878638, -2.49097E-005, 0.000136766
10, 1800.00000, 0.158589, 0.098115, -3.83409E-005, 0.000144909
10, 2700.00000, 0.181037, 0.111974, -4.69959E-005, 0.000194782
11, 0.00000, 0.217737, 0.134573, -5.09741E-005, 0.000337466
11, 900.00000, 0.213922, 0.132203, -4.30016E-005, 0.0003481
11, 1800.00000, 0.198652, 0.122814, -4.6973E-005, 0.000268017
11, 2700.00000, 0.221773, 0.137135, -8.609E-005, 0.00025038
12, 0.00000, 0.191003, 0.118135, -5.72485E-005, 0.000204019
12, 900.00000, 0.220742, 0.136483, -7.64494E-005, 0.0002738
12, 1800.00000, 0.199013, 0.123087, -6.67854E-005, 0.000207656
12, 2700.00000, 0.169378, 0.104781, -4.45133E-005, 0.000162572
13, 0.00000, 0.161923, 0.100165, -3.53214E-005, 0.000164325
13, 900.00000, 0.178748, 0.110581, -5.56525E-005, 0.000161285
13, 1800.00000, 0.20184, 0.12484, -6.78209E-005, 0.000209234
13, 2700.00000, 0.183986, 0.113817, -5.78455E-005, 0.000170922
14, 0.00000, 0.185514, 0.114754, -5.67294E-005, 0.000182056
14, 900.00000, 0.179173, 0.110838, -5.32774E-005, 0.000169901
14, 1800.00000, 0.194589, 0.120368, -6.75817E-005, 0.000184362
14, 2700.00000, 0.184301, 0.114006, -5.57163E-005, 0.000179564
15, 0.00000, 0.17325, 0.107173, -4.59214E-005, 0.000169874
15, 900.00000, 0.168137, 0.104004, -3.87232E-005, 0.000175012
15, 1800.00000, 0.182147, 0.112659, -4.82653E-005, 0.000195523
15, 2700.00000, 0.157894, 0.0976591, -2.66727E-005, 0.000179115
16, 0.00000, 0.178312, 0.110285, -4.45304E-005, 0.000194731
16, 900.00000, 0.193657, 0.119753, -5.0976E-005, 0.000234258
16, 1800.00000, 0.200571, 0.12401, -5.15455E-005, 0.000261752
16, 2700.00000, 0.223621, 0.138284, -8.51271E-005, 0.000249216
17, 0.00000, 0.248362, 0.153501, -8.4817E-005, 0.000371957
17, 900.00000, 0.216089, 0.133487, -1.85723E-005, 0.000428922
17, 1800.00000, 0.273427, 0.168691, -4.10132E-006, 0.000762578
17, 2700.00000, 0.380283, 0.234371, -7.08816E-005, 0.00126427
18, 0.00000, 0.378216, 0.232865, 1.91429E-005, 0.00154558
18, 900.00000, 0.417553, 0.257101, -5.88829E-005, 0.00162435
18, 1800.00000, 0.439768, 0.270911, -0.000154081, 0.00152491
18, 2700.00000, 0.478442, 0.294692, -0.00021755, 0.00168407
19, 0.00000, 0.496922, 0.306191, -0.000308456, 0.00157602
19, 900.00000, 0.477274, 0.294132, -0.000277093, 0.00147734
19, 1800.00000, 0.469059, 0.289092, -0.000263006, 0.00144075
19, 2700.00000, 0.425764, 0.262451, -0.000179102, 0.00130573
20, 0.00000, 0.412706, 0.254455, -0.000174455, 0.00120373
20, 900.00000, 0.390812, 0.240925, -0.000113332, 0.00121631
20, 1800.00000, 0.387979, 0.23922, -0.000127869, 0.00114374
20, 2700.00000, 0.35782, 0.220732, -0.000114904, 0.000953483
21, 0.00000, 0.341725, 0.210825, -9.63683E-005, 0.000895237
21, 900.00000, 0.341567, 0.210787, -0.000120124, 0.00081984
21, 1800.00000, 0.34775, 0.214629, -0.000136828, 0.000803068
21, 2700.00000, 0.332841, 0.205453, -0.000124079, 0.000742667
22, 0.00000, 0.310355, 0.191619, -0.000105945, 0.000653315
22, 900.00000, 0.326, 0.201298, -0.000138763, 0.000649132
22, 1800.00000, 0.293572, 0.181334, -0.000111346, 0.00053418
22, 2700.00000, 0.264861, 0.163621, -7.66258E-005, 0.000478373
23, 0.00000, 0.230133, 0.142235, -6.43445E-005, 0.000344837
23, 900.00000, 0.223895, 0.138391, -5.96527E-005, 0.000329353
23, 1800.00000, 0.224242, 0.138619, -6.68751E-005, 0.000311241
23, 2700.00000, 0.202912, 0.125461, -5.28441E-005, 0.000259482
24, 0.00000, 0.157813, 0.0976227, -3.21297E-005, 0.000160005
