hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
16, 1800.00000, 0.225604, 0.139516, -8.70625E-005, 0.000247376
16, 2700.00000, 0.251528, 0.155569, -0.000125183, 0.000234839
17, 0.00000, 0.279366, 0.172704, -0.000137688, 0.000350803
17, 900.00000, 0.243074, 0.150205, -6.64602E-005, 0.000405211
17, 1800.00000, 0.307595, 0.189859, -8.53922E-005, 0.000719639
17, 2700.00000, 0.427829, 0.263819, -0.000216955, 0.00119222
18, 0.00000, 0.42553, 0.262173, -0.000140918, 0.00146065
18, 900.00000, 0.469781, 0.289445, -0.000239153, 0.00153592
18, 1800.00000, 0.494759, 0.30496, -0.000340174, 0.0014398
18, 2700.00000, 0.538274, 0.331733, -0.0004307, 0.00159026
19, 0.00000, 0.559052, 0.344652, -0.000526912, 0.0014845
19, 900.00000, 0.536942, 0.33107, -0.000479072, 0.00139284
19, 1800.00000, 0.527698, 0.325394, -0.00045868, 0.00135853
19, 2700.00000, 0.478988, 0.295407, -0.000346961, 0.00123106
20, 0.00000, 0.464292, 0.286396, -0.00033054, 0.00113507
20, 900.00000, 0.439667, 0.27118, -0.000260833, 0.0011472
20, 1800.00000, 0.436473, 0.269251, -0.000270159, 0.00107841
20, 2700.00000, 0.402534, 0.248423, -0.000234802, 0.000898874
21, 0.00000, 0.384426, 0.23727, -0.000206566, 0.000844822
21, 900.00000, 0.384241, 0.237214, -0.000226689, 0.000772642
21, 1800.00000, 0.391195, 0.241534, -0.000245296, 0.000755192
21, 2700.00000, 0.374419, 0.231202, -0.000223335, 0.000699418
22, 0.00000, 0.34912, 0.215627, -0.00019242, 0.000615722
22, 900.00000, 0.366715, 0.226512, -0.000230141, 0.000611671
22, 1800.00000, 0.330232, 0.204038, -0.000185989, 0.000503365
22, 2700.00000, 0.297934, 0.184107, -0.000139735, 0.000450793
23, 0.00000, 0.258862, 0.16003, -0.000111045, 0.000325257
23, 900.00000, 0.251844, 0.155704, -0.00010387, 0.000310829
23, 1800.00000, 0.252233, 0.155956, -0.00011027, 0.000293811
23, 2700.00000, 0.228237, 0.141149, -8.86265E-005, 0.000244819
24, 0.00000, 0.177506, 0.109822, -5.4049E-005, 0.000150992
