hour, t(sec), Irradiance,PanelkW,P_TFactor,Efficiency,Vreg,Vavg (DRC),volt-var,volt-watt,DRC,VV_DRC,watt-pf,watt-var,kW_out_desired,
34, 900.00000, 0.705, 0.705, 1, 0.861964, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.607685
34, 1800.00000, 0.705, 0.705, 1, 0.861964, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.607685
34, 2700.00000, 0.705, 0.705, 1, 0.861964, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.607685
35, 0.00000, 0.705, 0.705, 1, 0.861964, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.607685
35, 900.00000, 0.65565, 0.65565, 1, 0.859027, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.563221
35, 1800.00000, 0.65565, 0.65565, 1, 0.859027, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.563221
35, 2700.00000, 0.65565, 0.65565, 1, 0.859027, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.563221
36, 0.00000, 0.65565, 0.65565, 1, 0.859027, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.563221
36, 900.00000, 0.64155, 0.64155, 1, 0.858187, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.55057
36, 1800.00000, 0.64155, 0.64155, 1, 0.858187, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.55057
36, 2700.00000, 0.64155, 0.64155, 1, 0.858187, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.55057
37, 0.00000, 0.64155, 0.64155, 1, 0.858187, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.55057
37, 900.00000, 0.5781, 0.5781, 1, 0.854411, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.493935
37, 1800.00000, 0.5781, 0.5781, 1, 0.854411, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.493935
37, 2700.00000, 0.5781, 0.5781, 1, 0.854411, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.493935
38, 0.00000, 0.5781, 0.5781, 1, 0.854411, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.493935
38, 900.00000, 0.50055, 0.50055, 1, 0.849795, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.425365
38, 1800.00000, 0.50055, 0.50055, 1, 0.849795, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.425365
