hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
44, 900.00000, 0.058986, 0.0344306, 0.0589859, 0.0344303, 0.0589859, 0.0344304, -1.25785E-011, 1.23959E-012
44, 1800.00000, 0.0359742, 0.0344299, 0.0359743, 0.0344297, 0.0359743, 0.0344297, -6.82829E-012, 4.87089E-013
44, 2700.00000, 0.028857, 0.0344298, 0.028857, 0.0344295, 0.0288571, 0.0344296, -5.58691E-012, 3.78807E-013
45, 0.00000, 0.0251367, 0.0344297, 0.0251368, 0.0344295, 0.0251368, 0.0344295, -5.03995E-012, 3.38978E-013
45, 900.00000, 0.0236753, 0.0344297, 0.0236754, 0.0344294, 0.0236755, 0.0344295, -4.84432E-012, 3.26021E-013
45, 1800.00000, 0.0246022, 0.0344297, 0.0246022, 0.0344294, 0.0246023, 0.0344295, -4.96715E-012, 3.34064E-013
45, 2700.00000, 0.0216105, 0.0344296, 0.0216106, 0.0344294, 0.0216106, 0.0344295, -4.5864E-012, 3.10051E-013
46, 0.00000, 0.0205155, 0.0344296, 0.0205156, 0.0344294, 0.0205157, 0.0344295, -4.45845E-012, 3.02605E-013
46, 900.00000, 0.0192654, 0.0344296, 0.0192655, 0.0344294, 0.0192655, 0.0344295, -4.31984E-012, 2.94916E-013
46, 1800.00000, 0.0195672, 0.0344296, 0.0195673, 0.0344294, 0.0195673, 0.0344295, -4.35258E-012, 2.96694E-013
46, 2700.00000, 0.019718, 0.0344296, 0.0197181, 0.0344294, 0.0197182, 0.0344295, -4.36911E-012, 2.97602E-013
47, 0.00000, 0.0206233, 0.0344296, 0.0206234, 0.0344294, 0.0206234, 0.0344295, -4.47078E-012, 3.03304E-013
47, 900.00000, 0.0186231, 0.0344296, 0.0186232, 0.0344294, 0.0186232, 0.0344295, -4.25172E-012, 2.91284E-013
47, 1800.00000, 0.0191404, 0.0344296, 0.0191405, 0.0344294, 0.0191405, 0.0344295, -4.30642E-012, 2.9419E-013
47, 2700.00000, 0.0176101, 0.0344296, 0.0176102, 0.0344294, 0.0176102, 0.0344294, -4.14857E-012, 2.85966E-013
