hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
14, 2700.00000, 125.558, -30.2329, 0.0583217, -50.3317, 2.07589, -62.0123, 2.07589, 117.988
15, 0.00000, 125.626, -30.2263, 0.0521464, -53.3685, 1.95032, -62.0054, 1.95032, 117.995
15, 900.00000, 125.643, -30.2288, 0.0453851, -59.4946, 1.89244, -62.0069, 1.89244, 117.993
15, 1800.00000, 125.567, -30.2373, 0.0550672, -54.4527, 2.0514, -62.0152, 2.0514, 117.985
15, 2700.00000, 125.697, -30.2304, 0.0493447, -60.0793, 1.77655, -62.0078, 1.77655, 117.992
16, 0.00000, 125.566, -30.2427, 0.0568157, -54.242, 2.00828, -62.0202, 2.00828, 117.98
16, 900.00000, 125.447, -30.2631, 0.063183, -54.1763, 2.18325, -62.0394, 2.18325, 117.961
16, 1800.00000, 125.388, -30.2757, 0.0640467, -56.0416, 2.26231, -62.0511, 2.26231, 117.949
16, 2700.00000, 125.339, -30.2556, 0.0676675, -49.7742, 2.52311, -62.0338, 2.52311, 117.966
17, 0.00000, 125.142, -30.2979, 0.0733836, -55.6522, 2.80675, -62.071, 2.80675, 117.929
17, 900.00000, 125.278, -30.3152, 0.0642451, -73.578, 2.43979, -62.0832, 2.43979, 117.917
17, 1800.00000, 124.894, -30.3885, 0.0739665, -87.8756, 3.09661, -62.1481, 3.09661, 117.852
17, 2700.00000, 124.284, -30.4604, 0.0962543, -79.585, 4.32797, -62.2151, 4.32797, 117.785
18, 0.00000, 124.207, -30.5201, 0.109734, -87.1038, 4.30808, -62.266, 4.30808, 117.734
18, 900.00000, 123.975, -30.5354, 0.12569, -73.7254, 4.7648, -62.2839, 4.7648, 117.716
18, 1800.00000, 123.864, -30.5228, 0.122281, -68.5218, 5.02248, -62.2762, 5.02248, 117.724
18, 2700.00000, 123.655, -30.5398, 0.137527, -63.858, 5.47324, -62.2927, 5.47324, 117.707
19, 0.00000, 123.627, -30.5103, 0.127774, -61.9312, 5.68545, -62.2677, 5.68545, 117.732
19, 900.00000, 123.741, -30.5, 0.130295, -60.5614, 5.45577, -62.2586, 5.45577, 117.741
19, 1800.00000, 123.795, -30.4937, 0.129039, -60.6834, 5.35961, -62.2522, 5.35961, 117.748
19, 2700.00000, 124.067, -30.4666, 0.11185, -66.5121, 4.85445, -62.2251, 4.85445, 117.775
20, 0.00000, 124.173, -30.447, 0.111331, -64.5693, 4.70126, -62.2069, 4.70126, 117.793
20, 900.00000, 124.293, -30.4459, 0.102809, -71.6424, 4.44776, -62.203, 4.44776, 117.797
20, 1800.00000, 124.342, -30.4292, 0.101746, -69.2313, 4.41351, -62.1884, 4.41351, 117.812
20, 2700.00000, 124.541, -30.3968, 0.0942142, -68.0904, 4.06378, -62.1586, 4.06378, 117.841
21, 0.00000, 124.644, -30.386, 0.0966493, -66.4029, 3.87804, -62.1486, 3.87804, 117.851
21, 900.00000, 124.661, -30.3715, 0.0903703, -65.1704, 3.87539, -62.1363, 3.87539, 117.864
21, 1800.00000, 124.685, -30.3524, 0.0813363, -67.5852, 3.94441, -62.1182, 3.94441, 117.882
21, 2700.00000, 124.754, -30.3485, 0.0862352, -63.8763, 3.77329, -62.1152, 3.77329, 117.885
22, 0.00000, 124.887, -30.3327, 0.0844757, -62.5676, 3.51484, -62.1009, 3.51484, 117.899
22, 900.00000, 124.815, -30.3311, 0.092167, -57.3578, 3.69399, -62.1002, 3.69399, 117.9
22, 1800.00000, 124.996, -30.31, 0.082182, -58.2577, 3.32184, -62.0812, 3.32184, 117.919
22, 2700.00000, 125.181, -30.2899, 0.0717931, -63.0238, 2.99252, -62.0609, 2.99252, 117.939
23, 0.00000, 125.382, -30.2614, 0.0670624, -58.8689, 2.59593, -62.0358, 2.59593, 117.964
23, 900.00000, 125.434, -30.2533, 0.0679825, -57.8599, 2.52452, -62.0274, 2.52452, 117.973
23, 1800.00000, 125.409, -30.2567, 0.0696627, -55.3375, 2.52889, -62.0315, 2.52889, 117.968
23, 2700.00000, 125.572, -30.2305, 0.061133, -56.7525, 2.28539, -62.0068, 2.28539, 117.993
24, 0.00000, 125.835, -30.1963, 0.0467479, -58.1198, 1.77367, -61.9755, 1.77367, 118.025
