hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
6, 2700.00000, 0.946132, 0.585827, 0.451748, 0.279287, 0.971354, 0.600094, 0.00058298, 0.000344255
7, 0.00000, 1.02109, 0.632099, 0.498486, 0.308186, 0.957024, 0.59129, 0.000550237, 0.00036575
7, 900.00000, 1.36342, 0.843672, 0.620302, 0.383222, 1.146, 0.707498, 0.000913175, 0.000710795
7, 1800.00000, 1.37692, 0.851871, 0.669554, 0.413778, 1.07693, 0.665023, 0.0007676, 0.00066074
7, 2700.00000, 0.986883, 0.61095, 0.448397, 0.277236, 0.863428, 0.533569, 0.000510143, 0.00037561
8, 0.00000, 0.805576, 0.498847, 0.453791, 0.280693, 0.927788, 0.573369, 0.000433194, 0.00020291
8, 900.00000, 0.824688, 0.510715, 0.425882, 0.263397, 0.937375, 0.579212, 0.000498697, 0.000253164
8, 1800.00000, 0.78187, 0.484192, 0.374703, 0.231769, 0.81707, 0.505043, 0.000411709, 0.000238334
8, 2700.00000, 0.870957, 0.539335, 0.406189, 0.251185, 0.902452, 0.557641, 0.000514053, 0.00030711
9, 0.00000, 0.911374, 0.564297, 0.529741, 0.327617, 1.06085, 0.65536, 0.000536539, 0.000245578
9, 900.00000, 0.880211, 0.54499, 0.485551, 0.300317, 0.951113, 0.587742, 0.000448637, 0.000235222
9, 1800.00000, 1.0206, 0.63183, 0.519823, 0.321404, 1.03553, 0.639685, 0.000593462, 0.00035385
9, 2700.00000, 0.910659, 0.56383, 0.618055, 0.382232, 1.17477, 0.725627, 0.000568242, 0.000187767
10, 0.00000, 0.820313, 0.508014, 0.441372, 0.272987, 0.972931, 0.601138, 0.000520456, 0.000245365
10, 900.00000, 0.923378, 0.57158, 0.664096, 0.410743, 1.12402, 0.694485, 0.000418845, 0.000128899
10, 1800.00000, 1.00646, 0.623025, 0.561886, 0.347467, 1.03412, 0.638902, 0.000505773, 0.000285161
10, 2700.00000, 1.14853, 0.710825, 0.695619, 0.430055, 1.23981, 0.765594, 0.000634056, 0.000313825
11, 0.00000, 1.40065, 0.866925, 0.730112, 0.450974, 1.55628, 0.959773, 0.0013236, 0.000698153
11, 900.00000, 1.3839, 0.856642, 0.720545, 0.445041, 1.5896, 0.980184, 0.00140973, 0.000714288
11, 1800.00000, 1.25461, 0.776579, 0.698404, 0.431563, 1.409, 0.869449, 0.000986105, 0.00049013
11, 2700.00000, 1.35192, 0.836652, 0.633322, 0.391245, 1.25358, 0.773719, 0.000994795, 0.000683693
12, 0.00000, 1.17734, 0.728724, 0.617888, 0.381908, 1.18747, 0.733209, 0.00073816, 0.000440015
12, 900.00000, 1.35561, 0.838941, 0.675861, 0.41753, 1.34743, 0.831483, 0.0010328, 0.000639191
12, 1800.00000, 1.21456, 0.75178, 0.563616, 0.348277, 1.13957, 0.703601, 0.000828323, 0.000561864
12, 2700.00000, 1.04595, 0.647536, 0.500262, 0.309251, 1.02516, 0.633226, 0.000636785, 0.000405551
13, 0.00000, 1.02529, 0.634771, 0.508508, 0.314375, 1.05577, 0.652104, 0.000640521, 0.000379357
13, 900.00000, 1.11056, 0.687394, 0.563197, 0.348189, 1.04354, 0.644611, 0.000603833, 0.000404073
13, 1800.00000, 1.25429, 0.776101, 0.769212, 0.475497, 1.28779, 0.795139, 0.000637912, 0.000344536
13, 2700.00000, 1.14461, 0.708432, 0.593586, 0.366966, 1.08532, 0.670352, 0.000623977, 0.000412119
14, 0.00000, 1.15798, 0.716657, 0.657398, 0.406425, 1.16216, 0.717745, 0.000609825, 0.000356334
14, 900.00000, 1.11797, 0.691984, 0.579578, 0.35831, 1.08182, 0.668201, 0.000623143, 0.000397472
14, 1800.00000, 1.20356, 0.744896, 0.580742, 0.358951, 1.09316, 0.6751, 0.000723583, 0.00051225
14, 2700.00000, 1.15373, 0.71412, 0.567427, 0.350754, 1.09128, 0.673966, 0.000691034, 0.000462086
15, 0.00000, 1.0931, 0.676629, 0.572271, 0.353805, 1.09041, 0.673492, 0.000622848, 0.000379172
15, 900.00000, 1.07354, 0.664494, 0.642205, 0.397081, 1.17154, 0.72356, 0.000586967, 0.000287597
15, 1800.00000, 1.14977, 0.711694, 0.590696, 0.365126, 1.16264, 0.717917, 0.000732003, 0.00043989
15, 2700.00000, 1.02615, 0.635383, 0.487386, 0.301277, 1.10318, 0.681233, 0.000750738, 0.000428522
16, 0.00000, 1.13162, 0.700544, 0.527894, 0.326263, 1.12365, 0.693824, 0.000792365, 0.000500794
16, 900.00000, 1.23139, 0.762275, 0.550239, 0.33996, 1.21652, 0.75089, 0.000984163, 0.000632752
16, 1800.00000, 1.27937, 0.791952, 0.588085, 0.363304, 1.30249, 0.803756, 0.00108571, 0.000668617
16, 2700.00000, 1.38317, 0.855834, 0.739584, 0.457015, 1.32556, 0.818161, 0.000875461, 0.00056775
17, 0.00000, 1.56324, 0.967201, 0.836636, 0.516698, 1.62868, 1.00428, 0.00134369, 0.000766416
17, 900.00000, 1.44414, 0.89413, 0.76265, 0.470914, 1.82317, 1.12326, 0.00192059, 0.000890836
17, 1800.00000, 1.84741, 1.1435, 1.20203, 0.741555, 2.63452, 1.61962, 0.00343336, 0.0012279
17, 2700.00000, 2.48484, 1.53658, 1.66047, 1.02303, 3.34721, 2.05381, 0.00492456, 0.00173156
18, 0.00000, 2.54135, 1.57309, 1.50334, 0.925465, 3.65504, 2.23855, 0.0075237, 0.00299669
18, 900.00000, 2.72763, 1.68781, 1.3942, 0.857688, 3.49696, 2.14206, 0.00739165, 0.00349292
18, 1800.00000, 2.8025, 1.73273, 1.58691, 0.97676, 3.41676, 2.09486, 0.00595405, 0.00271171
18, 2700.00000, 3.02033, 1.86684, 1.63624, 1.00664, 3.51187, 2.15221, 0.00646343, 0.00320557
19, 0.00000, 3.08428, 1.90481, 1.95352, 1.20247, 3.56392, 2.18559, 0.00504243, 0.00218569
19, 900.00000, 2.96457, 1.83161, 1.73726, 1.06945, 3.34995, 2.05494, 0.00505535, 0.00244532
19, 1800.00000, 2.91575, 1.80161, 1.68819, 1.03931, 3.29512, 2.02154, 0.00499704, 0.00244089
19, 2700.00000, 2.67645, 1.65436, 1.63194, 1.00516, 3.2197, 1.97599, 0.00461976, 0.00198924
20, 0.00000, 2.5866, 1.59903, 1.52303, 0.938221, 3.04821, 1.87153, 0.00430256, 0.00196563
20, 900.00000, 2.48825, 1.53868, 1.52028, 0.936621, 3.13875, 1.92661, 0.00460209, 0.00189284
20, 1800.00000, 2.45392, 1.51735, 1.50048, 0.924559, 3.03172, 1.86164, 0.00418655, 0.00175307
20, 2700.00000, 2.25647, 1.39547, 1.36598, 0.84209, 2.75358, 1.69228, 0.00346619, 0.00148292
21, 0.00000, 2.16137, 1.33712, 1.18178, 0.72851, 2.58317, 1.58781, 0.00350394, 0.00167791
21, 900.00000, 2.13647, 1.32129, 1.28041, 0.789605, 2.53191, 1.55713, 0.00289358, 0.00128908
21, 1800.00000, 2.16225, 1.33667, 1.50161, 0.92618, 2.64834, 1.62902, 0.00247505, 0.000862224
21, 2700.00000, 2.06988, 1.28003, 1.27738, 0.787946, 2.42985, 1.49501, 0.00249977, 0.00109288
22, 0.00000, 1.93155, 1.19482, 1.11366, 0.687094, 2.2231, 1.36839, 0.00231919, 0.0011085
22, 900.00000, 2.00359, 1.23916, 1.11074, 0.685229, 2.16931, 1.33541, 0.00226018, 0.00120656
22, 1800.00000, 1.80666, 1.11761, 1.00499, 0.620255, 1.97132, 1.21429, 0.00186907, 0.000981521
22, 2700.00000, 1.64863, 1.0201, 0.948912, 0.585825, 1.90208, 1.17194, 0.00170749, 0.000812991
23, 0.00000, 1.42263, 0.880516, 0.729812, 0.450725, 1.54321, 0.951684, 0.00130527, 0.000719155
23, 900.00000, 1.38502, 0.857327, 0.663934, 0.410018, 1.47545, 0.909977, 0.0013055, 0.000757711
23, 1800.00000, 1.37687, 0.852262, 0.634286, 0.391703, 1.40652, 0.86761, 0.00124914, 0.000769565
23, 2700.00000, 1.24866, 0.77297, 0.605787, 0.374258, 1.30956, 0.80813, 0.00100989, 0.000593233
24, 0.00000, 0.973472, 0.602765, 0.473698, 0.292841, 1.03033, 0.636402, 0.00062821, 0.000361622
