hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
8, 1800.00000, 0.0909347, 0.0562571, -2.67405E-005, 8.2662E-005
8, 2700.00000, 0.101792, 0.0629604, -3.16574E-005, 0.00010506
9, 0.00000, 0.105203, 0.0650611, -4.71397E-005, 0.000108418
9, 900.00000, 0.103478, 0.0640083, -3.53284E-005, 9.97436E-005
9, 1800.00000, 0.121803, 0.0753248, -3.871E-005, 0.000136772
9, 2700.00000, 0.10368, 0.0641147, -6.06808E-005, 0.000103107
10, 0.00000, 0.092924, 0.0574717, -4.1788E-005, 9.22012E-005
10, 900.00000, 0.108006, 0.0668071, -5.18863E-005, 9.61016E-005
10, 1800.00000, 0.120574, 0.0745759, -3.75965E-005, 0.000125864
10, 2700.00000, 0.137655, 0.0851137, -5.70102E-005, 0.000161102
11, 0.00000, 0.165599, 0.102291, -0.000101422, 0.000274679
11, 900.00000, 0.162713, 0.100497, -0.000110927, 0.00027467
11, 1800.00000, 0.151077, 0.0933632, -8.40109E-005, 0.000215726
11, 2700.00000, 0.168582, 0.1042, -4.67376E-005, 0.000247533
12, 0.00000, 0.145222, 0.0897874, -5.0489E-005, 0.00018405
12, 900.00000, 0.167823, 0.103714, -6.49326E-005, 0.000251426
12, 1800.00000, 0.151292, 0.0935361, -4.04821E-005, 0.000202769
12, 2700.00000, 0.128775, 0.0796357, -3.68265E-005, 0.000150764
13, 0.00000, 0.123118, 0.076132, -4.20739E-005, 0.000143882
13, 900.00000, 0.135882, 0.0840356, -3.09368E-005, 0.000156226
13, 1800.00000, 0.153454, 0.094883, -5.40794E-005, 0.000184856
13, 2700.00000, 0.139866, 0.0864962, -3.33299E-005, 0.000164787
14, 0.00000, 0.141039, 0.0872164, -4.40685E-005, 0.000164079
14, 900.00000, 0.136213, 0.0842356, -3.64327E-005, 0.000159183
14, 1800.00000, 0.147914, 0.0914634, -2.99312E-005, 0.000186236
14, 2700.00000, 0.140109, 0.0866385, -3.48212E-005, 0.000172672
15, 0.00000, 0.13172, 0.0814551, -3.98762E-005, 0.000153624
15, 900.00000, 0.127851, 0.0790597, -5.23751E-005, 0.000142669
15, 1800.00000, 0.138488, 0.0856222, -4.76864E-005, 0.000174593
15, 2700.00000, 0.12007, 0.074233, -4.99199E-005, 0.000149634
16, 0.00000, 0.135573, 0.0838151, -4.50407E-005, 0.00017652
16, 900.00000, 0.147242, 0.0910046, -5.31509E-005, 0.000213609
16, 1800.00000, 0.15251, 0.0942447, -6.46334E-005, 0.000231699
16, 2700.00000, 0.169996, 0.105083, -4.99459E-005, 0.000239804
17, 0.00000, 0.188847, 0.116649, -9.71793E-005, 0.000325254
17, 900.00000, 0.164422, 0.101492, -0.000152786, 0.000313991
17, 1800.00000, 0.208189, 0.128328, -0.000318268, 0.000498793
17, 2700.00000, 0.289567, 0.178276, -0.000509337, 0.000865307
18, 0.00000, 0.288193, 0.177178, -0.000638052, 0.0010323
18, 900.00000, 0.317975, 0.195492, -0.000589613, 0.00120156
18, 1800.00000, 0.334761, 0.205969, -0.000534963, 0.00116263
18, 2700.00000, 0.364107, 0.223961, -0.00054675, 0.00134797
19, 0.00000, 0.378101, 0.232743, -0.00052531, 0.00125574
19, 900.00000, 0.3631, 0.223533, -0.000465205, 0.00121085
19, 1800.00000, 0.356858, 0.2197, -0.000452516, 0.00118152
19, 2700.00000, 0.324023, 0.199532, -0.000457053, 0.00100231
20, 0.00000, 0.314036, 0.193428, -0.000405387, 0.000945643
20, 900.00000, 0.297486, 0.183194, -0.000450586, 0.000894777
20, 1800.00000, 0.295281, 0.181887, -0.000413405, 0.000857202
20, 2700.00000, 0.272286, 0.167816, -0.000338756, 0.000722327
21, 0.00000, 0.260026, 0.160266, -0.000301924, 0.000697852
21, 900.00000, 0.259872, 0.160243, -0.0002797, 0.000638363
21, 1800.00000, 0.264582, 0.163193, -0.000298339, 0.000595906
21, 2700.00000, 0.253197, 0.15618, -0.000251386, 0.000582484
22, 0.00000, 0.23608, 0.145656, -0.000211178, 0.000524675
22, 900.00000, 0.247921, 0.152975, -0.000185861, 0.000556689
22, 1800.00000, 0.223265, 0.13782, -0.000156365, 0.000452826
22, 2700.00000, 0.201463, 0.124379, -0.000155445, 0.000382445
23, 0.00000, 0.175011, 0.10811, -9.90995E-005, 0.000293221
23, 900.00000, 0.170262, 0.105178, -9.01301E-005, 0.000285701
23, 1800.00000, 0.170508, 0.105342, -7.76426E-005, 0.000280917
23, 2700.00000, 0.154296, 0.0953546, -6.90608E-005, 0.000228154
24, 0.00000, 0.12, 0.0742056, -4.41587E-005, 0.000138205
