hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
8, 1800.00000, 125.854, -30.1997, 125.718, 89.9198, 0.180273, 63.6828, 0.874698, -62.0703, 0.876878, 58.1679, 0.872634, 178.173
8, 2700.00000, 125.809, -30.198, 125.665, 89.9361, 0.20091, 63.4088, 0.972629, -62.0775, 0.975233, 58.1885, 0.970016, 178.189
9, 0.00000, 125.764, -30.2062, 125.479, 89.9204, 0.2247, 63.0605, 1.10497, -62.0961, 1.10933, 58.1786, 1.10256, 178.237
9, 900.00000, 125.799, -30.1975, 125.62, 89.9258, 0.198135, 63.4445, 0.958656, -62.0764, 0.961509, 58.1778, 0.956394, 178.199
9, 1800.00000, 125.62, -30.2222, 125.494, 89.9254, 0.217156, 63.6876, 1.03657, -62.1085, 1.03935, 58.1807, 1.03342, 178.17
9, 2700.00000, 125.689, -30.2302, 125.27, 89.8866, 0.242186, 62.9875, 1.20946, -62.128, 1.21564, 58.149, 1.20748, 178.265
10, 0.00000, 125.813, -30.2105, 125.522, 89.912, 0.217043, 63.0804, 1.0782, -62.0985, 1.08252, 58.1684, 1.07601, 178.234
10, 900.00000, 125.72, -30.2124, 125.398, 89.8944, 0.213484, 63.2937, 1.04578, -62.0975, 1.05016, 58.1499, 1.04406, 178.235
10, 1800.00000, 125.651, -30.2139, 125.522, 89.9227, 0.206643, 63.7444, 0.982092, -62.0964, 0.984712, 58.1756, 0.979359, 178.173
10, 2700.00000, 125.511, -30.2301, 125.296, 89.9183, 0.242971, 63.4763, 1.16247, -62.1281, 1.16661, 58.1794, 1.15913, 178.203
11, 0.00000, 125.188, -30.2883, 124.834, 89.9185, 0.340087, 63.1201, 1.65567, -62.2319, 1.66469, 58.2007, 1.64933, 178.256
11, 900.00000, 125.189, -30.2944, 124.767, 89.9135, 0.353873, 63.0254, 1.73629, -62.2441, 1.74684, 58.1988, 1.72992, 178.281
11, 1800.00000, 125.381, -30.2558, 125.057, 89.9222, 0.298302, 63.2592, 1.44872, -62.1817, 1.45585, 58.1956, 1.44401, 178.253
11, 2700.00000, 125.228, -30.2702, 125.217, 89.9301, 0.259782, 64.2412, 1.20562, -62.1772, 1.20828, 58.1931, 1.20019, 178.118
12, 0.00000, 125.481, -30.2324, 125.356, 89.9342, 0.242811, 63.815, 1.14815, -62.1323, 1.15144, 58.1952, 1.1441, 178.174
12, 900.00000, 125.251, -30.2672, 125.126, 89.9308, 0.281377, 63.8458, 1.32891, -62.1826, 1.33313, 58.1989, 1.32334, 178.167
12, 1800.00000, 125.43, -30.2386, 125.4, 89.9429, 0.239111, 64.0924, 1.11546, -62.1371, 1.11784, 58.2025, 1.11092, 178.139
12, 2700.00000, 125.641, -30.2106, 125.558, 89.9452, 0.217308, 63.8466, 1.02732, -62.0987, 1.02972, 58.2008, 1.02386, 178.168
13, 0.00000, 125.664, -30.2108, 125.514, 89.9409, 0.226451, 63.4836, 1.08598, -62.102, 1.08915, 58.1987, 1.08262, 178.194
13, 900.00000, 125.536, -30.2247, 125.515, 89.9315, 0.208277, 64.1545, 0.967003, -62.1076, 0.968762, 58.1845, 0.963607, 178.129
13, 1800.00000, 125.421, -30.232, 125.281, 89.9242, 0.240229, 63.7747, 1.12582, -62.129, 1.12913, 58.1843, 1.12214, 178.174
13, 2700.00000, 125.531, -30.2203, 125.498, 89.9382, 0.21489, 63.9951, 0.998146, -62.1072, 1.0001, 58.1929, 0.994591, 178.141
14, 0.00000, 125.496, -30.2289, 125.39, 89.9244, 0.225462, 63.8734, 1.05866, -62.1195, 1.06139, 58.1815, 1.0552, 178.159
14, 900.00000, 125.533, -30.2257, 125.472, 89.9308, 0.217291, 63.9707, 1.01728, -62.1132, 1.0195, 58.186, 1.01379, 178.145
14, 1800.00000, 125.434, -30.236, 125.457, 89.9367, 0.220024, 64.223, 1.0134, -62.1243, 1.01498, 58.1918, 1.00934, 178.112
14, 2700.00000, 125.507, -30.2269, 125.47, 89.9387, 0.223256, 63.902, 1.04276, -62.1171, 1.04486, 58.1953, 1.03888, 178.14
15, 0.00000, 125.575, -30.2204, 125.471, 89.9332, 0.222395, 63.7085, 1.05192, -62.1101, 1.05459, 58.1899, 1.04848, 178.166
15, 900.00000, 125.588, -30.2227, 125.366, 89.9184, 0.233394, 63.4288, 1.12262, -62.117, 1.12658, 58.1779, 1.11959, 178.206
15, 1800.00000, 125.51, -30.2307, 125.376, 89.9339, 0.241916, 63.594, 1.15028, -62.1291, 1.15368, 58.1945, 1.14635, 178.18
15, 2700.00000, 125.637, -30.2234, 125.414, 89.9351, 0.248094, 63.1785, 1.20865, -62.1249, 1.21306, 58.1981, 1.20495, 178.218
16, 0.00000, 125.509, -30.2359, 125.391, 89.9356, 0.244065, 63.5942, 1.16379, -62.1351, 1.16709, 58.1966, 1.1596, 178.173
16, 900.00000, 125.383, -30.2554, 125.258, 89.9354, 0.269404, 63.5374, 1.28629, -62.1659, 1.29024, 58.2018, 1.2811, 178.171
16, 1800.00000, 125.318, -30.2675, 125.139, 89.93, 0.289072, 63.4305, 1.3886, -62.1871, 1.39365, 58.2008, 1.38297, 178.189
16, 2700.00000, 125.28, -30.2488, 125.229, 89.939, 0.258975, 63.8809, 1.20096, -62.1557, 1.20391, 58.2027, 1.19592, 178.146
17, 0.00000, 125.061, -30.2886, 124.821, 89.9311, 0.337177, 63.3632, 1.60775, -62.229, 1.61489, 58.2118, 1.60058, 178.213
17, 900.00000, 125.167, -30.3029, 124.498, 89.9202, 0.423324, 62.5248, 2.11503, -62.2833, 2.1329, 58.2221, 2.10777, 178.391
17, 1800.00000, 124.736, -30.3716, 123.515, 89.8868, 0.590525, 62.3029, 2.97372, -62.4306, 3.01655, 58.2258, 2.96561, 178.617
17, 2700.00000, 124.095, -30.44, 122.739, 89.887, 0.716187, 62.5417, 3.54582, -62.5582, 3.60477, 58.253, 3.53174, 178.679
18, 0.00000, 123.973, -30.494, 122.207, 89.8918, 0.859825, 62.403, 4.31151, -62.6788, 4.40282, 58.2906, 4.2939, 178.866
18, 900.00000, 123.753, -30.5098, 122.403, 89.9231, 0.829192, 62.6639, 4.10348, -62.6823, 4.17633, 58.3134, 4.07794, 178.706
18, 1800.00000, 123.666, -30.5002, 122.57, 89.9054, 0.75351, 62.8921, 3.68043, -62.638, 3.73571, 58.2773, 3.65698, 178.573
18, 2700.00000, 123.455, -30.5166, 122.495, 89.9247, 0.771458, 63.0092, 3.7363, -62.6614, 3.78853, 58.3003, 3.70786, 178.522
19, 0.00000, 123.447, -30.4901, 122.573, 89.9042, 0.711016, 63.1695, 3.39994, -62.6082, 3.44351, 58.2658, 3.37663, 178.472
19, 900.00000, 123.564, -30.4799, 122.795, 89.9221, 0.691419, 63.1745, 3.30986, -62.5894, 3.3489, 58.2801, 3.2857, 178.438
19, 1800.00000, 123.62, -30.4738, 122.857, 89.9257, 0.685061, 63.1551, 3.28361, -62.5793, 3.32177, 58.2821, 3.25977, 178.435
19, 2700.00000, 123.892, -30.447, 122.938, 89.9147, 0.675677, 62.9432, 3.27983, -62.548, 3.32243, 58.2705, 3.26042, 178.512
20, 0.00000, 124.006, -30.4282, 123.16, 89.9282, 0.64417, 62.9732, 3.12032, -62.5149, 3.15769, 58.2766, 3.10155, 178.481
20, 900.00000, 124.113, -30.4262, 123.023, 89.9176, 0.677259, 62.7477, 3.32396, -62.5259, 3.3706, 58.2743, 3.30696, 178.577
20, 1800.00000, 124.172, -30.4104, 123.187, 89.9246, 0.645553, 62.8056, 3.1546, -62.4971, 3.19588, 58.2739, 3.13837, 178.544
20, 2700.00000, 124.387, -30.3799, 123.527, 89.9291, 0.584994, 62.8257, 2.85714, -62.4373, 2.89002, 58.265, 2.84317, 178.49
21, 0.00000, 124.493, -30.369, 123.712, 89.9483, 0.572317, 62.8014, 2.79992, -62.4213, 2.83012, 58.2818, 2.78517, 178.47
21, 900.00000, 124.523, -30.3563, 123.811, 89.9347, 0.530996, 62.927, 2.5796, -62.3891, 2.60514, 58.2584, 2.56705, 178.43
21, 1800.00000, 124.551, -30.3384, 123.764, 89.9206, 0.51683, 62.9052, 2.50374, -62.364, 2.52961, 58.2414, 2.49371, 178.455
21, 2700.00000, 124.625, -30.3345, 123.978, 89.9387, 0.497425, 62.9683, 2.40662, -62.352, 2.4286, 58.2552, 2.39546, 178.408
22, 0.00000, 124.765, -30.3193, 124.202, 89.9484, 0.467897, 62.9818, 2.2654, -62.3233, 2.28394, 58.2586, 2.25469, 178.377
22, 900.00000, 124.701, -30.3182, 124.297, 89.9602, 0.449275, 63.1982, 2.14533, -62.3129, 2.15989, 58.2653, 2.13381, 178.316
22, 1800.00000, 124.892, -30.2984, 124.507, 89.9533, 0.409408, 63.2063, 1.96102, -62.2753, 1.97331, 58.2504, 1.95154, 178.301
22, 2700.00000, 125.077, -30.2785, 124.59, 89.9509, 0.401135, 62.968, 1.94709, -62.2509, 1.96064, 58.2468, 1.93918, 178.346
23, 0.00000, 125.296, -30.2517, 124.99, 89.9584, 0.33401, 63.1919, 1.61009, -62.1943, 1.61828, 58.2395, 1.6036, 178.276
23, 900.00000, 125.35, -30.2436, 125.077, 89.9682, 0.327241, 63.171, 1.57739, -62.1816, 1.58481, 58.2477, 1.57084, 178.268
23, 1800.00000, 125.33, -30.2476, 125.136, 89.965, 0.310944, 63.398, 1.48616, -62.1779, 1.49205, 58.2405, 1.47969, 178.229
23, 2700.00000, 125.498, -30.2221, 125.283, 89.9665, 0.286131, 63.2945, 1.37331, -62.1417, 1.37869, 58.2373, 1.36812, 178.243
24, 0.00000, 125.776, -30.1898, 125.597, 89.9581, 0.22581, 63.4053, 1.08824, -62.0823, 1.0917, 58.2164, 1.08505, 178.226
