hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
17, 2700.00000, 126.146, -150.188, 125.005, 89.7168, 0.371677, -118.509, 2.38162, 177.948, 0.0283069, 57.8592, 2.29446, -5.98156
18, 0.00000, 126.256, -150.158, 124.782, 89.6985, 0.450698, -118.058, 2.36838, 177.958, 0.0232459, 57.8307, 2.27282, -6.6248
18, 900.00000, 126.316, -150.172, 124.9, 89.7375, 0.447673, -123.213, 2.61339, 177.963, 0.0167702, 57.864, 2.50462, -5.86742
18, 1800.00000, 126.144, -150.212, 124.926, 89.7302, 0.40596, -124.015, 2.75498, 177.935, 0.0216055, 57.8548, 2.64887, -5.44614
18, 2700.00000, 126.178, -150.219, 124.941, 89.7436, 0.422428, -126.444, 2.99677, 177.932, 0.0204633, 57.8583, 2.88023, -5.19124
19, 0.00000, 126.014, -150.251, 124.965, 89.7263, 0.381304, -125.109, 3.1152, 177.905, 0.0296928, 57.8438, 3.00537, -5.02104
19, 900.00000, 126.126, -150.232, 125.077, 89.7531, 0.377473, -126.944, 2.98938, 177.929, 0.0238976, 57.8733, 2.87959, -4.94577
19, 1800.00000, 126.155, -150.226, 125.109, 89.7589, 0.374681, -127.051, 2.93724, 177.936, 0.022851, 57.8817, 2.82859, -4.95007
19, 2700.00000, 126.179, -150.205, 125.132, 89.7514, 0.361628, -123.794, 2.66546, 177.949, 0.0240825, 57.8854, 2.5678, -5.25825
20, 0.00000, 126.252, -150.194, 125.25, 89.7729, 0.348044, -125.05, 2.58197, 177.966, 0.0213814, 57.9113, 2.486, -5.14866
20, 900.00000, 126.261, -150.179, 125.182, 89.7565, 0.359529, -121.949, 2.44512, 177.969, 0.0228632, 57.8988, 2.35393, -5.54205
20, 1800.00000, 126.284, -150.178, 125.269, 89.7694, 0.343848, -122.745, 2.42662, 177.976, 0.0223988, 57.9137, 2.33687, -5.39478
20, 2700.00000, 126.327, -150.168, 125.41, 89.7889, 0.31264, -123.278, 2.2367, 177.992, 0.02007, 57.9448, 2.15397, -5.30946
21, 0.00000, 126.443, -150.148, 125.518, 89.8144, 0.311341, -125.184, 2.13422, 178.016, 0.0150805, 57.9785, 2.05102, -5.25615
21, 900.00000, 126.354, -150.165, 125.532, 89.8067, 0.285796, -124.514, 2.13419, 178.003, 0.0183763, 57.9706, 2.05579, -5.12377
21, 1800.00000, 126.27, -150.175, 125.519, 89.7892, 0.269931, -121.208, 2.17384, 177.99, 0.0252853, 57.9529, 2.10067, -5.1759
21, 2700.00000, 126.373, -150.161, 125.62, 89.8166, 0.267115, -124.609, 2.079, 178.01, 0.0188896, 57.9842, 2.00424, -5.02747
22, 0.00000, 126.444, -150.147, 125.72, 89.8359, 0.254951, -126.133, 1.93736, 178.028, 0.0150433, 58.0145, 1.8653, -4.96138
22, 900.00000, 126.462, -150.153, 125.782, 89.8506, 0.250517, -129.255, 2.03459, 178.03, 0.0138245, 58.0292, 1.95885, -4.65098
22, 1800.00000, 126.465, -150.146, 125.842, 89.8548, 0.227445, -128.696, 1.83188, 178.039, 0.0126194, 58.0466, 1.7639, -4.68352
22, 2700.00000, 126.502, -150.13, 125.881, 89.8551, 0.218433, -125.933, 1.65217, 178.051, 0.0127982, 58.0538, 1.59076, -4.95544
23, 0.00000, 126.563, -150.119, 126.037, 89.8812, 0.187683, -129.309, 1.43454, 178.071, 0.00797436, 58.1181, 1.37934, -4.69198
23, 900.00000, 126.619, -150.109, 126.095, 89.8934, 0.186468, -130.577, 1.39504, 178.083, 0.00622175, 58.1544, 1.33982, -4.6369
23, 1800.00000, 126.591, -150.117, 126.097, 89.8947, 0.180498, -132.483, 1.39742, 178.078, 0.0052103, 58.1772, 1.34215, -4.45486
23, 2700.00000, 126.627, -150.105, 126.174, 89.901, 0.163649, -131.077, 1.264, 178.09, 0.00577818, 58.1777, 1.21468, -4.5387
24, 0.00000, 126.633, -150.095, 126.274, 89.9082, 0.128389, -130.217, 0.982759, 178.103, 0.0045862, 58.2291, 0.944708, -4.58038
