hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
8, 1800.00000, 0.187265, 0.115879, -0.00036616, -4.9843E-005
8, 2700.00000, 0.208197, 0.128809, -0.000453932, -5.97161E-005
9, 0.00000, 0.236499, 0.146283, -0.000579179, -7.35335E-005
9, 900.00000, 0.205192, 0.126951, -0.000441309, -5.83586E-005
9, 1800.00000, 0.221595, 0.137081, -0.000521671, -7.06263E-005
9, 2700.00000, 0.258753, 0.16002, -0.000685792, -8.69902E-005
10, 0.00000, 0.230858, 0.142805, -0.000546708, -6.98655E-005
10, 900.00000, 0.223729, 0.1384, -0.000520442, -6.80731E-005
10, 1800.00000, 0.209984, 0.129911, -0.000469973, -6.40078E-005
10, 2700.00000, 0.248359, 0.153601, -0.000655686, -8.67095E-005
11, 0.00000, 0.353227, 0.218263, -0.00131433, -0.0001669
11, 900.00000, 0.370483, 0.228895, -0.00143707, -0.000180847
11, 1800.00000, 0.309418, 0.191263, -0.00100746, -0.000130106
11, 2700.00000, 0.257081, 0.158981, -0.000722172, -0.000102999
12, 0.00000, 0.245246, 0.151676, -0.000645333, -8.82458E-005
12, 900.00000, 0.283463, 0.175259, -0.00086581, -0.000118665
12, 1800.00000, 0.23817, 0.147308, -0.000615495, -8.64224E-005
12, 2700.00000, 0.219655, 0.135879, -0.000516386, -7.08317E-005
13, 0.00000, 0.23226, 0.143663, -0.000570659, -7.54193E-005
13, 900.00000, 0.20657, 0.127799, -0.000464184, -6.56944E-005
13, 1800.00000, 0.240347, 0.148652, -0.000625333, -8.50481E-005
13, 2700.00000, 0.213231, 0.131911, -0.000494596, -6.87343E-005
14, 0.00000, 0.226112, 0.139865, -0.000551698, -7.59325E-005
14, 900.00000, 0.217324, 0.13444, -0.000510409, -7.09268E-005
14, 1800.00000, 0.216333, 0.133827, -0.000513152, -7.29628E-005
14, 2700.00000, 0.222731, 0.137777, -0.000537354, -7.39856E-005
15, 0.00000, 0.224808, 0.13906, -0.000541393, -7.32212E-005
15, 900.00000, 0.239967, 0.14842, -0.000608708, -8.01935E-005
15, 1800.00000, 0.245763, 0.151998, -0.000644915, -8.61503E-005
15, 2700.00000, 0.258503, 0.159861, -0.000698299, -8.94336E-005
16, 0.00000, 0.248652, 0.153782, -0.00065847, -8.80025E-005
16, 900.00000, 0.274622, 0.169806, -0.000803843, -0.00010668
16, 1800.00000, 0.296377, 0.183223, -0.000932733, -0.000122456
16, 2700.00000, 0.256176, 0.158417, -0.000717666, -9.82899E-005
17, 0.00000, 0.342613, 0.211719, -0.0012598, -0.00016349
17, 900.00000, 0.451519, 0.278769, -0.00210706, -0.000249739
17, 1800.00000, 0.633984, 0.390805, -0.00416872, -0.000480159
17, 2700.00000, 0.75322, 0.463777, -0.00602978, -0.000708625
18, 0.00000, 0.916564, 0.56356, -0.00887058, -0.00102115
18, 900.00000, 0.870664, 0.535531, -0.00809231, -0.000956782
18, 1800.00000, 0.779601, 0.479898, -0.00655895, -0.00079926
18, 2700.00000, 0.790175, 0.486333, -0.00680057, -0.000836097
19, 0.00000, 0.718487, 0.442474, -0.00568285, -0.000713443
19, 900.00000, 0.699961, 0.431131, -0.00537434, -0.000674287
19, 1800.00000, 0.694622, 0.427873, -0.00528262, -0.000661375
19, 2700.00000, 0.695215, 0.428251, -0.00522269, -0.000640513
20, 0.00000, 0.661846, 0.407819, -0.00472957, -0.000581592
20, 900.00000, 0.705794, 0.434751, -0.00532122, -0.000638743
20, 1800.00000, 0.670013, 0.412835, -0.00480472, -0.000580407
20, 2700.00000, 0.607406, 0.374475, -0.00393513, -0.000477387
21, 0.00000, 0.59568, 0.367282, -0.0037707, -0.000455388
21, 900.00000, 0.548667, 0.338435, -0.00321559, -0.000394971
21, 1800.00000, 0.532528, 0.328521, -0.00303775, -0.000372692
21, 2700.00000, 0.512107, 0.31598, -0.00280572, -0.000346245
22, 0.00000, 0.482421, 0.297743, -0.00248165, -0.000306805
22, 900.00000, 0.456519, 0.281817, -0.00224788, -0.00028399
22, 1800.00000, 0.41773, 0.257959, -0.00187183, -0.000237452
22, 2700.00000, 0.415316, 0.25648, -0.0018263, -0.000226086
23, 0.00000, 0.343802, 0.212448, -0.00125296, -0.0001593
23, 900.00000, 0.336914, 0.208207, -0.00120212, -0.00015232
23, 1800.00000, 0.317322, 0.196133, -0.00107362, -0.000139551
23, 2700.00000, 0.293532, 0.181464, -0.000913452, -0.000117514
24, 0.00000, 0.23296, 0.144093, -0.000570874, -7.47151E-005
