hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
3, 2700.00000, 126.254, -30.1411, 126.305, 89.9289, 0.0555448, -132.861, 0.779689, -61.9042, 0.779133, 58.1308, 0.784321, 178.68
4, 0.00000, 126.27, -30.1369, 126.308, 89.9268, 0.0520622, -129.368, 0.76011, -61.9012, 0.759633, 58.1307, 0.763932, 178.693
4, 900.00000, 126.295, -30.1371, 126.361, 89.9346, 0.0550818, -137.872, 0.73826, -61.901, 0.737707, 58.1348, 0.743644, 178.659
4, 1800.00000, 126.213, -30.1451, 126.294, 89.9292, 0.0549291, -138.173, 0.730615, -61.9091, 0.729987, 58.1292, 0.735973, 178.648
4, 2700.00000, 126.287, -30.1367, 126.353, 89.9339, 0.0540852, -137.216, 0.729894, -61.9008, 0.729338, 58.1345, 0.735077, 178.662
5, 0.00000, 126.207, -30.1591, 126.275, 89.9315, 0.0719818, -137.092, 0.947585, -61.9158, 0.946782, 58.1279, 0.954382, 178.663
5, 900.00000, 126.105, -30.187, 126.143, 89.9173, 0.0890577, -132.352, 1.22875, -61.9356, 1.22778, 58.1127, 1.23583, 178.668
5, 1800.00000, 125.888, -30.2579, 125.965, 89.913, 0.144494, -137.677, 1.84197, -61.9838, 1.83976, 58.0923, 1.8548, 178.608
5, 2700.00000, 125.45, -30.3659, 125.695, 89.9022, 0.212417, -146.3, 2.39295, -62.0676, 2.38732, 58.0545, 2.41414, 178.456
6, 0.00000, 125.14, -30.3396, 125.615, 89.8915, 0.153948, -162.08, 1.27361, -62.0753, 1.2692, 58.0479, 1.29469, 178.271
6, 900.00000, 124.933, -30.3766, 125.533, 89.8908, 0.177894, -166.853, 1.27466, -62.1087, 1.2694, 58.035, 1.30029, 178.162
6, 1800.00000, 125.589, -30.257, 125.85, 89.9035, 0.109846, -151.324, 1.15754, -62.0023, 1.15505, 58.0818, 1.17077, 178.472
6, 2700.00000, 125.744, -30.226, 125.884, 89.8979, 0.0905258, -138.932, 1.15924, -61.975, 1.1575, 58.0891, 1.16756, 178.579
7, 0.00000, 125.668, -30.233, 125.873, 89.8986, 0.0891266, -146.739, 1.03105, -61.9847, 1.02922, 58.0858, 1.04098, 178.518
7, 900.00000, 125.504, -30.2762, 125.848, 89.9084, 0.124804, -157.923, 1.14941, -62.0192, 1.14648, 58.0778, 1.1661, 178.394
7, 1800.00000, 125.565, -30.2612, 125.956, 89.9177, 0.119004, -165.19, 0.916773, -62.0106, 0.914249, 58.0857, 0.934588, 178.314
7, 2700.00000, 125.771, -30.2152, 126.004, 89.9171, 0.0880007, -152.632, 0.912777, -61.969, 0.911007, 58.1017, 0.923933, 178.495
8, 0.00000, 125.86, -30.2, 125.914, 89.8926, 0.0754432, -126.941, 1.11603, -61.954, 1.11493, 58.0937, 1.12053, 178.643
8, 900.00000, 125.856, -30.2044, 125.917, 89.8967, 0.0817183, -129.336, 1.17504, -61.9558, 1.17388, 58.0954, 1.18053, 178.641
8, 1800.00000, 125.844, -30.1964, 125.949, 89.9032, 0.0731115, -134.618, 1.00177, -61.9522, 1.0006, 58.1007, 1.00778, 178.617
8, 2700.00000, 125.891, -30.2023, 126.004, 89.9118, 0.0854606, -138.574, 1.11309, -61.9534, 1.11172, 58.1044, 1.12105, 178.604
9, 0.00000, 125.85, -30.2127, 125.895, 89.8897, 0.085938, -128.357, 1.26466, -61.9622, 1.2635, 58.0885, 1.27014, 178.631
9, 900.00000, 125.878, -30.2024, 125.967, 89.9005, 0.0789138, -134.548, 1.09718, -61.9557, 1.09599, 58.097, 1.10364, 178.61
9, 1800.00000, 125.737, -30.2292, 125.882, 89.8977, 0.0926446, -140.844, 1.18588, -61.9779, 1.18417, 58.0874, 1.19481, 178.557
9, 2700.00000, 125.691, -30.2312, 125.671, 89.8561, 0.0860748, -115.018, 1.38541, -61.9804, 1.38445, 58.0636, 1.3873, 178.651
10, 0.00000, 125.814, -30.2096, 125.85, 89.8876, 0.0826185, -124.835, 1.23494, -61.9602, 1.23387, 58.089, 1.23937, 178.652
10, 900.00000, 125.767, -30.2171, 125.783, 89.8653, 0.0741133, -119.434, 1.19739, -61.9715, 1.19649, 58.0712, 1.20001, 178.63
10, 1800.00000, 125.772, -30.2218, 125.905, 89.8951, 0.0854054, -139.909, 1.12357, -61.9733, 1.12207, 58.0873, 1.13164, 178.56
10, 2700.00000, 125.701, -30.2448, 125.811, 89.8807, 0.0967536, -136.808, 1.32926, -61.9908, 1.32752, 58.0722, 1.33741, 178.554
11, 0.00000, 125.45, -30.3085, 125.56, 89.8657, 0.140832, -135.709, 1.89225, -62.0351, 1.88936, 58.0482, 1.90312, 178.534
11, 900.00000, 125.426, -30.313, 125.506, 89.8594, 0.143836, -132.74, 1.98492, -62.0375, 1.98211, 58.0441, 1.99484, 178.549
11, 1800.00000, 125.611, -30.2741, 125.703, 89.875, 0.121065, -134.477, 1.65618, -62.0092, 1.65399, 58.0626, 1.66547, 178.565
11, 2700.00000, 125.468, -30.2855, 125.735, 89.894, 0.12583, -149.785, 1.37774, -62.0238, 1.37471, 58.0685, 1.39209, 178.456
12, 0.00000, 125.7, -30.2481, 125.871, 89.8974, 0.107087, -143.53, 1.31246, -61.9916, 1.31026, 58.0817, 1.32336, 178.529
12, 900.00000, 125.516, -30.286, 125.726, 89.888, 0.127617, -144.899, 1.51845, -62.0213, 1.51549, 58.0658, 1.53148, 178.492
12, 1800.00000, 125.664, -30.254, 125.894, 89.9083, 0.115478, -149.14, 1.27481, -61.9962, 1.2723, 58.0863, 1.28813, 178.495
12, 2700.00000, 125.827, -30.2229, 125.998, 89.914, 0.0995752, -145.345, 1.17461, -61.97, 1.17273, 58.0991, 1.18545, 178.549
13, 0.00000, 125.836, -30.2226, 125.969, 89.9082, 0.0984689, -141.167, 1.24187, -61.9689, 1.24014, 58.0962, 1.25156, 178.573
13, 900.00000, 125.705, -30.2352, 125.912, 89.9036, 0.0965541, -148.507, 1.10571, -61.9846, 1.10377, 58.0879, 1.11683, 178.501
13, 1800.00000, 125.68, -30.252, 125.838, 89.8841, 0.100372, -142.936, 1.28654, -61.998, 1.28453, 58.0709, 1.29653, 178.508
13, 2700.00000, 125.745, -30.2348, 125.948, 89.9065, 0.0999623, -148.853, 1.14093, -61.983, 1.13895, 58.0896, 1.15253, 178.5
14, 0.00000, 125.69, -30.2428, 125.857, 89.8909, 0.0965274, -143.619, 1.21038, -61.9905, 1.20845, 58.0782, 1.22023, 178.517
14, 900.00000, 125.71, -30.2373, 125.898, 89.9007, 0.097812, -146.239, 1.16319, -61.9853, 1.16123, 58.0859, 1.17388, 178.514
14, 1800.00000, 125.648, -30.2494, 125.894, 89.9063, 0.107894, -151.694, 1.15829, -61.9956, 1.15598, 58.0853, 1.1714, 178.468
14, 2700.00000, 125.717, -30.2407, 125.924, 89.9068, 0.104772, -148.547, 1.19197, -61.9868, 1.18981, 58.0886, 1.20399, 178.501
15, 0.00000, 125.755, -30.2326, 125.917, 89.9013, 0.0975074, -143.821, 1.20281, -61.9801, 1.20094, 58.088, 1.21293, 178.536
15, 900.00000, 125.742, -30.2344, 125.839, 89.8839, 0.09202, -135.126, 1.28408, -61.9821, 1.28249, 58.0775, 1.29148, 178.572
15, 1800.00000, 125.714, -30.245, 125.875, 89.8982, 0.10612, -143.018, 1.31505, -61.9887, 1.313, 58.0831, 1.32577, 178.537
15, 2700.00000, 125.782, -30.2332, 125.888, 89.9009, 0.104887, -137.157, 1.38253, -61.9758, 1.38073, 58.0899, 1.39165, 178.591
16, 0.00000, 125.689, -30.2475, 125.863, 89.9021, 0.10984, -143.772, 1.3307, -61.9898, 1.32852, 58.0854, 1.34199, 178.536
16, 900.00000, 125.592, -30.2689, 125.785, 89.8981, 0.123136, -144.359, 1.47042, -62.006, 1.46773, 58.0773, 1.483, 178.516
16, 1800.00000, 125.534, -30.282, 125.712, 89.8891, 0.128642, -142.11, 1.58735, -62.0159, 1.58449, 58.0687, 1.59962, 178.518
16, 2700.00000, 125.606, -30.2726, 125.838, 89.8958, 0.121531, -149.527, 1.3715, -62.0126, 1.36881, 58.0721, 1.38542, 178.462
17, 0.00000, 125.439, -30.3178, 125.622, 89.8735, 0.147403, -142.513, 1.83547, -62.0439, 1.83199, 58.0483, 1.84927, 178.479
17, 900.00000, 125.471, -30.3291, 125.446, 89.85, 0.168057, -127.132, 2.41695, -62.0418, 2.41459, 58.0371, 2.42617, 178.588
17, 1800.00000, 125.195, -30.4166, 124.967, 89.7775, 0.222583, -117.828, 3.39567, -62.1041, 3.39526, 57.9717, 3.40247, 178.593
17, 2700.00000, 124.875, -30.5137, 124.68, 89.7421, 0.272319, -122.97, 4.03857, -62.1784, 4.0365, 57.9216, 4.04927, 178.497
18, 0.00000, 124.736, -30.5678, 124.404, 89.7275, 0.33468, -120.228, 4.91286, -62.2039, 4.91243, 57.9054, 4.92382, 178.523
18, 900.00000, 124.612, -30.5863, 124.525, 89.767, 0.339864, -129.215, 4.67035, -62.2212, 4.66417, 57.9209, 4.6865, 178.437
18, 1800.00000, 124.54, -30.5774, 124.558, 89.7595, 0.307257, -131.962, 4.18749, -62.2282, 4.17991, 57.9135, 4.20355, 178.386
18, 2700.00000, 124.46, -30.603, 124.583, 89.7726, 0.326712, -136.354, 4.24574, -62.2475, 4.2355, 57.9135, 4.26512, 178.333
19, 0.00000, 124.513, -30.5837, 124.641, 89.7529, 0.291234, -136.682, 3.86146, -62.2444, 3.85253, 57.9013, 3.87958, 178.317
19, 900.00000, 124.582, -30.5672, 124.757, 89.7794, 0.293134, -138.742, 3.76016, -62.2289, 3.75066, 57.9229, 3.77987, 178.323
19, 1800.00000, 124.621, -30.5594, 124.793, 89.7849, 0.291315, -138.751, 3.73082, -62.2218, 3.72145, 57.929, 3.75053, 178.331
19, 2700.00000, 124.787, -30.5262, 124.823, 89.7763, 0.273531, -133.155, 3.73044, -62.1936, 3.72383, 57.9351, 3.7464, 178.404
20, 0.00000, 124.885, -30.5046, 124.959, 89.7965, 0.266134, -135.145, 3.54927, -62.1761, 3.54271, 57.9528, 3.56645, 178.412
20, 900.00000, 124.943, -30.5009, 124.886, 89.7801, 0.26931, -129.42, 3.78321, -62.1685, 3.77852, 57.9471, 3.79741, 178.464
20, 1800.00000, 125.011, -30.4852, 124.992, 89.7916, 0.258984, -131.245, 3.58996, -62.1581, 3.58524, 57.9565, 3.60506, 178.462
20, 2700.00000, 125.148, -30.4471, 125.153, 89.8094, 0.236029, -132.142, 3.2532, -62.1305, 3.24887, 57.9774, 3.26794, 178.481
21, 0.00000, 125.231, -30.4325, 125.272, 89.8341, 0.239203, -134.439, 3.18833, -62.1157, 3.18359, 57.9971, 3.20474, 178.489
21, 900.00000, 125.242, -30.4187, 125.293, 89.826, 0.217455, -134.502, 2.93785, -62.1114, 2.93353, 57.9938, 2.95297, 178.481
21, 1800.00000, 125.314, -30.4072, 125.304, 89.8067, 0.19999, -131.121, 2.85072, -62.1065, 2.84763, 57.9835, 2.86334, 178.496
21, 2700.00000, 125.342, -30.3967, 125.403, 89.8342, 0.203525, -135.409, 2.74079, -62.0959, 2.7369, 58.0036, 2.75576, 178.489
22, 0.00000, 125.421, -30.3751, 125.509, 89.853, 0.196657, -137.102, 2.58102, -62.0782, 2.57708, 58.0215, 2.59649, 178.499
22, 900.00000, 125.408, -30.3766, 125.582, 89.8672, 0.199396, -142.527, 2.44284, -62.0811, 2.43811, 58.0281, 2.46102, 178.458
22, 1800.00000, 125.49, -30.3477, 125.641, 89.8712, 0.178983, -141.273, 2.23494, -62.0603, 2.23097, 58.0388, 2.25107, 178.486
22, 2700.00000, 125.616, -30.3241, 125.689, 89.8705, 0.167659, -136.524, 2.22039, -62.0396, 2.21742, 58.0463, 2.23393, 178.54
23, 0.00000, 125.722, -30.2858, 125.851, 89.8961, 0.147405, -140.818, 1.83754, -62.0116, 1.83479, 58.0718, 1.8514, 178.546
23, 900.00000, 125.777, -30.2773, 125.919, 89.9075, 0.148561, -142.395, 1.80012, -62.0032, 1.79732, 58.0815, 1.81476, 178.549
23, 1800.00000, 125.728, -30.2779, 125.91, 89.9096, 0.14568, -145.008, 1.69629, -62.0061, 1.69331, 58.082, 1.71152, 178.527
23, 2700.00000, 125.866, -30.2507, 126.008, 89.9143, 0.13048, -143.234, 1.56795, -61.9846, 1.56561, 58.0924, 1.58135, 178.561
24, 0.00000, 126.004, -30.2069, 126.114, 89.9208, 0.0999664, -140.903, 1.24391, -61.9526, 1.24241, 58.1084, 1.25395, 178.607
