hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
12, 1800.00000, 125.861, -30.2707, 0.145361, -145.335, 1.41338, -61.994, 1.40794, 119.174
12, 2700.00000, 126.009, -30.2383, 0.127916, -142.683, 1.20168, -61.9684, 1.19582, 119.234
13, 0.00000, 126.024, -30.2383, 0.128878, -139.838, 1.14871, -61.9671, 1.14166, 119.29
13, 900.00000, 125.91, -30.2527, 0.124686, -145.634, 1.26899, -61.985, 1.26435, 119.131
13, 1800.00000, 125.874, -30.2682, 0.132382, -140.767, 1.43344, -61.9948, 1.42613, 119.041
13, 2700.00000, 125.933, -30.2508, 0.127854, -145.413, 1.30596, -61.9817, 1.3011, 119.13
14, 0.00000, 125.895, -30.2601, 0.127386, -141.828, 1.31728, -61.9896, 1.31083, 119.099
14, 900.00000, 125.914, -30.2546, 0.127238, -143.836, 1.27204, -61.9851, 1.26656, 119.147
14, 1800.00000, 125.851, -30.2668, 0.136026, -147.728, 1.38197, -61.995, 1.3779, 119.126
14, 2700.00000, 125.911, -30.2572, 0.133738, -145.243, 1.30843, -61.9855, 1.30338, 119.175
15, 0.00000, 125.953, -30.2493, 0.127661, -141.97, 1.22969, -61.9791, 1.22346, 119.191
15, 900.00000, 125.953, -30.252, 0.124987, -136.214, 1.19355, -61.9812, 1.18501, 119.175
15, 1800.00000, 125.915, -30.2618, 0.138331, -141.105, 1.29318, -61.9865, 1.28609, 119.217
15, 2700.00000, 125.99, -30.2504, 0.138833, -137.26, 1.12053, -61.9742, 1.11194, 119.402
16, 0.00000, 125.899, -30.2652, 0.142467, -141.863, 1.26609, -61.9885, 1.25928, 119.28
16, 900.00000, 125.814, -30.2876, 0.158506, -142.126, 1.3759, -62.0038, 1.36852, 119.296
16, 1800.00000, 125.767, -30.3014, 0.166861, -140.433, 1.4256, -62.0131, 1.41691, 119.301
16, 2700.00000, 125.794, -30.2884, 0.15302, -145.186, 1.58888, -62.0076, 1.58288, 119.085
17, 0.00000, 125.655, -30.3355, 0.189574, -139.757, 1.76666, -62.0357, 1.75604, 119.166
17, 900.00000, 125.72, -30.3487, 0.222871, -129.125, 1.53708, -62.0311, 1.51775, 119.511
17, 1800.00000, 125.484, -30.4383, 0.29635, -122.28, 1.94918, -62.0843, 1.91721, 119.445
17, 2700.00000, 125.153, -30.5339, 0.360174, -124.876, 2.71749, -62.148, 2.68076, 119.213
18, 0.00000, 125.065, -30.5914, 0.438877, -123.032, 2.70544, -62.1691, 2.65937, 119.475
18, 900.00000, 124.921, -30.609, 0.439401, -129.043, 2.9885, -62.1869, 2.95014, 119.375
18, 1800.00000, 124.842, -30.6002, 0.398139, -131.015, 3.14895, -62.1972, 3.11585, 119.161
18, 2700.00000, 124.741, -30.6242, 0.416662, -133.869, 3.42755, -62.2136, 3.39656, 119.113
19, 0.00000, 124.762, -30.6024, 0.374113, -133.82, 3.55948, -62.2105, 3.53067, 118.935
19, 900.00000, 124.826, -30.5858, 0.372507, -135.376, 3.41659, -62.1967, 3.3901, 119.001
19, 1800.00000, 124.862, -30.5777, 0.369893, -135.385, 3.35692, -62.1899, 3.3307, 119.021
19, 2700.00000, 125.032, -30.5444, 0.35398, -131.495, 3.04406, -62.163, 3.01475, 119.089
20, 0.00000, 125.112, -30.5216, 0.341834, -132.833, 2.94852, -62.1465, 2.92172, 119.111
20, 900.00000, 125.182, -30.5184, 0.350775, -128.906, 2.79135, -62.138, 2.75981, 119.193
20, 1800.00000, 125.229, -30.5011, 0.335905, -130.033, 2.76983, -62.128, 2.74068, 119.166
20, 2700.00000, 125.351, -30.462, 0.305768, -130.692, 2.552, -62.1035, 2.52609, 119.181
21, 0.00000, 125.421, -30.4464, 0.306218, -132.273, 2.43574, -62.0892, 2.41163, 119.272
21, 900.00000, 125.429, -30.4326, 0.280256, -132.333, 2.43445, -62.0869, 2.41204, 119.159
21, 1800.00000, 125.48, -30.4191, 0.261815, -129.659, 2.47777, -62.0805, 2.45416, 119.043
21, 2700.00000, 125.508, -30.409, 0.261858, -132.81, 2.37063, -62.072, 2.34994, 119.126
22, 0.00000, 125.584, -30.3873, 0.251093, -134.133, 2.20917, -62.0565, 2.19057, 119.186
22, 900.00000, 125.554, -30.3876, 0.24891, -137.919, 2.32059, -62.0592, 2.30507, 119.133
22, 1800.00000, 125.644, -30.3596, 0.225602, -137.272, 2.08853, -62.0421, 2.07401, 119.156
22, 2700.00000, 125.766, -30.3355, 0.215015, -133.88, 1.88281, -62.0219, 1.86674, 119.225
23, 0.00000, 125.871, -30.2975, 0.186493, -137.382, 1.63447, -61.9989, 1.62274, 119.268
23, 900.00000, 125.915, -30.2881, 0.185937, -138.458, 1.58955, -61.9903, 1.57862, 119.314
23, 1800.00000, 125.877, -30.2899, 0.180976, -140.675, 1.59236, -61.9951, 1.583, 119.282
23, 2700.00000, 125.999, -30.2613, 0.163427, -139.246, 1.4397, -61.9741, 1.43046, 119.295
24, 0.00000, 126.141, -30.2181, 0.127893, -138.294, 1.11861, -61.947, 1.11099, 119.327
